video_id,video_url,comment_id,comment_author_display,comment_author_channel_id,comment_content,comment_lang,comment_time_utc,comment_time_local,comment_like_count,comment_reply_count,reply_id,reply_author_display,reply_author_channel_id,reply_content,reply_lang,reply_time_utc,reply_time_local,reply_like_count,view_count,like_count,comment_count,crawl_time
tlLsFEDHtWs,https://www.youtube.com/watch?v=tlLsFEDHtWs,UgwBuMwyhKRWaenXr_J4AaABAg,@osman_gedik,UC5sGE8oLKA_d0DXN-F8SLjQ,Selten so ein Schrott angeschaut !!!!,de,2025-11-07T19:53:01Z,2025-11-07 14:53:01,0,1,UgwBuMwyhKRWaenXr_J4AaABAg.APEdFFiQ9s0APKQ5TfLYC_,@alejandrosalas-yearwood5440,UCoQRkh36CFJ-20A5gZ9FY3g,Lieber solcher “Schrott” als bei irgendeiner deutsche Komödie die Gehirnzellen zu verlieren.,de,2025-11-10T01:44:47Z,2025-11-09 20:44:47,0,2167132,13016,1113,"Tue, 16 Dec 2025 19:27:40 GMT"
tlLsFEDHtWs,https://www.youtube.com/watch?v=tlLsFEDHtWs,UgzQXZ--f0dCpBMRIOp4AaABAg,@KevinCosgrove1960sept,UCyz7unZblE8Q1_z6xV7IHWw,I am so sick and tired of this crazy deal where these little buck 20 female models are special forces combat experts it's completely phony and ridiculous.,en,2025-09-10T04:41:25Z,2025-09-10 00:41:25,1,1,UgzQXZ--f0dCpBMRIOp4AaABAg.AMseorEuDitAPEdizCar4i,@osman_gedik,UC5sGE8oLKA_d0DXN-F8SLjQ,Movie was trash omg,cy,2025-11-07T19:57:12Z,2025-11-07 14:57:12,0,2167132,13016,1113,"Tue, 16 Dec 2025 19:27:40 GMT"
tlLsFEDHtWs,https://www.youtube.com/watch?v=tlLsFEDHtWs,UgzxeweS7HEShCcBYKp4AaABAg,@yahshaunyahu,UCW2w8XkF_vd5Ue2OhEc14Tg,Where's Josh Father😂,it,2025-09-06T15:32:10Z,2025-09-06 11:32:10,0,1,UgzxeweS7HEShCcBYKp4AaABAg.AMjX6W-1RTIAPEdk_VGJmA,@osman_gedik,UC5sGE8oLKA_d0DXN-F8SLjQ,HAHAHAHAHAH ---------- The Frame never change ;:D,NA,2025-11-07T19:57:25Z,2025-11-07 14:57:25,0,2167132,13016,1113,"Tue, 16 Dec 2025 19:27:40 GMT"
tlLsFEDHtWs,https://www.youtube.com/watch?v=tlLsFEDHtWs,UgyP0KYmtEacPhilifd4AaABAg,@taye3955,UCGdTfUBaeQUqgEgIBfYMjFA,Wish it was in English,en,2025-06-06T23:12:15Z,2025-06-06 19:12:15,0,2,UgyP0KYmtEacPhilifd4AaABAg.AJ2ScpbgULjAJdJokaSL-H,@Magan_0,UCqqaWSkTAZG0vptOnElBSeg,U can change the audio to English,NA,2025-06-21T16:06:23Z,2025-06-21 12:06:23,1,2167132,13016,1113,"Tue, 16 Dec 2025 19:27:40 GMT"
tlLsFEDHtWs,https://www.youtube.com/watch?v=tlLsFEDHtWs,UgyP0KYmtEacPhilifd4AaABAg,@taye3955,UCGdTfUBaeQUqgEgIBfYMjFA,Wish it was in English,en,2025-06-06T23:12:15Z,2025-06-06 19:12:15,0,2,UgyP0KYmtEacPhilifd4AaABAg.AJ2ScpbgULjAJdWN5-BHnC,@taye3955,UCGdTfUBaeQUqgEgIBfYMjFA,Bet ​@Magan_0,su,2025-06-21T17:56:04Z,2025-06-21 13:56:04,0,2167132,13016,1113,"Tue, 16 Dec 2025 19:27:40 GMT"
tlLsFEDHtWs,https://www.youtube.com/watch?v=tlLsFEDHtWs,UgwqEuqNnLDtzlNx_fd4AaABAg,@KimCheeChoi,UC-7Y6Mh1AAWMJhcxxoXcwng,of course german woman with b.kid. Sure,en,2025-05-31T06:41:49Z,2025-05-31 02:41:49,4,1,UgwqEuqNnLDtzlNx_fd4AaABAg.AImEWKMWN7WAKDhvuv_zng,@richardc9634,UCZU6WSYDo7EZL6uWyTiSnvA,Makes no sense to throw that into the movie,el-Latn,2025-07-06T04:37:43Z,2025-07-06 00:37:43,0,2167132,13016,1113,"Tue, 16 Dec 2025 19:27:40 GMT"
tlLsFEDHtWs,https://www.youtube.com/watch?v=tlLsFEDHtWs,UgzvOzXBZZXeF3u9jSp4AaABAg,@sharifnur1812,UCuKB1PVq1rWDEaFNFMVpOWw,1:12 what a background music 🔥,en,2025-05-26T15:25:59Z,2025-05-26 11:25:59,0,1,UgzvOzXBZZXeF3u9jSp4AaABAg.AIaIX9JIPefALbgPjjgFPa,@sherlunart,UCNWenuYYzaJrJxGgx_624xg,that's fire i love it,NA,2025-08-09T17:56:51Z,2025-08-09 13:56:51,0,2167132,13016,1113,"Tue, 16 Dec 2025 19:27:40 GMT"
tlLsFEDHtWs,https://www.youtube.com/watch?v=tlLsFEDHtWs,UgyCAXe6hDXJVL_TApJ4AaABAg,@حسامالبصراوي-ش8ذ,UClx-jbLBYoAHdqUEpRh9NnQ,"The idea of the movie is good and the directing is good, but the fighting is not organized at all. Hay from iraq",en,2025-05-24T19:00:10Z,2025-05-24 15:00:10,0,2,UgyCAXe6hDXJVL_TApJ4AaABAg.AIWXS6x3UgqAIdzU6x9EIv,@cheguevara6744,UCixSPlyYNPCr-WRtZPB5YGg,يعني نشوفه لو لا يا أمة الله 😐,ar,2025-05-28T01:47:47Z,2025-05-27 21:47:47,0,2167132,13016,1113,"Tue, 16 Dec 2025 19:27:40 GMT"
tlLsFEDHtWs,https://www.youtube.com/watch?v=tlLsFEDHtWs,UgyCAXe6hDXJVL_TApJ4AaABAg,@حسامالبصراوي-ش8ذ,UClx-jbLBYoAHdqUEpRh9NnQ,"The idea of the movie is good and the directing is good, but the fighting is not organized at all. Hay from iraq",en,2025-05-24T19:00:10Z,2025-05-24 15:00:10,0,2,UgyCAXe6hDXJVL_TApJ4AaABAg.AIWXS6x3UgqAIl21RJQOmW,@حسامالبصراوي-ش8ذ,UClx-jbLBYoAHdqUEpRh9NnQ,حلو  بس بعظ. القتال  مو مقنع​@cheguevara6744,ar,2025-05-30T19:33:30Z,2025-05-30 15:33:30,0,2167132,13016,1113,"Tue, 16 Dec 2025 19:27:40 GMT"
tlLsFEDHtWs,https://www.youtube.com/watch?v=tlLsFEDHtWs,UgxdbGs5ubNFyMWkHjV4AaABAg,@John-jc4om,UCee5JkGyxbVBHD8hha34h9Q,"Strong white woman with the usual black husband beating up feminized white men just waiting for the now ever popular gay white man side kick, well once this becomes a television movie I'm sure they'll  use some of the thousands of commercials that show white woman with their black husband selling cars Holliday getaways or fast food being that you just can't find a ad that portrays a white couple unless of course it's the go to gay white males couple, just saying  why is this now every commercial and every movie now possibly because the powers that be have something similar to that old shot down kalergi conspiracy only we haven't stopped protecting our borders and are allowing millions of military aged Africans males to walk right on in receiving free housing free food free clothing free medical free dental free prescription drugs and a huge free monthly welfare cheque yes that would never happen all over the western world simultaneously otherwise the kalergi conspiracy would look like it isn't a conspiracy",en,2025-05-19T06:10:50Z,2025-05-19 02:10:50,3,1,UgxdbGs5ubNFyMWkHjV4AaABAg.AIIHQytBIYKAILtvfZ4FCw,@ZhakaAitbih,UCeHIXR4BWtgCz6TVSZGvTOQ,the west is gone friend and it's sad to see,en,2025-05-20T15:53:40Z,2025-05-20 11:53:40,1,2167132,13016,1113,"Tue, 16 Dec 2025 19:27:40 GMT"
