video_id,video_title,channel_id,channel_title,video_published_at,view_count,video_like_count,video_comment_count,comment_id,comment_parent_id,comment_author_display,comment_author_channel_id,comment_text,comment_lang,comment_published_utc,comment_published_local,comment_like_count,comment_reply_count
eRLbZNiC70M,Devil May Cry: Season 2 | First Look | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-08-21T23:30:01Z,1357786,39953,4340,UgyEYCY83Ydf-dRYj154AaABAg,NA,@Agus_Sparda,UCy1Wq7iv9Ez1iiqjRzk9ctA,"We didn't seek Vergil, we Looking for Daniel Southworth's voice",af,2025-12-16T01:59:39Z,2025-12-15 20:59:39,0,0
eRLbZNiC70M,Devil May Cry: Season 2 | First Look | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-08-21T23:30:01Z,1357786,39953,4340,UgyCCiMn8ppLKYzucYh4AaABAg,NA,@jesusm-r9t,UCcD_sNFxAGKk73wp200g6oA,"O netfuck...abandona essa abominação que vocês fizeram, por favor eu imploro.",pt,2025-12-16T01:12:58Z,2025-12-15 20:12:58,0,0
eRLbZNiC70M,Devil May Cry: Season 2 | First Look | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-08-21T23:30:01Z,1357786,39953,4340,UgyXdcYGQAor3oEZZWF4AaABAg,NA,@TheGunplaVeteran,UCxuf5DtLDRx2BlWcQQljmlA,Honestly not looking foward to this... the first anime serious made in early 2000s is so much better,en,2025-12-15T13:12:26Z,2025-12-15 08:12:26,0,0
eRLbZNiC70M,Devil May Cry: Season 2 | First Look | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-08-21T23:30:01Z,1357786,39953,4340,UgzFHUzOFF9oNGU_s7p4AaABAg,NA,@matthewmoyo9594,UCmQWbQJSPFaPjatma1QK14A,Dante is looking more like Dante each day glad to see it ❤,en,2025-12-14T17:40:05Z,2025-12-14 12:40:05,0,0
eRLbZNiC70M,Devil May Cry: Season 2 | First Look | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-08-21T23:30:01Z,1357786,39953,4340,Ugwr5Eb12HudukUKJcF4AaABAg,NA,@matrodsilver,UCGXpyRR5NDs4_aTOq9TKJDw,I hope Adi Shankar at least played the games to get inspirstion from this time. Why not give direction to Hideki Kamyia all together 😢,en,2025-12-14T14:42:55Z,2025-12-14 09:42:55,0,1
eRLbZNiC70M,Devil May Cry: Season 2 | First Look | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-08-21T23:30:01Z,1357786,39953,4340,UgyHA4jhwUKP2sl70KJ4AaABAg,NA,@EstiagoGaming,UCw9C4C24wW9MJtUj8_wSclQ,"""I am the calm that is approaching""",en,2025-12-14T10:08:42Z,2025-12-14 05:08:42,0,0
eRLbZNiC70M,Devil May Cry: Season 2 | First Look | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-08-21T23:30:01Z,1357786,39953,4340,Ugx92Lkk-vdFIHSX0oN4AaABAg,NA,@sonnestorbeck3275,UCO4-ieLd2uVUoKqTtDjWTrg,Petition to bring back Cavaliere Angelo from the dead 😫,en,2025-12-14T00:55:52Z,2025-12-13 19:55:52,0,0
eRLbZNiC70M,Devil May Cry: Season 2 | First Look | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-08-21T23:30:01Z,1357786,39953,4340,Ugw9yHvszX5bTc2PDuh4AaABAg,NA,@LukeGonzalez-eh7rf,UCr01f00VKoLLCT12M4OGCKw,Stop complaining about vergil jesus,NA,2025-12-13T13:04:20Z,2025-12-13 08:04:20,1,0
eRLbZNiC70M,Devil May Cry: Season 2 | First Look | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-08-21T23:30:01Z,1357786,39953,4340,Ugxc-xEU3E8uqq1DI0V4AaABAg,NA,@変質者-p1v,UCUDjUxphWqbZMIG4sv9uaQQ,"Can't wait for Virgil to grab Lady and say ""Why do you swear like that?""",en,2025-12-13T12:56:43Z,2025-12-13 07:56:43,0,0
eRLbZNiC70M,Devil May Cry: Season 2 | First Look | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-08-21T23:30:01Z,1357786,39953,4340,UgzO_eNObVEUe9pQa_t4AaABAg,NA,@R3tr0x,UC0kjBnWLObeMXt5R6BJTAag,yup netflix ruined another franchise what a surprise,en,2025-12-13T12:24:22Z,2025-12-13 07:24:22,0,0
eRLbZNiC70M,Devil May Cry: Season 2 | First Look | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-08-21T23:30:01Z,1357786,39953,4340,UgyDS062zuxKrV5UROZ4AaABAg,NA,@RasenTon,UC_sIg7R18sAlTNw3PW387Jg,Who is ready for more lady may cry😅,en,2025-12-13T11:31:46Z,2025-12-13 06:31:46,0,0
eRLbZNiC70M,Devil May Cry: Season 2 | First Look | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-08-21T23:30:01Z,1357786,39953,4340,UgxFZbWtT4yhht_ucQp4AaABAg,NA,@miep3934,UCLMAh01aUI0PFJ46uvqcxiQ,"This isn't a trailer, this is a threat.",en,2025-12-13T10:26:06Z,2025-12-13 05:26:06,0,0
eRLbZNiC70M,Devil May Cry: Season 2 | First Look | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-08-21T23:30:01Z,1357786,39953,4340,UgwICZ_bwCqpZjdSme54AaABAg,NA,@MasonTheMarvelous,UCKxT5A0GjEf21Jilk9MK32g,We are so back 🙏,en,2025-12-13T05:40:50Z,2025-12-13 00:40:50,3,0
eRLbZNiC70M,Devil May Cry: Season 2 | First Look | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-08-21T23:30:01Z,1357786,39953,4340,UgxayScydP8P7DD825t4AaABAg,NA,@getlostlser,UCW9lA0QuMn5_7x_YxvzLa_Q,Dante would never be controlled or outsmarted by someone like Lady. This is an insult to the characters,en,2025-12-13T03:48:15Z,2025-12-12 22:48:15,0,1
eRLbZNiC70M,Devil May Cry: Season 2 | First Look | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-08-21T23:30:01Z,1357786,39953,4340,UgyjMuBRrDj2GdX-8JR4AaABAg,NA,@Lyrxial,UC6wxt5t4CW7rbFNExkL8z6A,Netflix you better listen to everyone here at least change Vergil’s voice 😭,en,2025-12-12T23:29:16Z,2025-12-12 18:29:16,0,0
eRLbZNiC70M,Devil May Cry: Season 2 | First Look | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-08-21T23:30:01Z,1357786,39953,4340,Ugwn_Wy8UX-PU1JIH4t4AaABAg,NA,@arielquaresmadovale2062,UCzAnAxrL2NvqwQybDVCLhfA,Não me convenceu,pt,2025-12-12T21:48:21Z,2025-12-12 16:48:21,0,0
eRLbZNiC70M,Devil May Cry: Season 2 | First Look | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-08-21T23:30:01Z,1357786,39953,4340,UgxpKYaZVXAzodxbtSZ4AaABAg,NA,@proxy1473,UCC2yTqZGEo2HkcHqv5zW85g,"Yeah just take the franchise to a back alley and shoot it in the head, it will take less damage that way.",en,2025-12-12T19:15:27Z,2025-12-12 14:15:27,0,0
eRLbZNiC70M,Devil May Cry: Season 2 | First Look | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-08-21T23:30:01Z,1357786,39953,4340,Ugy4WVESSWILFaB8IK94AaABAg,NA,@СергейКоролев-е6ъ,UC1iN9ku8sFI9FCIzNIimTNA,Virgil's voice should be colder.,NA,2025-12-12T18:24:46Z,2025-12-12 13:24:46,0,0
eRLbZNiC70M,Devil May Cry: Season 2 | First Look | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-08-21T23:30:01Z,1357786,39953,4340,Ugxxnsmfs11yVnWoPJd4AaABAg,NA,@Kush_4me,UCyhXFSiCk4D3o1lGSwPN2ZA,Where tf is the motivation?,en,2025-12-12T15:54:55Z,2025-12-12 10:54:55,0,0
eRLbZNiC70M,Devil May Cry: Season 2 | First Look | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-08-21T23:30:01Z,1357786,39953,4340,Ugwq9uqXyq3fWFrwshJ4AaABAg,NA,@halamadridrk8,UCbafAs_w0njAxAxyWVMMldw,Vergil’s voice isn’t motivating,NA,2025-12-12T14:28:16Z,2025-12-12 09:28:16,0,0
