video_id,video_title,channel_id,channel_title,video_published_at,reply_id,reply_parent_comment_id,reply_author_display,reply_author_channel_id,reply_text,reply_lang,reply_published_utc,reply_published_local,reply_like_count
I8kutWCH6Ko,The Shows That Thrill The World | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-06-06T14:00:02Z,UgyDI1FPBcf3MlN5ZTt4AaABAg.AJ9ajjOt__dAMudqutUa3T,UgyDI1FPBcf3MlN5ZTt4AaABAg,@Elite_TSC7853,UCYJNBYRxzq2FNKKcJC_IY6w,We’re not talking about this ok?,en,2025-09-10T23:11:27Z,2025-09-10 19:11:27,0
I8kutWCH6Ko,The Shows That Thrill The World | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-06-06T14:00:02Z,UgyDI1FPBcf3MlN5ZTt4AaABAg.AJ9ajjOt__dAMvXphJ6TDE,UgyDI1FPBcf3MlN5ZTt4AaABAg,@NksMultifandom,UCuZp8bEha3yiJIWsVDz5d4A,@Elite_TSC7853but definitely should.,ru-Latn,2025-09-11T07:29:22Z,2025-09-11 03:29:22,0
I8kutWCH6Ko,The Shows That Thrill The World | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-06-06T14:00:02Z,Ugz4s1Uat2cwaUKR9uZ4AaABAg.AJ9EleRdeStAJEifOyZaWt,Ugz4s1Uat2cwaUKR9uZ4AaABAg,@FACTSONLY186,UCuzrZXlM4SqyU9z_PoY_fPQ,"You might be a bit slow, ""most watched"" is a stat, not opinion",en,2025-06-11T17:32:02Z,2025-06-11 13:32:02,1
I8kutWCH6Ko,The Shows That Thrill The World | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-06-06T14:00:02Z,UgzDNAfpJ_G2tojKQMZ4AaABAg.AJ7obaex2siAJ7pmPxQUKX,UgzDNAfpJ_G2tojKQMZ4AaABAg,@BIG-BlueNation8569,UCJHdfH8fWH5jDiQhwYEJElQ,Extra commercial on top normal amount in a show.,en,2025-06-09T01:19:29Z,2025-06-08 21:19:29,0
I8kutWCH6Ko,The Shows That Thrill The World | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-06-06T14:00:02Z,UgwdABF6xR6RJEcZ5KJ4AaABAg.AJ5WdmZFe52AJGrQ5cbPXl,UgwdABF6xR6RJEcZ5KJ4AaABAg,@Milk3970,UCRcZX3COiiR-0LGLyMyue9Q,Wait till September,no,2025-06-12T13:26:57Z,2025-06-12 09:26:57,2
I8kutWCH6Ko,The Shows That Thrill The World | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-06-06T14:00:02Z,UgwdABF6xR6RJEcZ5KJ4AaABAg.AJ5WdmZFe52AJK8SxIkgP2,UgwdABF6xR6RJEcZ5KJ4AaABAg,@teetee3576,UCvhCW5Vo9ErHMyxqRMrjJuw,​@Milk3970 I can't wait that long 😭,NA,2025-06-13T20:02:20Z,2025-06-13 16:02:20,0
I8kutWCH6Ko,The Shows That Thrill The World | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-06-06T14:00:02Z,UgwdABF6xR6RJEcZ5KJ4AaABAg.AJ5WdmZFe52AJKH6omdRsF,UgwdABF6xR6RJEcZ5KJ4AaABAg,@Milk3970,UCRcZX3COiiR-0LGLyMyue9Q,@teetee3576crazy,NA,2025-06-13T21:17:58Z,2025-06-13 17:17:58,0
I8kutWCH6Ko,The Shows That Thrill The World | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-06-06T14:00:02Z,Ugwp8Uiq2d18LgvgbbJ4AaABAg.AJ50nQRoi0FAJ6WQVKzZAo,Ugwp8Uiq2d18LgvgbbJ4AaABAg,@wigglerRZ,UC5ZLPHZI4Mi7x5RRqxuPgNA,not big as these shows,en,2025-06-08T13:02:21Z,2025-06-08 09:02:21,2
I8kutWCH6Ko,The Shows That Thrill The World | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-06-06T14:00:02Z,UgxnbChD_xnBph7rYKt4AaABAg.AJ4Rk5grkdAAJ4ed1K4LMv,UgxnbChD_xnBph7rYKt4AaABAg,@fatoukane2130,UCholoD8dhTZEIpDLDAJ9Szg,Don't care 😂😂😊,en,2025-06-07T19:44:22Z,2025-06-07 15:44:22,0
I8kutWCH6Ko,The Shows That Thrill The World | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-06-06T14:00:02Z,UgyVDTYTdtxpAfgmnRZ4AaABAg.AJ4DTlYhQ0MAJ4vO806gnE,UgyVDTYTdtxpAfgmnRZ4AaABAg,@luoppi3,UCXj_sdKUwU0hDkyaRmLFutQ,Ne anlatıyorsun sen aq yaş kaç,tr,2025-06-07T22:10:44Z,2025-06-07 18:10:44,0
I8kutWCH6Ko,The Shows That Thrill The World | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-06-06T14:00:02Z,UgyyH4sdwTqOEpxkSYN4AaABAg.AJ42iSRYmZ7AJ6tqzBND8k,UgyyH4sdwTqOEpxkSYN4AaABAg,@TheAlex20010626,UCVPo3v2M5Fq10RbmiEpP0Lg,who cares?,en,2025-06-08T16:35:49Z,2025-06-08 12:35:49,0
I8kutWCH6Ko,The Shows That Thrill The World | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-06-06T14:00:02Z,UgzG_qyjebCgjMb-kmZ4AaABAg.AJ41hae09HuAJ4vPmCt3o6,UgzG_qyjebCgjMb-kmZ4AaABAg,@luoppi3,UCXj_sdKUwU0hDkyaRmLFutQ,Nobody cares,sr,2025-06-07T22:10:58Z,2025-06-07 18:10:58,1
I8kutWCH6Ko,The Shows That Thrill The World | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-06-06T14:00:02Z,UgzG_qyjebCgjMb-kmZ4AaABAg.AJ41hae09HuAJ52_RLgv8K,UgzG_qyjebCgjMb-kmZ4AaABAg,@changbin_salon13,UClgazaDCTHOen1mwVfhcClQ,@luoppi3okay,NA,2025-06-07T23:22:19Z,2025-06-07 19:22:19,0
I8kutWCH6Ko,The Shows That Thrill The World | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-06-06T14:00:02Z,UgzG_qyjebCgjMb-kmZ4AaABAg.AJ41hae09HuAJ630jc5CgL,UgzG_qyjebCgjMb-kmZ4AaABAg,@lmao_xd02,UCeXCpqvGgz2SajgfmXyPqkw,​@luoppi3stick to your mediocore SG 🤪🤪,en,2025-06-08T08:45:26Z,2025-06-08 04:45:26,0
