video_id,video_title,channel_id,channel_title,video_published_at,view_count,video_like_count,video_comment_count,comment_id,comment_parent_id,comment_author_display,comment_author_channel_id,comment_text,comment_lang,comment_published_utc,comment_published_local,comment_like_count,comment_reply_count
TqT4fDQQqCc,The Eternaut | Official Trailer | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-03-31T13:00:03Z,1401725,14731,1519,UgyRhSEbmbq06NgXTIB4AaABAg,NA,@CRIMELAB357,UCnMk4y13ofqM4BlkBLjNqVg,English dubbed version?,NA,2025-12-15T02:02:06Z,2025-12-14 21:02:06,0,0
TqT4fDQQqCc,The Eternaut | Official Trailer | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-03-31T13:00:03Z,1401725,14731,1519,Ugzp4HUzfGbjCruUPvR4AaABAg,NA,@Merc399,UCkYX1ba791CAeZfmQnvYB-Q,Bruh use ai to voice match and give me english dialogue... I have AuDHD literally am not capable of watching this without rewinding 15-30 times an episode. I dont have time for something that involved,en,2025-12-05T00:45:55Z,2025-12-04 19:45:55,0,0
TqT4fDQQqCc,The Eternaut | Official Trailer | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-03-31T13:00:03Z,1401725,14731,1519,UgxX4IwrNQVAjcSw9EN4AaABAg,NA,@celdur4635,UCEkEwjPNQ3NFgaCdQh0Ml9A,"Sad it did catch the Zeitgeist in the US, but i'm sure MILLIONS would love it if they knew it existed.",en,2025-11-17T19:35:53Z,2025-11-17 14:35:53,1,0
TqT4fDQQqCc,The Eternaut | Official Trailer | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-03-31T13:00:03Z,1401725,14731,1519,Ugxi0gBQJdJFkjGtfx14AaABAg,NA,@pmscdude1980,UC-6Fv5lyINdnV1Ne-Ue6s2w,DayZ Namalsk,ru-Latn,2025-11-16T23:18:39Z,2025-11-16 18:18:39,0,0
TqT4fDQQqCc,The Eternaut | Official Trailer | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-03-31T13:00:03Z,1401725,14731,1519,UgxAEwdzK_tm74x3qod4AaABAg,NA,@Heeves-89,UC8hwdkmPQTsEvqaIgquCjIg,18min into watching it they new something was wrong like what I'm not watching this,en,2025-11-11T11:05:27Z,2025-11-11 06:05:27,0,0
TqT4fDQQqCc,The Eternaut | Official Trailer | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-03-31T13:00:03Z,1401725,14731,1519,UgyV1R1WGDNlFcEXJeZ4AaABAg,NA,@davidvarga2916,UCBWuQW-CB58GL_V0zgK0Nfg,This could actually be interesting for once.,en,2025-11-08T18:55:38Z,2025-11-08 13:55:38,1,0
TqT4fDQQqCc,The Eternaut | Official Trailer | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-03-31T13:00:03Z,1401725,14731,1519,UgzXCZG_p2LK8E5US9F4AaABAg,NA,@hotel707,UCgOOwZLDQKy7DHkYKizDXiA,"women in this show are god damn cancer, especially the ex-wife bitch.",en,2025-10-16T21:40:58Z,2025-10-16 17:40:58,0,0
TqT4fDQQqCc,The Eternaut | Official Trailer | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-03-31T13:00:03Z,1401725,14731,1519,UgyfsMMg6DZ7cCRSeBZ4AaABAg,NA,@Soldierofweeb,UCvcSHbLm8TTZQM3Q6MNSY9A,How am i onlz from finding this now ?,en,2025-10-07T12:33:12Z,2025-10-07 08:33:12,0,0
TqT4fDQQqCc,The Eternaut | Official Trailer | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-03-31T13:00:03Z,1401725,14731,1519,UgxBm5K5ly8PZ269sLd4AaABAg,NA,@josephna4403,UClxn_YVzmEBRd-IC7wUuM4w,"Everytime I watch an Apocalyptic Movie I end up wondering how people survived their selfish Stupidity long enough to create civilization?
I hope people aren't really this Stupid but... 
Did anyone happen to notice that there's no reason to loot?
Like F-ing 90% of everyone just died! It's cold so shite isn't going to go bad. Protecting any attractive women would be the real fight.

Yet, the women in this series so far have the protective instincs of a privileged feminista😮",en,2025-10-05T17:35:36Z,2025-10-05 13:35:36,0,0
TqT4fDQQqCc,The Eternaut | Official Trailer | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-03-31T13:00:03Z,1401725,14731,1519,Ugw6uDOtQhmOwtc5vyx4AaABAg,NA,@Nathannyl-b2i,UCE7Ax-Q5WNH07NmWzvOo8cA,Wow,tg,2025-09-30T22:38:13Z,2025-09-30 18:38:13,0,0
TqT4fDQQqCc,The Eternaut | Official Trailer | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-03-31T13:00:03Z,1401725,14731,1519,UgzbTCzQxHn9FqaAXZx4AaABAg,NA,@rocketr2,UC1W4_B9n-8UHGx3QYkFPIGw,"I'm sorry but the Eternaut is not a great sci-fi series.  Gave it a shot was the entire time waiting for it to get good, but its just same old story invasion story we have seen many times before.  And theres barely any aliens scenes, what a waste of 6 hours.",en,2025-09-28T07:00:32Z,2025-09-28 03:00:32,1,1
