video_id,comment_id,comment_content,author,published_at,like_count,reply_count
wpcKyur-kbI,UgxZ_K1MgD0PH9EtJ5R4AaABAg,"Which one was your favourite, and did we miss any? Let us know!",@premierleague,2025-06-11T13:32:16Z,155,22
wpcKyur-kbI,UgyTR_ZB_5b-5B8jbIF4AaABAg,first goal - zero defensive midfield,@nyahhbinghi,2025-12-25T22:33:31Z,0,0
wpcKyur-kbI,UgxjTG4cPBd5of6VHCl4AaABAg,My favourite was mo salah v brighton,@NancyMc-r2e,2025-12-25T18:15:44Z,1,0
wpcKyur-kbI,UgydD9PHKpVP5zyuE8x4AaABAg,football is really unpredictable 😅,@NakediMalakalaka,2025-12-16T21:22:05Z,0,0
wpcKyur-kbI,UgxyiScdCj5TGuv7iiZ4AaABAg,could do with that salah this season 😅,@hereandnowrec,2025-12-13T15:34:58Z,0,0
wpcKyur-kbI,UgxGcTRZlfmciVJ58FN4AaABAg,good,@Mr5-PresidentTrump,2025-12-12T13:46:01Z,0,0
wpcKyur-kbI,UgxKyL1shsiLLqGaSN54AaABAg,"How is Nicholas Jackson's goal in this list, maybe the through ball",@MicahOtieno-g3g,2025-12-03T10:51:32Z,0,0
wpcKyur-kbI,UgznNGpebcAtFaxjOvV4AaABAg,"bro, Mitoma's control might be top ten for me",@Generalitility,2025-11-14T17:43:58Z,0,0
wpcKyur-kbI,UgwFui1qqIkosp_I0ml4AaABAg,❤️,@สิทธิชัยไอยแก้ว,2025-11-10T17:04:14Z,0,0
wpcKyur-kbI,UgyHhCVOs5WteRhWEmd4AaABAg,"Rashford, mitoma, isak are all good",@ajayi-bembealexanderajibol2914,2025-11-06T02:07:44Z,1,0
wpcKyur-kbI,UgzFQIWLoOQMZ0pJrmN4AaABAg,sf,@jordanbowers4,2025-10-30T09:35:41Z,0,0
wpcKyur-kbI,UgwnhMuoquOlIvns9vt4AaABAg,The Tarkowski goal at the final derby in goodison is something everyone will remember,@CrystalYT2009,2025-10-28T17:12:15Z,0,2
wpcKyur-kbI,Ugwp-1jsNP87RoSUCEZ4AaABAg,gol te?,@CTV-p8t,2025-10-28T04:20:58Z,0,0
wpcKyur-kbI,Ugx09VrRGJzuaCFOJdp4AaABAg,sfn,@Giangtrangvlog,2025-10-27T14:36:22Z,0,0
wpcKyur-kbI,UgxcwIhoSMzYpgbFqvx4AaABAg,"Marmoush BTW
Brliantce",@BashirMaxamed-l8h,2025-10-22T16:12:24Z,0,0
wpcKyur-kbI,Ugz0XCyBllyjbvYxq554AaABAg,Cole palmar should be called hot palmar because he Cole palmar and Cole is hot,@LouiseJames-e1l,2025-10-20T06:25:37Z,0,0
wpcKyur-kbI,Ugw2uo7Fd1pOqklDS6Z4AaABAg,This is why we love the Premier league!,@greatsusanoo,2025-10-08T12:34:17Z,1,0
wpcKyur-kbI,Ugz-lwYg7Y5D_oTx-tZ4AaABAg,Best premier league goals ever 💯💯💪💪😂😂😅,@iankabugi2724,2025-10-06T12:29:29Z,0,0
wpcKyur-kbI,UgytINv5t6nIW6Grmld4AaABAg,BASS FANTASY NICOLE JOHÄNNTGEN SAXOPHONE KICKI PARROTT KONASTABSS LOVE ❤❤❤❤❤❤HELENE FISCHER TORBEN KOCK ❤LIEBE 😊,@TorbenKock,2025-10-05T23:20:02Z,1,0
