video_id,comment_id,reply_id,reply_content,author,published_at,like_count
3eqcNBel3DU,UgzFPIMGIOl67-jZDRx4AaABAg,UgzFPIMGIOl67-jZDRx4AaABAg.ARI27L1R2w8ARI4gwb-xTx,True but can assist,@Mako10239,2025-12-28T21:02:06Z,0
3eqcNBel3DU,UgzFPIMGIOl67-jZDRx4AaABAg,UgzFPIMGIOl67-jZDRx4AaABAg.ARI27L1R2w8ARI5BKHgXLE,Nd first goal was close but barely os,@Mako10239,2025-12-28T21:06:23Z,0
3eqcNBel3DU,UgzFPIMGIOl67-jZDRx4AaABAg,UgzFPIMGIOl67-jZDRx4AaABAg.ARI27L1R2w8ARI5GgXA9te,"@Mako10239Yes, but Tottenham should get rid of him. He’s one of those Brazilian players that are actors, they make you think all Brazilian players are skillful and productive. It’s a scam.",@pandassassinoverlord9252,2025-12-28T21:07:07Z,0
3eqcNBel3DU,UgzFPIMGIOl67-jZDRx4AaABAg,UgzFPIMGIOl67-jZDRx4AaABAg.ARI27L1R2w8ARI5XrGL6DF,@Mako10239Sorry man. I’m not a fan of Richardlison.,@pandassassinoverlord9252,2025-12-28T21:09:28Z,0
3eqcNBel3DU,UgypOOpU-7NvRYlGERF4AaABAg,UgypOOpU-7NvRYlGERF4AaABAg.ARI1Zklav5XARI50yQlYUo,True he did assist the winner,@Mako10239,2025-12-28T21:04:58Z,1
3eqcNBel3DU,UgxBiTUYozh6Kg2fHgN4AaABAg,UgxBiTUYozh6Kg2fHgN4AaABAg.ARI-VkEOxasARI5-bw3H41,He assisted the winner,@Mako10239,2025-12-28T21:04:47Z,2
3eqcNBel3DU,UgxBiTUYozh6Kg2fHgN4AaABAg,UgxBiTUYozh6Kg2fHgN4AaABAg.ARI-VkEOxasARIDKMJvpnF,@Mako10239oops,@talonhathaway7363,2025-12-28T22:17:32Z,0
3eqcNBel3DU,UgzEJ_BbmNp5aFSS8dd4AaABAg,UgzEJ_BbmNp5aFSS8dd4AaABAg.ARHzqjHawRoARI4d-IlmZ7,He got an assist,@Mako10239,2025-12-28T21:01:34Z,1
3eqcNBel3DU,Ugz_KcKz9jMKr908aBN4AaABAg,Ugz_KcKz9jMKr908aBN4AaABAg.ARHzoXko3brARI-lrHeak7,too many matches recently .. plys Munoz is injured .. he is one of their most important players,@HermesDior-k2u,2025-12-28T20:19:05Z,1
3eqcNBel3DU,UgzUKs4qQBI4XWdwc514AaABAg,UgzUKs4qQBI4XWdwc514AaABAg.ARHzaYUoVI6ARI4c-35-rT,He got an assist though….,@Mako10239,2025-12-28T21:01:26Z,1
3eqcNBel3DU,UgzUKs4qQBI4XWdwc514AaABAg,UgzUKs4qQBI4XWdwc514AaABAg.ARHzaYUoVI6ARIDzL5F5Kl,"@Mako10239 Yeah, I'm happy for him. Would've been nice if he got the goals though. I wasn't attempting to poke fun, I was just making an inside joke.",@fakename2175,2025-12-28T22:23:15Z,0
3eqcNBel3DU,Ugz5ae0cV5tCamN4Fyt4AaABAg,Ugz5ae0cV5tCamN4Fyt4AaABAg.ARHyx1JtVr2ARI587j9toW,True Richardson did assist,@Mako10239,2025-12-28T21:05:57Z,0
3eqcNBel3DU,Ugz5ae0cV5tCamN4Fyt4AaABAg,Ugz5ae0cV5tCamN4Fyt4AaABAg.ARHyx1JtVr2ARIFQlg03UH,usually he scrambles to grab the goal and run back to the middle because they're behind anyway,@justawatchin2,2025-12-28T22:35:53Z,1
3eqcNBel3DU,UgwqiBvQTNFeBf0gbqp4AaABAg,UgwqiBvQTNFeBf0gbqp4AaABAg.ARHygrZMB6lARIICZX5tlX,"Unfortunately that touch didn’t win him, the game, did it?",@MercwtmMCFC,2025-12-28T23:00:09Z,0
3eqcNBel3DU,Ugz8KcvE_TT1y4j6e3V4AaABAg,Ugz8KcvE_TT1y4j6e3V4AaABAg.ARHy-ECLwjcARI0MhoMbAN,Who cares what Spurs fans have to say 😂,@KJ29090,2025-12-28T20:24:15Z,0
3eqcNBel3DU,Ugz8KcvE_TT1y4j6e3V4AaABAg,Ugz8KcvE_TT1y4j6e3V4AaABAg.ARHy-ECLwjcARI4hVSjRVP,Funny how Arsenal fans are congregating on 14th spurs highlights. RENT FREEEEEE,@nathanhenderson4129,2025-12-28T21:02:11Z,3
3eqcNBel3DU,Ugz8KcvE_TT1y4j6e3V4AaABAg,Ugz8KcvE_TT1y4j6e3V4AaABAg.ARHy-ECLwjcARI55r-uZiE,@KJ29090Richardson better then gyorkres,@Mako10239,2025-12-28T21:05:38Z,1
3eqcNBel3DU,Ugz8KcvE_TT1y4j6e3V4AaABAg,Ugz8KcvE_TT1y4j6e3V4AaABAg.ARHy-ECLwjcARIC4FCK4yz,"Yeah, were always saying that... Wha?",@BilliamOfYork,2025-12-28T22:06:36Z,0
3eqcNBel3DU,Ugzu9kQUXkBsSjFwkSh4AaABAg,Ugzu9kQUXkBsSjFwkSh4AaABAg.ARHxNe4uwzUARHxvlnePwQ,They're all close calls tbh. But yeah he needs to stay back more,@mierkkoazucena7992,2025-12-28T19:54:13Z,1
3eqcNBel3DU,Ugzu9kQUXkBsSjFwkSh4AaABAg,Ugzu9kQUXkBsSjFwkSh4AaABAg.ARHxNe4uwzUARI-TN7hW02,Wasn’t him for the first one.,@tonymurray814,2025-12-28T20:16:25Z,1
3eqcNBel3DU,Ugzu9kQUXkBsSjFwkSh4AaABAg,Ugzu9kQUXkBsSjFwkSh4AaABAg.ARHxNe4uwzUARI4erTcrU7,Assist,@Mako10239,2025-12-28T21:01:49Z,0
3eqcNBel3DU,Ugzu9kQUXkBsSjFwkSh4AaABAg,Ugzu9kQUXkBsSjFwkSh4AaABAg.ARHxNe4uwzUARI5Oov3apy,​@tonymurray814I think he was offside as well. It just didn't get to him 🥴,@lenvap8584,2025-12-28T21:08:14Z,0
3eqcNBel3DU,Ugzu9kQUXkBsSjFwkSh4AaABAg,Ugzu9kQUXkBsSjFwkSh4AaABAg.ARHxNe4uwzUARI5kj1o_q4,@lenvap8584The first offside negates any action after so the point is moot!,@tonymurray814,2025-12-28T21:11:22Z,0
3eqcNBel3DU,Ugwcndm9a-F2WFpUq0V4AaABAg,Ugwcndm9a-F2WFpUq0V4AaABAg.ARHxMeVeYACARI-rI8x-jE,They are... Brennan Johnson was a sub today for Spurs ... by the end of next month he may be in a Palace shirt,@HermesDior-k2u,2025-12-28T20:19:50Z,0
3eqcNBel3DU,UgxJL-xpytkbGWR_e1R4AaABAg,UgxJL-xpytkbGWR_e1R4AaABAg.ARHxBxw6eJbARI03AGXbUC,we were below mediocre even WITH SON last season ... didn't you watch ?,@HermesDior-k2u,2025-12-28T20:21:35Z,1
3eqcNBel3DU,UgxJL-xpytkbGWR_e1R4AaABAg,UgxJL-xpytkbGWR_e1R4AaABAg.ARHxBxw6eJbARI2djhmefH,​@HermesDior-k2u yeah thanks to Ange,@mrsoseji,2025-12-28T20:44:11Z,0
3eqcNBel3DU,UgxJL-xpytkbGWR_e1R4AaABAg,UgxJL-xpytkbGWR_e1R4AaABAg.ARHxBxw6eJbARI2ibiYxdZ,"I mean, son was on bench and barley playing last season…",@Futbalmatches,2025-12-28T20:44:51Z,0
3eqcNBel3DU,UgxJL-xpytkbGWR_e1R4AaABAg,UgxJL-xpytkbGWR_e1R4AaABAg.ARHxBxw6eJbARICGM6P6DC,"Wow, a team got worse after losing two of the best players in the league? Are you a pundit? This is some insightful stuff!",@BilliamOfYork,2025-12-28T22:08:15Z,1
