video_id,comment_id,reply_id,reply_content,author,published_at,like_count
mNhK05SjP9c,UgyZHsr_wQqicVczrv54AaABAg,UgyZHsr_wQqicVczrv54AaABAg.APpPUXY3zhDAQg3bY180-r,ipswich,@DanielStanNail,2025-12-13T17:22:15Z,0
mNhK05SjP9c,UgwdndoiiiEecL3MBQB4AaABAg,UgwdndoiiiEecL3MBQB4AaABAg.APk2G5lHLZIAQdi9VZdiX_,Frrr,@ghosting9zz,2025-12-12T19:27:34Z,0
mNhK05SjP9c,UgzGZ2bweEw0LL2E54t4AaABAg,UgzGZ2bweEw0LL2E54t4AaABAg.APctXpldAPhAPms9vGYjg3,you should go to jail now lol😂,@longchunpang8011,2025-11-21T12:16:46Z,0
mNhK05SjP9c,UgzGZ2bweEw0LL2E54t4AaABAg,UgzGZ2bweEw0LL2E54t4AaABAg.APctXpldAPhAPmwvY5rwjK,"​@longchunpang8011 😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂
I'll go to  the monopoly jail.",@markvanderknoop131,2025-11-21T12:58:22Z,0
mNhK05SjP9c,Ugx_OldcujgnuzEgoAR4AaABAg,Ugx_OldcujgnuzEgoAR4AaABAg.AMe0BJZOqRkAMlTOflEZod,VVD bigger and stronger than Mazza,@Wizard_N10,2025-09-07T09:38:10Z,0
mNhK05SjP9c,UgzexLXaEPyrSSRYuO54AaABAg,UgzexLXaEPyrSSRYuO54AaABAg.ALWbpEMf9eQALWc6jHJuRF,Cry me a river 😂😂😂😂,@deadpoolgamingdeadpoolgami2608,2025-08-07T09:23:52Z,1
mNhK05SjP9c,UgzZ9XfKuBBzVNJNKQ54AaABAg,UgzZ9XfKuBBzVNJNKQ54AaABAg.ALQ4oBknHuMALRYFArJ2TS,A very athletic twig,@Moorishsultan5,2025-08-05T10:05:07Z,0
mNhK05SjP9c,UgxJJLwsb7MLqUqivhN4AaABAg,UgxJJLwsb7MLqUqivhN4AaABAg.AJ-xTnhjr1sAJ7xu3o1g7Z,No.,@AwesomeSpiderman,2025-06-09T02:30:26Z,0
mNhK05SjP9c,Ugz83ru6-oaVoU1ajmZ4AaABAg,Ugz83ru6-oaVoU1ajmZ4AaABAg.AIhkwKGOG9LAIiFHd6Vh6X,"nope, chelshit got delap",@mBOOMo19,2025-05-29T17:31:35Z,1
mNhK05SjP9c,Ugz83ru6-oaVoU1ajmZ4AaABAg,Ugz83ru6-oaVoU1ajmZ4AaABAg.AIhkwKGOG9LAIjXhwj_s86,@aspieantics9817nothing confirms that,@nightwolfyt2133,2025-05-30T05:31:50Z,0
mNhK05SjP9c,UgyBYZ4zYgEEpC-woC94AaABAg,UgyBYZ4zYgEEpC-woC94AaABAg.AI8zpfpzrOyAI9JNBmM2Qe,How,@77ggggg,2025-05-15T18:34:38Z,0
mNhK05SjP9c,UgxD7tnnx1YworyrOtV4AaABAg,UgxD7tnnx1YworyrOtV4AaABAg.AHjagHbKo51AI79JLb0qjE,Madrid Fans 🤡 Ronaldo Fans 🤡🤡🤡,@toomnLP,2025-05-14T22:28:15Z,0
mNhK05SjP9c,UgxqcQIHnIY8RIhF2-14AaABAg,UgxqcQIHnIY8RIhF2-14AaABAg.AHWrZ-Vec4dAHfHKdKCDpq,😂😂😂😂 it's never that serious but i don't want him neither,@theresnoultimatetruth,2025-05-03T17:20:21Z,1
mNhK05SjP9c,Ugz-qRR5Q9ljZ6Vecrl4AaABAg,Ugz-qRR5Q9ljZ6Vecrl4AaABAg.AFqq5Bjh75pAJCIMCWjiuV,"I’m shocked no one was rolling around faking an injury, that seems to be a vast majority of players reactions to even the slightest contact.",@joshlittke9305,2025-06-10T18:54:52Z,6
mNhK05SjP9c,Ugz-qRR5Q9ljZ6Vecrl4AaABAg,Ugz-qRR5Q9ljZ6Vecrl4AaABAg.AFqq5Bjh75pAJCK_yYcANw,​@joshlittke9305yea true 😂,@Amemji,2025-06-10T19:14:22Z,0
mNhK05SjP9c,Ugz-qRR5Q9ljZ6Vecrl4AaABAg,Ugz-qRR5Q9ljZ6Vecrl4AaABAg.AFqq5Bjh75pAJDVRg47U3Y,united against quarter lower table teams,@wongpandai,2025-06-11T06:08:27Z,2
mNhK05SjP9c,Ugz-qRR5Q9ljZ6Vecrl4AaABAg,Ugz-qRR5Q9ljZ6Vecrl4AaABAg.AFqq5Bjh75pALTOPZdhXTo,"​@wongpandaiThat's not the point, it's about the mentality",@IfYouHaveAnxietyJustRelax,2025-08-06T03:17:39Z,0
mNhK05SjP9c,Ugz-qRR5Q9ljZ6Vecrl4AaABAg,Ugz-qRR5Q9ljZ6Vecrl4AaABAg.AFqq5Bjh75pALvXPouoZSN,​@wongpandaiu just proved his point 😂🤏🤏,@namanpandey5407,2025-08-17T10:54:17Z,0
mNhK05SjP9c,Ugzfxw9GYVkyWQ0rL8N4AaABAg,Ugzfxw9GYVkyWQ0rL8N4AaABAg.AFmPJEYjBBzAJ6YQduSgxi,LOL,@madzangels,2025-06-08T13:19:51Z,3
mNhK05SjP9c,Ugzfxw9GYVkyWQ0rL8N4AaABAg,Ugzfxw9GYVkyWQ0rL8N4AaABAg.AFmPJEYjBBzAJ8pBZsaPzb,dont forget Yoro,@hiimdarius,2025-06-09T10:33:33Z,10
mNhK05SjP9c,Ugzfxw9GYVkyWQ0rL8N4AaABAg,Ugzfxw9GYVkyWQ0rL8N4AaABAg.AFmPJEYjBBzAJ956OguFgf,@hiimdarius LLOOLL,@madzangels,2025-06-09T13:01:24Z,0
mNhK05SjP9c,Ugzfxw9GYVkyWQ0rL8N4AaABAg,Ugzfxw9GYVkyWQ0rL8N4AaABAg.AFmPJEYjBBzAJCnbr9OCCh,And yet you keep losing games! 😂😂😂😂,@paulcavanagh1294,2025-06-10T23:36:46Z,3
