video_id,comment_id,reply_id,reply_content,author,published_at,like_count
NuFSUV9Qj_A,UgwpuLibxMvn-UpIFYZ4AaABAg,UgwpuLibxMvn-UpIFYZ4AaABAg.ARG50fjM4PMARGLu3XYgeh,They look lost in front of goal,@1872959,2025-12-28T04:53:58Z,0
NuFSUV9Qj_A,UgzwjVCCTWzGPdyY5E94AaABAg,UgzwjVCCTWzGPdyY5E94AaABAg.ARFUYLacaipARHaHnI_Wxs,Vengo apoyando a este Chico Desde que salio del Inter Miami jeje,@ricardodavalos6695,2025-12-28T16:27:40Z,0
NuFSUV9Qj_A,UgyZGMOwjwhJHcNPNN54AaABAg,UgyZGMOwjwhJHcNPNN54AaABAg.ARFOxepgmaZARFZvtQAdXS,"Saka passed to Odegaard for the goal. Perhaps our striker Gyokeres should make more intelligent runs to open up himself, and finish his one on one with the keeper he had in the first half!",@gunnerarshavin2009,2025-12-27T21:37:18Z,0
NuFSUV9Qj_A,UgyZGMOwjwhJHcNPNN54AaABAg,UgyZGMOwjwhJHcNPNN54AaABAg.ARFOxepgmaZARF_MJp6lJM,​@gunnerarshavin2009 keep believing the nonsense that a top goal scorer somehow is the issue. What striker has done well under arteta?,@lastwapbender,2025-12-27T21:41:03Z,0
NuFSUV9Qj_A,UgzhVWuJPyXwl5Jjt3Z4AaABAg,UgzhVWuJPyXwl5Jjt3Z4AaABAg.ARFOrsmv9NxARFXpbbQ6qW,lmao,@HHamer91,2025-12-27T21:18:58Z,0
NuFSUV9Qj_A,Ugw5nLBv4KJk58cKAO94AaABAg,Ugw5nLBv4KJk58cKAO94AaABAg.ARFMj0x9qljARF_7HfIkJ2,"Gyokeres ""rocket shot"" was a weak back pass to the keeper in the first half.",@gunnerarshavin2009,2025-12-27T21:39:00Z,0
NuFSUV9Qj_A,Ugw5nLBv4KJk58cKAO94AaABAg,Ugw5nLBv4KJk58cKAO94AaABAg.ARFMj0x9qljARG0iNWpe23,​@gunnerarshavin2009so you think Gyokeres is getting enough service?,@julioespinal3013,2025-12-28T01:48:52Z,0
NuFSUV9Qj_A,UgzzBiakgzwrSW7p6eB4AaABAg,UgzzBiakgzwrSW7p6eB4AaABAg.ARFJ3ghKCtIARGMsDONW7D,He’s a beast 👍,@JC-gz4bj,2025-12-28T05:02:27Z,1
NuFSUV9Qj_A,UgyCKncpomgLEGSdEmJ4AaABAg,UgyCKncpomgLEGSdEmJ4AaABAg.ARFFKABsGoEARFTi5Yfdfa,Gyokeres would make the run if they pass but he knows they won’t. Garbage teammates.,@bobdylan-t1r,2025-12-27T20:43:00Z,1
NuFSUV9Qj_A,Ugwt_bNCVIGg5Hv9RRJ4AaABAg,Ugwt_bNCVIGg5Hv9RRJ4AaABAg.ARFEzDh91_mARFJ0CInnnG,"Yes, the day that Arsenal figure out how to utilize yokres as correctly is the day will win the Premier league, possibly champions if they do not figure it out they will not win. That’s just the truth. You have to have a striker. They’re not going to have own goals every game for the rest of the season at least😅",@THĖ000BØY,2025-12-27T19:09:29Z,11
