video_id,comment_id,reply_id,reply_content,author,published_at,like_count
coysuZ-G2-8,UgxXYR8cC9Luq1-0bMt4AaABAg,UgxXYR8cC9Luq1-0bMt4AaABAg.ARGD23yW9xvARIEUYw-jj4,Not a good one.,@loyallion6693,2025-12-28T22:27:39Z,0
coysuZ-G2-8,UgxhajrUUNcGWfNNFHJ4AaABAg,UgxhajrUUNcGWfNNFHJ4AaABAg.ARFzc3wUW1XARGKkfuibov,And it’s a tap in against the worst team in the prem who are yet to win a game Idk why Liverpool would buy him szoboslai is worth 10x wirtz,@Nextupedit,2025-12-28T04:43:57Z,0
coysuZ-G2-8,UgzOxZ8MhJhAwWBWmaF4AaABAg,UgzOxZ8MhJhAwWBWmaF4AaABAg.ARFv2-r29m5ARGKpjjpRbD,And it’s a tap in against the worst team in the prem who are yet to win a game Idk why Liverpool would buy him szoboslai is worth 10x wirtz,@Nextupedit,2025-12-28T04:44:38Z,0
coysuZ-G2-8,UgzOxZ8MhJhAwWBWmaF4AaABAg,UgzOxZ8MhJhAwWBWmaF4AaABAg.ARFv2-r29m5ARGLL72hT2w,"@Nextupeditbruh he has great vision many attacking mids dont have. wirtz is still young af, has strong potential. Its his first season",@Stumperyy,2025-12-28T04:49:03Z,0
coysuZ-G2-8,UgzPQEoQ-U43N-cFYK94AaABAg,UgzPQEoQ-U43N-cFYK94AaABAg.ARFmpjd-rU9ARGF3jvFk8Z,Agreed,@rxyoshi975,2025-12-28T03:54:15Z,1
coysuZ-G2-8,UgzPQEoQ-U43N-cFYK94AaABAg,UgzPQEoQ-U43N-cFYK94AaABAg.ARFmpjd-rU9ARGdD5JNUO_,"Fired Slot,ain't no JK.......",@JediJBond,2025-12-28T07:33:59Z,1
coysuZ-G2-8,Ugz8S1QjVh5PCxr2yi54AaABAg,Ugz8S1QjVh5PCxr2yi54AaABAg.ARFln02HzDUARFloheL_W9,He's acting like he can't hear me,@Liverpool_fan-n9h,2025-12-27T23:29:55Z,0
coysuZ-G2-8,UgwkfUjmB5UIL8Zacf14AaABAg,UgwkfUjmB5UIL8Zacf14AaABAg.ARFjJi8DkwFARFnEPlGayC,"No, I'm not sure anyone can help you. You're complaining that the sound of the name doesn't match the spelling.... in England. 🤔Guess you've never heard of Leicester, Greenwich, Nottingham, Derby, or about 1000 other English place names.",@daedalus_20v,2025-12-27T23:42:18Z,1
coysuZ-G2-8,UgwkfUjmB5UIL8Zacf14AaABAg,UgwkfUjmB5UIL8Zacf14AaABAg.ARFjJi8DkwFARGBuLhDDoM,@daedalus_20v fr its best to just go with it haha,@nollienick1121,2025-12-28T03:26:37Z,0
coysuZ-G2-8,UgygOfVE0uZdWYyZzIR4AaABAg,UgygOfVE0uZdWYyZzIR4AaABAg.ARFh9eiuUT1ARGL-1V_wkL,"Even his first goal
Is disappointing, a tap in against the worst team in the prem who are yet to win a game Idk why Liverpool would buy him szoboslai is worth 10x wirtz",@Nextupedit,2025-12-28T04:46:02Z,0
