video_id,comment_id,reply_id,reply_content,author,published_at,like_count
jdXIs85Ts2s,UgyeLAes2Hr7k0DJ7Kh4AaABAg,UgyeLAes2Hr7k0DJ7Kh4AaABAg.AQz9YeG1k_6AQzE-vJhu9B,1st good game since week 1,@Daniel83tx,2025-12-21T03:58:40Z,0
jdXIs85Ts2s,Ugw6TpFCXWnEM4U4OJR4AaABAg,Ugw6TpFCXWnEM4U4OJR4AaABAg.AQz6ak4iO76AR3Hjg4xojk,And Donnarumma is the best GK itw let's be honest,@micco35,2025-12-23T03:07:28Z,0
jdXIs85Ts2s,UgztZ-FGYtX71Y_zUVF4AaABAg,UgztZ-FGYtX71Y_zUVF4AaABAg.AQyoJ7fHi5IAQytzgS8w8z,"is he supposed to miss those tap-ins😂 
u have a chance u take it that’s what a striker does",@BaboHeechan,2025-12-21T00:55:00Z,0
jdXIs85Ts2s,Ugx-y-eBpX-yP2Wg9Ax4AaABAg,Ugx-y-eBpX-yP2Wg9Ax4AaABAg.AQyjvf6fqHRAQz68g-vEdP,Peak health for kdb and cherki would have been insane. Excited to see doku and kdb at wc next year. Going to be crazy..,@austin33785,2025-12-21T02:49:57Z,0
jdXIs85Ts2s,UgyaDvYelQUmhbu8pZ14AaABAg,UgyaDvYelQUmhbu8pZ14AaABAg.AQyhQ-MtZHyAR0Bv-jHaQ8,He only wanted citeh,@jgphantombeats,2025-12-21T22:18:52Z,0
jdXIs85Ts2s,Ugx60AmXv6TdcnkUxRR4AaABAg,Ugx60AmXv6TdcnkUxRR4AaABAg.AQybaTjA8UTAQzJIvQJCar,thats because he was injured,@ADudeNamedCaleb,2025-12-21T04:44:57Z,0
jdXIs85Ts2s,Ugx60AmXv6TdcnkUxRR4AaABAg,Ugx60AmXv6TdcnkUxRR4AaABAg.AQybaTjA8UTAR1sbRlZBMn,"He wasn't benched, he was injured you casual.",@nijaethompson7647,2025-12-22T13:59:54Z,0
jdXIs85Ts2s,UgyTZ288Vr-XBwl5eYV4AaABAg,UgyTZ288Vr-XBwl5eYV4AaABAg.AQyXWxZZ-OhAQz6FO373AK,Haha yes milk cherki and take his milk to relegation team so they can get strong and not get waffle stomped each weak,@austin33785,2025-12-21T02:50:52Z,0
jdXIs85Ts2s,UgyLKFrSFW5dPrn5s654AaABAg,UgyLKFrSFW5dPrn5s654AaABAg.AQyTYq4pFefAQzjIeWFFvJ,r/boneappletea,@haitestopo,2025-12-21T08:40:51Z,0
jdXIs85Ts2s,UgyP-n3BOE5h3sZcpsN4AaABAg,UgyP-n3BOE5h3sZcpsN4AaABAg.AQyT1WrS04lAQynL2-nhwR,And what exactly is the problem with tap-ins? Isn't scoring and winning games the whole point of football?,@WichitaThreeAngels,2025-12-20T23:56:53Z,0
