video_id,comment_id,reply_id,reply_content,author,published_at,like_count
VNgX75IXRIg,Ugzmnz8bDw1bq9v-YtJ4AaABAg,Ugzmnz8bDw1bq9v-YtJ4AaABAg.AP3kLCYovedAP4fAvEo52M,Arsenal are probably better then real Madrid currently,@mushy-1,2025-11-03T22:57:29Z,0
VNgX75IXRIg,UgwyBPwz398YnacuFU14AaABAg,UgwyBPwz398YnacuFU14AaABAg.ALEua4Rl7mvALlAcEZ1Rt6,psg already won and 5 nilled inter,@ilikecheesepizzas,2025-08-13T10:22:44Z,0
VNgX75IXRIg,UgwyBPwz398YnacuFU14AaABAg,UgwyBPwz398YnacuFU14AaABAg.ALEua4Rl7mvALqS6KMOte7,@ilikecheesepizzas yes I know that it’s the 2026 champions league not the one that just happened,@leo245,2025-08-15T11:31:44Z,0
VNgX75IXRIg,UgwSNMpWyxmwthU-Q4l4AaABAg,UgwSNMpWyxmwthU-Q4l4AaABAg.AL48PQdggSXAL6eXndxPJz,I am telling Liverpool will win the champions league,@Ashwinvlog-2015,2025-07-28T07:24:47Z,0
VNgX75IXRIg,UgwSNMpWyxmwthU-Q4l4AaABAg,UgwSNMpWyxmwthU-Q4l4AaABAg.AL48PQdggSXALKSkbioK2-,As a city fan i agree your prediction,@নজরুলইসলামনজরুল-শ৮দ,2025-08-02T16:02:26Z,0
VNgX75IXRIg,UgwMuE4lQEnsvRzZRON4AaABAg,UgwMuE4lQEnsvRzZRON4AaABAg.AKa7IwqohylAKfI4GAer2x,Me,@Freddster15,2025-07-17T07:01:02Z,2
VNgX75IXRIg,UgwMuE4lQEnsvRzZRON4AaABAg,UgwMuE4lQEnsvRzZRON4AaABAg.AKa7IwqohylAL-t1cr-KsP,​@averagebritishcitizenfr,@chineduidoko6117,2025-07-25T16:16:47Z,0
VNgX75IXRIg,UgxcDFpDE1piOAr0Y454AaABAg,UgxcDFpDE1piOAr0Y454AaABAg.AKZCG4gOGVCAKtBQIQ8J_r,It's just percentages. How about you js sybau 🙏💔,@Mrlandeditz01,2025-07-22T16:32:15Z,1
VNgX75IXRIg,Ugye9r_zA975jB8Oq3d4AaABAg,Ugye9r_zA975jB8Oq3d4AaABAg.AKYoCXk6H9uAKZLBFDSjrD,"3-0 is insane with a cole palmer brace, love it mate.",@Masteroogway3685,2025-07-14T14:13:31Z,1
VNgX75IXRIg,Ugye9r_zA975jB8Oq3d4AaABAg,Ugye9r_zA975jB8Oq3d4AaABAg.AKYoCXk6H9uAKZO3LfoINb,Fr ​@Masteroogway3685,@Fenix_editz,2025-07-14T14:38:39Z,1
VNgX75IXRIg,Ugx8AOu7oeRbdIqzY154AaABAg,Ugx8AOu7oeRbdIqzY154AaABAg.AKVcOvnimscAKXOzZlEkpl,Chelsea 😅,@islam-mz1um,2025-07-13T20:08:16Z,4
