video_id,comment_id,reply_id,reply_content,author,published_at,like_count
wpcKyur-kbI,UgxZ_K1MgD0PH9EtJ5R4AaABAg,UgxZ_K1MgD0PH9EtJ5R4AaABAg.AJEIE64ZJm-AJEIL5FBnl_,"https://m.youtube.com/watch?v=BLUkgRAy_Vo&pp=ygUMbm8gb25lIGNhcmVz#


Jk",@Purplegames5278YT,2025-06-11T13:33:12Z,13
wpcKyur-kbI,UgxZ_K1MgD0PH9EtJ5R4AaABAg,UgxZ_K1MgD0PH9EtJ5R4AaABAg.AJEIE64ZJm-AJENG3wZ3yu,​@Purplegames5278YT?,@대쥬지,2025-06-11T14:16:12Z,0
wpcKyur-kbI,UgxZ_K1MgD0PH9EtJ5R4AaABAg,UgxZ_K1MgD0PH9EtJ5R4AaABAg.AJEIE64ZJm-AJESoqMmvYq,The best league in the world ❤,@yoelarokeum6141,2025-06-11T15:04:47Z,12
wpcKyur-kbI,UgxZ_K1MgD0PH9EtJ5R4AaABAg,UgxZ_K1MgD0PH9EtJ5R4AaABAg.AJEIE64ZJm-AJEW5ilqJqZ,"don't forget the best defense, savers and assists.",@Evilium0,2025-06-11T15:33:26Z,7
wpcKyur-kbI,UgxZ_K1MgD0PH9EtJ5R4AaABAg,UgxZ_K1MgD0PH9EtJ5R4AaABAg.AJEIE64ZJm-AJEvfVA0LUe,Kaoru Mitoma’s goal vs Chelsea was SENSATIONAL!,@abdirisakawes6544,2025-06-11T19:25:39Z,11
wpcKyur-kbI,UgwnhMuoquOlIvns9vt4AaABAg,UgwnhMuoquOlIvns9vt4AaABAg.AOpau5HeNBDAOpawPx6pPj,He scored in the last minute too,@CrystalYT2009,2025-10-28T17:12:34Z,0
wpcKyur-kbI,UgwnhMuoquOlIvns9vt4AaABAg,UgwnhMuoquOlIvns9vt4AaABAg.AOpau5HeNBDAP1OTPTP9QX,​@CrystalYT2009DqvidBDKEIWIWOWOO wwo to XXX idiwowwpp wBDDKKDOEOPCXXXS❤❤,@DavidB-i4g,2025-11-02T16:25:00Z,0
wpcKyur-kbI,UgyRL4lGz9rAHkNslzB4AaABAg,UgyRL4lGz9rAHkNslzB4AaABAg.AMfBj0PXpK0ANWZQRxOXZx,Ok,@JosephMatul-i7r,2025-09-26T01:54:24Z,0
wpcKyur-kbI,Ugzweg5Fv23KeyS6wo14AaABAg,Ugzweg5Fv23KeyS6wo14AaABAg.ALCoTWdXLCxALMSirQQnh4,It's premier league's  editor bro,@BULLYANNIVERSARY,2025-08-03T10:40:41Z,0
wpcKyur-kbI,UgzDnBnInXt6C_oD77J4AaABAg,UgzDnBnInXt6C_oD77J4AaABAg.AL3_zgj5TG5ALFbY-WoPQr,😂😂😂I kept laughing,@okonkwohenry,2025-07-31T18:51:45Z,0
wpcKyur-kbI,UgzhhFk1qpUVhph6Xdl4AaABAg,UgzhhFk1qpUVhph6Xdl4AaABAg.AKxHlIrg9EAAL69dA57enV,🤖,@charlieurmom5192,2025-07-28T02:46:02Z,0
wpcKyur-kbI,UgyIogf4dHO5UUNOTod4AaABAg,UgyIogf4dHO5UUNOTod4AaABAg.AKkxu2qr6wSAKl4dZbLRPF,He didn't mean to shoot. bro,@Levi_zv,2025-07-19T12:59:06Z,0
