video_id,comment_id,reply_id,reply_content,author,published_at,like_count
hayLeqAkX7I,Ugz1vTdaODIy0Vzm-j14AaABAg,Ugz1vTdaODIy0Vzm-j14AaABAg.ARHcAq2Pi9hARI2SJfr_Hz,you dont know ball 😂,@AARON-wn5hp,2025-12-28T20:42:30Z,0
hayLeqAkX7I,UgytiWwAxhHw8ARThBt4AaABAg,UgytiWwAxhHw8ARThBt4AaABAg.ARHDKMhe2JTARHOzItAlCF,spot on,@Polmys999,2025-12-28T14:40:08Z,0
hayLeqAkX7I,UgytiWwAxhHw8ARThBt4AaABAg,UgytiWwAxhHw8ARThBt4AaABAg.ARHDKMhe2JTARHQa0SX7He,"It still baffles me that Chelsea let Nico Jackson go for Liam Delap, Dude can’t even run. As for Gittens…i have nothing to say.😂😂😂😂",@chibuzormartin2143,2025-12-28T14:54:09Z,3
hayLeqAkX7I,UgytiWwAxhHw8ARThBt4AaABAg,UgytiWwAxhHw8ARThBt4AaABAg.ARHDKMhe2JTARHdOSUQNPs,Maresca needs to GO... No strategy/ useless Lineups,@fratoon,2025-12-28T16:54:47Z,0
hayLeqAkX7I,UgytiWwAxhHw8ARThBt4AaABAg,UgytiWwAxhHw8ARThBt4AaABAg.ARHDKMhe2JTARHfoLLJS6R,"Maresca uses shaky lineups.....just like he is still finding the best one in every match. Until Arsenal becomes the Champ, he's still searching for one😂.....",@gstagungayuputuparianingsi1949,2025-12-28T17:15:55Z,0
hayLeqAkX7I,UgytiWwAxhHw8ARThBt4AaABAg,UgytiWwAxhHw8ARThBt4AaABAg.ARHDKMhe2JTARHovzkhfLK,"You’re blaming our coach for what, did you saw  the number of chances we spoiled yesterday? The players need to be serious bro!! You could heard from the commentators.. we dominated for so long and nothing comes out of it 😢
Anyways we move on to next game",@simonkoomson1096,2025-12-28T18:35:37Z,1
hayLeqAkX7I,UgxjgA__kMFo9VRFaSJ4AaABAg,UgxjgA__kMFo9VRFaSJ4AaABAg.ARH-yegc39BARH3SHBmw0m,You United fans are  pathe tic.,@hrr597,2025-12-28T11:31:59Z,0
hayLeqAkX7I,UgxjgA__kMFo9VRFaSJ4AaABAg,UgxjgA__kMFo9VRFaSJ4AaABAg.ARH-yegc39BARHFTsXkMBL,​@hrr597just as pathetic as your defense against Villa and Sunderland 😂😂😂,@jasonrollins1385,2025-12-28T13:17:04Z,0
hayLeqAkX7I,UgwPt8WMTYmnUk9K2ux4AaABAg,UgwPt8WMTYmnUk9K2ux4AaABAg.ARGzjfY0EdWARGzvbq84Xy,"I love the Garnacho hate, it fuels me 😂😂😂",@jasonrollins1385,2025-12-28T10:52:26Z,1
hayLeqAkX7I,UgwPt8WMTYmnUk9K2ux4AaABAg,UgwPt8WMTYmnUk9K2ux4AaABAg.ARGzjfY0EdWARH-0b-0Aw2,Enzo marasecra I don't even know how to spell his name  all his fault!😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😕😞,@qadnazir2341,2025-12-28T10:53:16Z,0
