video_id,comment_id,reply_id,reply_content,author,published_at,like_count
riUVmxHewGE,UgyRpZBtY-QPe05I4sN4AaABAg,UgyRpZBtY-QPe05I4sN4AaABAg.ARHToH4mGsNARHqAWbkufJ,how,@mBOOMo19,2025-12-28T18:46:28Z,0
riUVmxHewGE,UgypfUI47S9aGZrohch4AaABAg,UgypfUI47S9aGZrohch4AaABAg.ARHFLfVgFFgARH_6AhDkHK,"He has different assignment for the team ,he puts pressure on opponent as much as amad all we need if finisher when he strikes and keeper saves the ball",@bernardmakono1987,2025-12-28T16:17:20Z,0
riUVmxHewGE,UgwkASBhq5itwl9tSr54AaABAg,UgwkASBhq5itwl9tSr54AaABAg.ARH3z2SnAJCARHsNJ23iQI,WE ARE GETTING GOING. WATCH US WIN 3 LEAGUES ON A ROW❤,@westcoast20007,2025-12-28T19:05:42Z,1
riUVmxHewGE,UgwkASBhq5itwl9tSr54AaABAg,UgwkASBhq5itwl9tSr54AaABAg.ARH3z2SnAJCARHxLNoEvE3,Boooooooott,@kennethmumbura5113,2025-12-28T19:49:07Z,1
riUVmxHewGE,UgwkASBhq5itwl9tSr54AaABAg,UgwkASBhq5itwl9tSr54AaABAg.ARH3z2SnAJCARIBRtfon8E,100%,@Pakos-Terimos,2025-12-28T22:01:05Z,0
riUVmxHewGE,Ugz-E-AmdyILcnRp3fZ4AaABAg,Ugz-E-AmdyILcnRp3fZ4AaABAg.ARGuhGXWfqTARGwdYvr31I,Sesko is useless,@KalahariJack,2025-12-28T10:23:46Z,0
riUVmxHewGE,Ugz-E-AmdyILcnRp3fZ4AaABAg,Ugz-E-AmdyILcnRp3fZ4AaABAg.ARGuhGXWfqTARGyoUYBmjY,​@KalahariJack He's a hard worker.The goals will come!,@elizabetakrapezdz7465,2025-12-28T10:42:44Z,0
riUVmxHewGE,Ugz-E-AmdyILcnRp3fZ4AaABAg,Ugz-E-AmdyILcnRp3fZ4AaABAg.ARGuhGXWfqTARGztffVEy3,@elizabetakrapezdz7465Sesko is Weghorst version 2,@KalahariJack,2025-12-28T10:52:10Z,0
riUVmxHewGE,Ugxm3XFOottvNnT1M7J4AaABAg,Ugxm3XFOottvNnT1M7J4AaABAg.ARGtEh55YALARH41Oy8V2L,Ease down with the negativity bro/sis. Just watch last season's highlights if you dont see progress,@karimmoorad9649,2025-12-28T11:37:03Z,0
riUVmxHewGE,Ugy_S0OhndjUeFM0JNx4AaABAg,Ugy_S0OhndjUeFM0JNx4AaABAg.ARGq2MNe6LmARH3elX39sY,Was not a foul throw what the replay,@aaronbradley8701,2025-12-28T11:33:50Z,0
riUVmxHewGE,UgzDBlSAGE7KaXw-80Z4AaABAg,UgzDBlSAGE7KaXw-80Z4AaABAg.ARGiKXZZBeBARGtROVcqlI,He had an assist bro,@fillteawanchor,2025-12-28T09:55:45Z,0
riUVmxHewGE,UgzDBlSAGE7KaXw-80Z4AaABAg,UgzDBlSAGE7KaXw-80Z4AaABAg.ARGiKXZZBeBARGvmHBmA5r,​@fillteawanchorassist to what? They haven't scored.,@F4Bs3Y,2025-12-28T10:16:13Z,0
riUVmxHewGE,UgzDBlSAGE7KaXw-80Z4AaABAg,UgzDBlSAGE7KaXw-80Z4AaABAg.ARGiKXZZBeBARGwXpfOy5z,@F4Bs3Yto us 😂,@fillteawanchor,2025-12-28T10:22:50Z,0
riUVmxHewGE,Ugwr9gSQw19fleWFmAx4AaABAg,Ugwr9gSQw19fleWFmAx4AaABAg.ARGhhLMyvxvARGykssZjc6,Then their teammates will never get the ball,@andermiles6165,2025-12-28T10:42:14Z,1
riUVmxHewGE,Ugw6WBG_1R9mvgmxZJV4AaABAg,Ugw6WBG_1R9mvgmxZJV4AaABAg.ARGdDctBWhrARH04s9MBZZ,Sok tau ah heheeh,@muhammadnabilazmi4246,2025-12-28T11:02:34Z,0
riUVmxHewGE,Ugw0vMX8GXLvejUksEp4AaABAg,Ugw0vMX8GXLvejUksEp4AaABAg.ARGb88P1rVTARGil4Y4cL6,Nah Mate. Me too. I can see the Project behind it and the Progress as well!. But there are too many negative Fans around who don´t want to admit becausse they hate Amorim!,@F4Bs3Y,2025-12-28T08:22:27Z,30
riUVmxHewGE,Ugw0vMX8GXLvejUksEp4AaABAg,Ugw0vMX8GXLvejUksEp4AaABAg.ARGb88P1rVTARGiqRKoGn_,No you are not its just people are always so toxic and negative in this fanbase  we are slowly finding our strides,@sage3485,2025-12-28T08:23:11Z,10
riUVmxHewGE,Ugw0vMX8GXLvejUksEp4AaABAg,Ugw0vMX8GXLvejUksEp4AaABAg.ARGb88P1rVTARGlALNTMpY,E bra re tshwere coach,@rorisangmalatji4377,2025-12-28T08:43:31Z,2
riUVmxHewGE,Ugw0vMX8GXLvejUksEp4AaABAg,Ugw0vMX8GXLvejUksEp4AaABAg.ARGb88P1rVTARGrh-0uRS3,"Fortunately ur not alone, there are many positive fans they just get lost in all the negativity. Some fans genuinely want us to lose for Amorim to be sacked it’s very sad because he actually doing a decent job, not many expected us to be competing with Chelsea and Liverpool for 4th place after coming 8th and 15th in our last 2 szn’s",@JaySmith432,2025-12-28T09:40:32Z,14
riUVmxHewGE,Ugw0vMX8GXLvejUksEp4AaABAg,Ugw0vMX8GXLvejUksEp4AaABAg.ARGb88P1rVTARGsEpwvr2g,"Nope, not the only one. The improvement is very clear. The league position tells us this alone. Small details we're far better at and when you knit them all together performances and then inevitably results improve. 

It's important to remember we're the most focused on club in the Country by some distance. Every little morsel is overblown by the media and certain sections of the fan base.",@sitaylor,2025-12-28T09:45:18Z,7
riUVmxHewGE,UgxMgXoEjhzQyYbEn1J4AaABAg,UgxMgXoEjhzQyYbEn1J4AaABAg.ARGY1VC0nL7ARH5wO7heOM,Heaven is better than Yoro,@stevenistifanus3401,2025-12-28T11:53:43Z,0
riUVmxHewGE,UgxMgXoEjhzQyYbEn1J4AaABAg,UgxMgXoEjhzQyYbEn1J4AaABAg.ARGY1VC0nL7ARI2gfBFrKh,​@stevenistifanus3401calm down,@brewermusic3318,2025-12-28T20:44:36Z,0
riUVmxHewGE,UgykJ46mMLnU-O11UMJ4AaABAg,UgykJ46mMLnU-O11UMJ4AaABAg.ARGWwFe5vTbARHC3ebRUHz,i did. it was biased lol🤣😂,@Cimaadi,2025-12-28T12:47:16Z,1
riUVmxHewGE,UgyL4ovld7HOfeVw4GN4AaABAg,UgyL4ovld7HOfeVw4GN4AaABAg.ARGFeDJ7bcfARGX2AX6pUP,Who would you sign?,@mikeyp7,2025-12-28T06:31:20Z,0
riUVmxHewGE,UgyL4ovld7HOfeVw4GN4AaABAg,UgyL4ovld7HOfeVw4GN4AaABAg.ARGFeDJ7bcfARGXacO48FF,"​@mikeyp7Anderson or Wharton,Joao neves Joao gomes Baleba if his price drops a significant amount Or Stiller Also a Rb and a Cb",@wxleed.08,2025-12-28T06:36:10Z,2
riUVmxHewGE,UgyL4ovld7HOfeVw4GN4AaABAg,UgyL4ovld7HOfeVw4GN4AaABAg.ARGFeDJ7bcfARGZI5dURyf,u didnt think this game they all played well? who do u suggest they sign since u sound like u know ur stuff.,@keemarotichai,2025-12-28T06:50:59Z,0
riUVmxHewGE,Ugypd4XKTTald5xwpmx4AaABAg,Ugypd4XKTTald5xwpmx4AaABAg.ARGApH79lQOARGlzDoU05S,Loser,@YemiBello-u9x,2025-12-28T08:50:36Z,0
riUVmxHewGE,Ugypd4XKTTald5xwpmx4AaABAg,Ugypd4XKTTald5xwpmx4AaABAg.ARGApH79lQOARHLoyB5Fcv,​@YemiBello-u9x not losing for the last 12 years lol 😂,@DewangMishra-x9u,2025-12-28T14:12:30Z,0
riUVmxHewGE,UgxJsYXs8otNAa98H7F4AaABAg,UgxJsYXs8otNAa98H7F4AaABAg.ARG4mwryFCsARGaio0BKEF,Yeah he sucks.....Someone should tell him that assists count too....should have passed to Dorgu im that counter,@ceazarmianoh6500,2025-12-28T07:12:14Z,1
riUVmxHewGE,UgwNrMc6qHs38V3_U5p4AaABAg,UgwNrMc6qHs38V3_U5p4AaABAg.ARG4RTydHSaARGMpOkkE2Q,Sesko ahead of Zirkzee imo.,@jefrichan,2025-12-28T05:02:04Z,27
riUVmxHewGE,UgwNrMc6qHs38V3_U5p4AaABAg,UgwNrMc6qHs38V3_U5p4AaABAg.ARG4RTydHSaARGPWFeSXCT,"Yeah that's right. No body talks abt Gyokeres, Isak, Haaland.",@Manvic08,2025-12-28T05:25:32Z,9
riUVmxHewGE,UgwNrMc6qHs38V3_U5p4AaABAg,UgwNrMc6qHs38V3_U5p4AaABAg.ARG4RTydHSaARGXIQdNmUv,​@Manvic08nah haaland got like 19 goals already this season,@wxleed.08,2025-12-28T06:33:33Z,12
riUVmxHewGE,UgwNrMc6qHs38V3_U5p4AaABAg,UgwNrMc6qHs38V3_U5p4AaABAg.ARG4RTydHSaARG_ULCnLjd,he needs supply...again the striker is not getting the service.,@simplyme3306,2025-12-28T07:01:23Z,8
riUVmxHewGE,UgwNrMc6qHs38V3_U5p4AaABAg,UgwNrMc6qHs38V3_U5p4AaABAg.ARG4RTydHSaARGcJH6Ap4o,He runs like a camel on ice - only slower.,@pallekjrlaursen8388,2025-12-28T07:26:06Z,4
riUVmxHewGE,UgxMkU9nxnbzEBi3mFl4AaABAg,UgxMkU9nxnbzEBi3mFl4AaABAg.ARG2Z-aeRbGARGi0oxv2oy,"Never mention Baleba again, he's an overated player",@Alirodorothy,2025-12-28T08:16:00Z,0
riUVmxHewGE,UgxMkU9nxnbzEBi3mFl4AaABAg,UgxMkU9nxnbzEBi3mFl4AaABAg.ARG2Z-aeRbGARGne6P59Rv,"​@AlirodorothyStop Your Nonsense! Look To Future! The priority targets for a balanced midfield, defensive depth & a Striker. We want Baleba 70M, Ederson 35M & Gomes 40M who are the missing pieces in our midfield for Man Utd to eventually replace Bruno, Casemiro & Scholerberk/Todibo to replace Maguire & Dju alls well in January then we can seriously challenge for league this season!

Keep it in the family!",@bryngefferies7530,2025-12-28T09:05:12Z,1
riUVmxHewGE,UgyRbpQRUF4f2w9S5Zx4AaABAg,UgyRbpQRUF4f2w9S5Zx4AaABAg.ARG2CRaRWfWARGRVu4oLl9,"Underated comment, when someone speaks immense knowledge it ovbiously stems itself",@SmilesKenyamovers,2025-12-28T05:42:57Z,0
riUVmxHewGE,UgxuD0CxVZJQuAmDr3h4AaABAg,UgxuD0CxVZJQuAmDr3h4AaABAg.ARG1zzGNa6DARGlKe4eHpA,"Remember it like it was yesterday. Injury time, vs Palace. Chills 🔥",@cyrusthelegend,2025-12-28T08:44:55Z,1
riUVmxHewGE,Ugy9MlteLDwifuvc1Sl4AaABAg,Ugy9MlteLDwifuvc1Sl4AaABAg.ARFxwKfVuhhARGEC4BzItx,City fan?,@willwud,2025-12-28T03:46:39Z,0
riUVmxHewGE,UgzCse9IEQi-8MUJp3t4AaABAg,UgzCse9IEQi-8MUJp3t4AaABAg.ARFwy1A-z5HARFxEscpWq0,Then Yoro came on as a wingback,@garethporter1554,2025-12-28T01:09:45Z,0
riUVmxHewGE,UgxZtbmfMuEFVsMFIHt4AaABAg,UgxZtbmfMuEFVsMFIHt4AaABAg.ARFvYPY_yaOARGE8-canqj,Grow up,@willwud,2025-12-28T03:46:06Z,0
riUVmxHewGE,UgxZtbmfMuEFVsMFIHt4AaABAg,UgxZtbmfMuEFVsMFIHt4AaABAg.ARFvYPY_yaOARGIxeG9KQg,​@willwudIt's not that deep😭😭😭,@androidgust7551,2025-12-28T04:28:14Z,0
riUVmxHewGE,UgxZtbmfMuEFVsMFIHt4AaABAg,UgxZtbmfMuEFVsMFIHt4AaABAg.ARFvYPY_yaOARGJlVpYqet,@androidgust7551it is!,@willwud,2025-12-28T04:35:19Z,0
riUVmxHewGE,UgzhY5sYrs9BIm8LXjZ4AaABAg,UgzhY5sYrs9BIm8LXjZ4AaABAg.ARFubj2LYLhARGDyuWWOBp,The future is fcked.,@willwud,2025-12-28T03:44:43Z,1
riUVmxHewGE,UgzhY5sYrs9BIm8LXjZ4AaABAg,UgzhY5sYrs9BIm8LXjZ4AaABAg.ARFubj2LYLhARGHKdMtg0k,he gets tired quickly second half he ws js walking,@mugauriwatie,2025-12-28T04:14:02Z,1
riUVmxHewGE,UgzhY5sYrs9BIm8LXjZ4AaABAg,UgzhY5sYrs9BIm8LXjZ4AaABAg.ARFubj2LYLhARGJWYOorBS,​@mugauriwatieI'm not sure we watched the same game. He busted his guts throughout and was the outlet on most occasions. Go watch the match again!,@briankenome,2025-12-28T04:33:08Z,14
riUVmxHewGE,UgzhY5sYrs9BIm8LXjZ4AaABAg,UgzhY5sYrs9BIm8LXjZ4AaABAg.ARFubj2LYLhARGV7of5wPU,Lol he sucks big time,@manjurani2678,2025-12-28T06:14:37Z,1
riUVmxHewGE,UgzhY5sYrs9BIm8LXjZ4AaABAg,UgzhY5sYrs9BIm8LXjZ4AaABAg.ARFubj2LYLhARGhNUZGgXp,His confidence should go up after the game,@NeoRuddy,2025-12-28T08:10:21Z,5
riUVmxHewGE,UgydRsR-okcB6JzRfK94AaABAg,UgydRsR-okcB6JzRfK94AaABAg.ARFtYxbleqSARFuiv3mAFE,It a fact m8.,@GunpowderWhisper,2025-12-28T00:47:46Z,3
riUVmxHewGE,UgydRsR-okcB6JzRfK94AaABAg,UgydRsR-okcB6JzRfK94AaABAg.ARFtYxbleqSARFxyyK9wt-,He hungry 😂😂,@Alfiq99,2025-12-28T01:16:11Z,13
riUVmxHewGE,UgydRsR-okcB6JzRfK94AaABAg,UgydRsR-okcB6JzRfK94AaABAg.ARFtYxbleqSARG3-tVcXb1,"He does not want to be considered a flop, so you can see the hunger in his eyes. It just has not clicked yet, but it will soon",@davidoruitemeka,2025-12-28T02:08:52Z,34
riUVmxHewGE,UgydRsR-okcB6JzRfK94AaABAg,UgydRsR-okcB6JzRfK94AaABAg.ARFtYxbleqSARGCSpLy02y,"He wanted to prove himself and others by scoring goals, but he missed more.",@joganswargo282,2025-12-28T03:31:28Z,17
riUVmxHewGE,UgydRsR-okcB6JzRfK94AaABAg,UgydRsR-okcB6JzRfK94AaABAg.ARFtYxbleqSARGFavGclqt,add another decent brazilian forward then we can see the magic,@berrykurniawanma4758,2025-12-28T03:58:55Z,1
riUVmxHewGE,UgxmpCMae3DeNpq2-Kh4AaABAg,UgxmpCMae3DeNpq2-Kh4AaABAg.ARFr95ASsOyARHJ7Yna2s9,They are 🫡,@abayomijones7794,2025-12-28T13:48:58Z,0
riUVmxHewGE,UgxmpCMae3DeNpq2-Kh4AaABAg,UgxmpCMae3DeNpq2-Kh4AaABAg.ARFr95ASsOyARHSnhwnSGP,"It's who he's closest to in the squad... Makes sense, since they both the young ones",@victorovieba,2025-12-28T15:13:30Z,0
riUVmxHewGE,UgxwFrmR1uThIJExyPx4AaABAg,UgxwFrmR1uThIJExyPx4AaABAg.ARFq2oQ7UNtARFqJRkK4jE,😂😂💔😂 we're not blaming anybody we won with clean sheet and 3 points that's just a big flex lol 😂,@GENTLELION_001_RATEL_GANG,2025-12-28T00:09:12Z,4
riUVmxHewGE,UgxwFrmR1uThIJExyPx4AaABAg,UgxwFrmR1uThIJExyPx4AaABAg.ARFq2oQ7UNtARFqs04zyA4,@GENTLELION_001_RATEL_GANG Biggest flex bro 🤣🔥,@TMPOffisial,2025-12-28T00:14:04Z,2
riUVmxHewGE,UgxwFrmR1uThIJExyPx4AaABAg,UgxwFrmR1uThIJExyPx4AaABAg.ARFq2oQ7UNtARFr6YyyvS_,nobody is blaming sesko for anything? I think he played well,@rickyspanish4792,2025-12-28T00:16:11Z,4
riUVmxHewGE,UgxwFrmR1uThIJExyPx4AaABAg,UgxwFrmR1uThIJExyPx4AaABAg.ARFq2oQ7UNtARFrPlNOfI5,@rickyspanish4792 Lol check the previous highlight CS,@TMPOffisial,2025-12-28T00:18:48Z,0
riUVmxHewGE,UgxwFrmR1uThIJExyPx4AaABAg,UgxwFrmR1uThIJExyPx4AaABAg.ARFq2oQ7UNtARFrk8r0RY3,​@TMPOffisial I go lie for u ? 😂,@GENTLELION_001_RATEL_GANG,2025-12-28T00:21:44Z,1
riUVmxHewGE,UgwXFzWmIY9SSihysFJ4AaABAg,UgwXFzWmIY9SSihysFJ4AaABAg.ARFpwwny25bARFuugaKQCQ,The best rescue team who are willing to sacrifice their lives to survive... 😢,@GunpowderWhisper,2025-12-28T00:49:23Z,0
riUVmxHewGE,UgwXFzWmIY9SSihysFJ4AaABAg,UgwXFzWmIY9SSihysFJ4AaABAg.ARFpwwny25bARG7KXVIahf,great,@Puzzlehup_com,2025-12-28T02:46:38Z,1
riUVmxHewGE,UgwXFzWmIY9SSihysFJ4AaABAg,UgwXFzWmIY9SSihysFJ4AaABAg.ARFpwwny25bARGE5jbB9GK,I’m guessing u r a millennial? Look back at old clips! The missed sitters yesterday. This Utd team is appalling along with the coach!,@willwud,2025-12-28T03:45:47Z,1
riUVmxHewGE,UgwXFzWmIY9SSihysFJ4AaABAg,UgwXFzWmIY9SSihysFJ4AaABAg.ARFpwwny25bARGG8UJRV40,​@willwud I'm gen z only,@AdiBodade,2025-12-28T04:03:38Z,0
riUVmxHewGE,UgwXFzWmIY9SSihysFJ4AaABAg,UgwXFzWmIY9SSihysFJ4AaABAg.ARFpwwny25bARGGZm14uSS,@AdiBodadewhat’s your point?,@willwud,2025-12-28T04:07:22Z,0
riUVmxHewGE,Ugxcb8ZewvwhLjlDFFZ4AaABAg,Ugxcb8ZewvwhLjlDFFZ4AaABAg.ARFpb5UzMgZARFpcWzuJFK,Fr,@DylPickle9YT,2025-12-28T00:03:13Z,1
riUVmxHewGE,Ugxcb8ZewvwhLjlDFFZ4AaABAg,Ugxcb8ZewvwhLjlDFFZ4AaABAg.ARFpb5UzMgZARFpnXOUZKD,Prime Roberto Carlos,@wxleed.08,2025-12-28T00:04:43Z,7
riUVmxHewGE,Ugxcb8ZewvwhLjlDFFZ4AaABAg,Ugxcb8ZewvwhLjlDFFZ4AaABAg.ARFpb5UzMgZARFpymWjeAl,"No he didn't. Come on man. Tongue in cheek or not, that is not funny. Seeking likes way too much",@KingJaffeJoffer99,2025-12-28T00:06:15Z,11
riUVmxHewGE,Ugxcb8ZewvwhLjlDFFZ4AaABAg,Ugxcb8ZewvwhLjlDFFZ4AaABAg.ARFpb5UzMgZARFq4RN8c7w,@KingJaffeJoffer99 yes he did. Come on man,@DylPickle9YT,2025-12-28T00:07:09Z,2
riUVmxHewGE,Ugxcb8ZewvwhLjlDFFZ4AaABAg,Ugxcb8ZewvwhLjlDFFZ4AaABAg.ARFpb5UzMgZARFqBGQQwND,@wxleed.08 he played like both prime Ronaldinho and prime Roberto Carlos,@ronpesok2359,2025-12-28T00:08:05Z,3
riUVmxHewGE,Ugy3j4XkEXSqagVaiDZ4AaABAg,Ugy3j4XkEXSqagVaiDZ4AaABAg.ARFpSzkvKQrARFqBw-_Yu5,Na lie joor 😂💔😂 I was the first 😂😂😂😂😂😂 GGMU ❤️‍🩹,@GENTLELION_001_RATEL_GANG,2025-12-28T00:08:11Z,0
