video_id,comment_id,comment_content,author,published_at,like_count,reply_count
Wn24GMmMB_4,UgxM0SvJ91gIvOLnGzd4AaABAg,"Fellow Everton fans, do we have the most hopeless strikers in the league? I’ve never seen bigger men better at contributing nothing",@jrhosek5900,2025-12-28T17:26:44Z,0,0
Wn24GMmMB_4,UgzULeZ1M1LzAEc3y4J4AaABAg,"Ugly, ugly match.",@rockemil1,2025-12-28T13:31:01Z,0,0
Wn24GMmMB_4,UgwCHgm_SG6tpMApH1h4AaABAg,Wasn't Everton suppose to win this match?!?!,@DavidGonzalez-lu8jz,2025-12-28T08:26:48Z,1,0
Wn24GMmMB_4,UgwPGL9nXTE2s4_Y3ih4AaABAg,Marcus Edwards really showed up today!,@ikechukwuonyewuenyi3011,2025-12-28T03:50:11Z,0,0
Wn24GMmMB_4,UgwgZy_piWIMsgXAkmZ4AaABAg,Greatest match I've seen this season wonderful skills Everton have the greatest manager ever,@kingarthurusatenniscoach1415,2025-12-28T03:28:35Z,4,0
Wn24GMmMB_4,UgxMAkptQhrrI8n_71V4AaABAg,It was not a bad game but cmon…I am going to start to believe in bad luck…,@jaimillo30,2025-12-28T03:04:50Z,0,0
Wn24GMmMB_4,UgwzteQ64lykzTdxPUF4AaABAg,Burnley attack is absolute trash,@10000liverpool,2025-12-28T03:02:20Z,1,0
Wn24GMmMB_4,UgyXZ8doEZoT5gPQZTl4AaABAg,My kingdom for a striker with two feet. And a referee with two eyes.,@deweybrightside2276,2025-12-28T02:51:59Z,0,0
Wn24GMmMB_4,UgwExRWDZrICEadzWB54AaABAg,Must have been a dull game if some of these clips count as highlights lol,@thisisafox1961,2025-12-28T01:59:52Z,0,0
Wn24GMmMB_4,UgzVRfbUIQxWaKAK_Lx4AaABAg,"TO  FIFA FOSSILS: STOP THE CLOCK WHEN BALL NOT IN PLAY!!! ADDING RANDOM TIME AT THE END IS STUPID, It is frustrating to the fans, to the team that is behind, and leading to stupid yellow cards for time wasting!",@RadicallyHonest,2025-12-28T01:17:55Z,0,0
Wn24GMmMB_4,UgyFEdZjKdstwFpE4vh4AaABAg,Both teams are so bad finish ... What a boring game.,@kennylee9959,2025-12-28T00:57:48Z,0,0
Wn24GMmMB_4,UgxaNebCIna03T0qfRh4AaABAg,You can tell everton misses iliman ndiaye. They just lack threat in their attacks without him,@alexkarsten5567,2025-12-27T23:46:14Z,2,0
Wn24GMmMB_4,UgxVMA3iAaDxyrNnHO54AaABAg,Beto & Barry are cursed,@tjallday95,2025-12-27T23:30:56Z,7,0
Wn24GMmMB_4,UgyAlce0cqIyJlvhpPp4AaABAg,7:38 how is that not a handball?,@ElectricGoat_,2025-12-27T23:20:08Z,0,0
Wn24GMmMB_4,Ugw0TtJj-O9xBYlzVYB4AaABAg,Why grealish wasnot playing,@emirhancer449,2025-12-27T22:48:03Z,0,1
Wn24GMmMB_4,UgyQLkIIC8yTRSAVVZ14AaABAg,"Everton players having to deal with Pickford's sperg outs day in day out...might be the only footballers in the world where you look at their wages and think ""well-earned."" Just watching his entire body go into a shivering breakdown after every standard sequence. I don't know how he isn't punched in the face on a daily basis.",@Ryan-d4q,2025-12-27T21:30:26Z,0,0
Wn24GMmMB_4,UgwOnq91lgEv2Ufd8WR4AaABAg,"how nbc can squeeze 10 minutes of ""highlights"" out of a game like this is crazy",@LateNightZythix,2025-12-27T21:16:10Z,27,0
Wn24GMmMB_4,Ugxukqad5v-3AI3kzXN4AaABAg,"When they show an errant pass early in the highlights, the game has 0-0 written all over it",@calliopeclimate2275,2025-12-27T20:37:46Z,48,0
Wn24GMmMB_4,Ugwq-_7fKtcwwMCzOt94AaABAg,Thanks again VAR!! Typical,@DavidClayton-r7f,2025-12-27T20:11:43Z,0,0
Wn24GMmMB_4,UgzEtBeh90a3XZ0YZv94AaABAg,JJ Watt needs to donate money to burnley to get better players cuz man they suck lol,@CJ11617,2025-12-27T19:59:51Z,2,0
Wn24GMmMB_4,UgyR7H-J50BxO4dQX-x4AaABAg,Flemming should never get a license to shoot again,@KatimaMulilo,2025-12-27T19:59:35Z,2,1
Wn24GMmMB_4,UgxmzgVNfyPRHkdE2Dh4AaABAg,8:00 Fleming for me has to score there. Might have been offside but still.,@benedictchinweuba5820,2025-12-27T19:56:44Z,1,0
Wn24GMmMB_4,UgyxYTDy31_GEC4EmLp4AaABAg,snooze fest lol,@AngelBenavidez-t5b,2025-12-27T19:36:04Z,2,1
Wn24GMmMB_4,UgyGq6gTi6w5vXYZV5d4AaABAg,How is it not a penalty...?  Literally hits his outstretched hand.  This is getting so old.,@THORHeimdal,2025-12-27T19:23:50Z,12,0
Wn24GMmMB_4,UgxFNX-wBO2SrThfX7l4AaABAg,Two shite sides.,@philiproseel3506,2025-12-27T19:19:21Z,9,1
Wn24GMmMB_4,UgyQadKtlw0W59GxhdJ4AaABAg,When a stoppable force meets a movable object 😴😴😴,@anthonybarone8144,2025-12-27T19:18:13Z,81,0
Wn24GMmMB_4,Ugzlrpkzc5-2v14H_zp4AaABAg,This two teams are SO bad.,@Bourneman89,2025-12-27T19:05:53Z,5,0
Wn24GMmMB_4,UgxlBKD3blFITI3_RuJ4AaABAg,This was awful💀,@pacplayz2246,2025-12-27T18:58:52Z,36,0
Wn24GMmMB_4,Ugx7Un0wawg__HRFHs54AaABAg,Dead game!,@mackmcgowan316,2025-12-27T18:50:49Z,3,0
Wn24GMmMB_4,UgzQY4Tccn_81RTDP-x4AaABAg,GOAL!,@user-pc4nc8ey7z,2025-12-27T18:20:20Z,0,0
