video_id,comment_id,comment_content,author,published_at,like_count,reply_count
2kfGs7S1e0U,UgwwGS4DZzHd0Yhikel4AaABAg,Chelsea was scared of prime Barca too but Torres was still up there waiting. It’s just logical football.,@iglaveli7230,2025-12-26T17:12:36Z,0,0
2kfGs7S1e0U,UgxynvHXG5NPR7XdSCJ4AaABAg,the united team are inside the city team thats it my boys,@djbradz7453,2025-12-26T17:02:37Z,0,0
2kfGs7S1e0U,UgzBijahE7mtl332w2J4AaABAg,"This guy is the type of micro manager no talented player will ever play for, he is truly making me dislike football",@Heritage78,2025-12-26T10:34:45Z,0,0
2kfGs7S1e0U,UgyEuMaKCLdx0UZHBC54AaABAg,"Pep Arrested Whole Man Utd. 😊❤🎉
GOAT MANAGER 😂😮🎉❤",@king_26-v5w,2025-12-26T06:18:54Z,1,0
2kfGs7S1e0U,UgyRalTKIO9v_5TVYAh4AaABAg,Haram ball,@richyiniguez9033,2025-12-25T17:00:55Z,0,0
2kfGs7S1e0U,UgxUMRm_LD8okscG-6B4AaABAg,Bro is a brilliant Soccer analyst. No wonder he was that good during his time.,@oveyalex_me,2025-12-25T11:32:15Z,0,0
2kfGs7S1e0U,UgxEYRpI2drv3hlYzAV4AaABAg,Shut up🙄,@Craig-dt9sz,2025-12-24T22:50:35Z,0,0
2kfGs7S1e0U,UgxSKkrn69GeelelHE14AaABAg,Bro can be a great manager,@syncxhausted,2025-12-24T15:48:49Z,0,0
2kfGs7S1e0U,Ugz8NHCBFOlwP9Rgf3N4AaABAg,That's what Chelsea did for Arsenal corners😂. They disorganised Arsenal shape.,@henryjabo9134,2025-12-24T07:28:19Z,0,0
2kfGs7S1e0U,Ugxukxozz4WlF0FWRaR4AaABAg,They will say you don't track back😅,@nenghetepomwene3500,2025-12-23T09:42:08Z,0,0
2kfGs7S1e0U,UgxLbSK1iKWRWNWFHdN4AaABAg,"He should open Arteta s tactics. Oh no, it wont happen",@nakeltv9241,2025-12-22T21:36:01Z,0,0
2kfGs7S1e0U,UgzIGFwS2aU7-whPqSN4AaABAg,"Just reminds me chelsea with a red card against arsenal chose to have extra players outside the box during a corner so they can counter attack guess what, it reduced how many arsenal players went in for the corner 😂",@jakelister5152,2025-12-22T02:53:39Z,0,0
2kfGs7S1e0U,Ugx0Jpfg6Z4LvLD4TnJ4AaABAg,Thats why Henry fail as a manager. He doesn't understand about compactness in defense😂,@kingkukuh6575,2025-12-21T09:12:11Z,0,0
2kfGs7S1e0U,UgzYmtwZRtaJxFo_76F4AaABAg,Honestly Ruben is a tool in a shed.,@juno_central,2025-12-21T07:19:05Z,0,0
2kfGs7S1e0U,UgwsigRxzdelAX0VzQx4AaABAg,Sure. Don't be scared of City. And you lose.,@FootballFactsPlus,2025-12-20T23:48:47Z,0,0
2kfGs7S1e0U,UgxTnmAil-Ljqj4FquR4AaABAg,Make this guy a manger already!😂,@cal9028,2025-12-20T21:07:05Z,0,0
2kfGs7S1e0U,UgzO9mVvlTP4XTQbaTt4AaABAg,He should be a manager with all his knowledge...,@nimmey558,2025-12-20T21:06:42Z,0,0
2kfGs7S1e0U,UgzEvxfweZAaP_5i01p4AaABAg,Talking trash,@AustineOkoye-z6v2h,2025-12-20T17:41:05Z,0,0
2kfGs7S1e0U,UgzNrRXuChwLKE429P54AaABAg,Jamie was about to say some BS,@Cocomoney-g6d,2025-12-19T23:41:48Z,0,0
2kfGs7S1e0U,UgwHr0oirskFwsgPh5Z4AaABAg,This legend knows the game. He sees the obvious that most footballers just don't see😮,@RobertLukyamuzi,2025-12-19T15:43:13Z,0,0
2kfGs7S1e0U,UgxyQBAZGGUTZyb4thJ4AaABAg,You think you know football until Henry does a match analysis that makes you realise you can’t even spot the most basic problems 🤦🏻‍♂️,@ifiwas195,2025-12-19T08:33:29Z,0,0
2kfGs7S1e0U,Ugz-bPgREHbd3niyPC54AaABAg,THIERRY HENRY IS THE BEST AT THIS ANC SECOND TO NONE!,@Lordodeke,2025-12-19T07:05:35Z,0,0
2kfGs7S1e0U,Ugx24ATRz4R8RLETsDt4AaABAg,You are in jail 😂😂,@jhenkarmj8991,2025-12-18T16:18:28Z,0,0
2kfGs7S1e0U,UgwtRJUYWAMI_sn-fn54AaABAg,Certified Legend 😌,@gamingarena3063,2025-12-17T17:18:34Z,0,0
2kfGs7S1e0U,Ugwzy8OjVThAsNcplel4AaABAg,That's why spurs sometimes can kill pep because Spurs are very good at the counter.,@Unrulxd,2025-12-15T21:50:20Z,0,0
2kfGs7S1e0U,UgzgXFwqQpQK7RUIgiF4AaABAg,They are “united” in the City….you know what I mean??? 😅,@teacherola4real,2025-12-15T09:48:44Z,0,0
2kfGs7S1e0U,Ugwvsu98E-7ub9Gxu6N4AaABAg,Pause😂😂,@kevinruiz7259,2025-12-14T22:42:31Z,0,0
2kfGs7S1e0U,Ugy9wUyr8xHx8BgjkFh4AaABAg,So pep plays the jail thing (like mourinho) but in offensiv way. Now they must create how to stay out of jail. For exemple creating /// tactic Instead of : | | tactic.,@salaheddine5317,2025-12-14T00:53:00Z,0,0
2kfGs7S1e0U,UgwfU0_-4z12eCLs0Td4AaABAg,"He will be a coach one day, and is going to be because he will be the highest paid member of the club and as a manager at that!",@CHARLESGOMEZ-q1v,2025-12-13T16:06:24Z,0,0
2kfGs7S1e0U,UgwAPoQTwhDCts6Q-Nt4AaABAg,Henry has taught managers how to beat Pep.,@dozkyete408,2025-12-11T01:42:52Z,0,0
2kfGs7S1e0U,UgzmSkLqnt-QCIaSMBt4AaABAg,This is how Haaland actually scored vs United and idiots said he was offside.,@swiftcomputers34,2025-12-10T15:26:01Z,0,0
2kfGs7S1e0U,UgyccsiB7c2NHfRWhcV4AaABAg,"If you can plot it, then it's possible...",@DelgenitoEsmildo,2025-12-10T08:50:27Z,0,0
2kfGs7S1e0U,UgzrfKqBsKqHKSGPAJx4AaABAg,This should be obvious for an elite coach... What are they doing,@SamuelNewman-qh8sg,2025-12-05T03:11:43Z,0,0
2kfGs7S1e0U,UgxbNqW8Qay_shaYEXZ4AaABAg,Bs,@lucifernowsjjs,2025-12-03T21:49:53Z,0,0
2kfGs7S1e0U,UgzWpWt5ix0B3cHlCFZ4AaABAg,"This exactly what Enzo Maresca does with Chelsea players against a high pressing team or a setpiece oriented team, leaving 2 players in midfield to keep the defenders busy there",@dareoyerinde,2025-12-03T10:18:01Z,1,0
2kfGs7S1e0U,UgwBxLHa811VSR5cL-V4AaABAg,"Henry, you are the very best! “ The united is inside the man city team” 😮",@Soaring-Wind,2025-12-02T16:19:55Z,0,0
2kfGs7S1e0U,UgzT69T9QBasPffwJnl4AaABAg,I love your analysis Champ,@KingOmar-v2v5g,2025-12-02T08:15:44Z,0,0
2kfGs7S1e0U,UgwGJrzJ2Tfffaa_hGp4AaABAg,"This guy is good 

Not like that carragher",@olaoluwavictor5215,2025-12-02T03:32:00Z,0,0
2kfGs7S1e0U,Ugw6YqaNxo1FHHgMULx4AaABAg,He's right...when you're behind the defenders but on your own half it is not offside,@MaterialSkay_,2025-11-30T04:30:38Z,0,0
2kfGs7S1e0U,UgyDQNH4aZflggulXqN4AaABAg,Henry just explained capitalism 😂,@davidphberger,2025-11-29T15:10:21Z,0,0
2kfGs7S1e0U,UgwnBmZcp5En_TC2T_h4AaABAg,"That’s why it’s important to have an assistant coach positioned high up in the stands, to watch the game from that angle. There are situations the head coach simply can’t see from the bench.",@CarlosBraz-b7c,2025-11-29T13:37:44Z,0,0
2kfGs7S1e0U,UgxSQs_g_ohMgbgyXgV4AaABAg,Yaa .. henry right .. no offside .. you play in mc’s gameplay ..not your gameplay ..,@taufiqmahat,2025-11-29T12:38:53Z,0,0
2kfGs7S1e0U,UgyvqNITxa0BKJ_e76V4AaABAg,❤❤❤❤,@morangumora5392,2025-11-29T09:01:06Z,0,0
2kfGs7S1e0U,UgzTvj4FY63jrLgjh8t4AaABAg,You would be offsside lol,@philippeop9624,2025-11-29T05:12:37Z,0,0
2kfGs7S1e0U,Ugyr9-VqBT3vxKQ5TpV4AaABAg,All hands on Deck. That's it,@africagreatswoo6232,2025-11-29T02:34:34Z,0,0
2kfGs7S1e0U,UgwMTR-uL23E9x8c8Ip4AaABAg,You can tell Man City is exposed; Since Titi said this they are getting beaten more often,@alfatv7479,2025-11-28T21:40:43Z,0,0
2kfGs7S1e0U,Ugy7nbJZkgwXLzjyrNF4AaABAg,Henry you are a master of football analyst,@Jamacomedian,2025-11-28T21:31:11Z,0,0
2kfGs7S1e0U,UgxWzqnpLJRoVPq9gtl4AaABAg,Good,@Rapheaamienor,2025-11-28T21:01:01Z,0,0
2kfGs7S1e0U,UgwlprfZLUa2NgltALN4AaABAg,❤️,@CalvinLudovick-x4e,2025-11-28T17:12:00Z,0,0
2kfGs7S1e0U,UgyWpJg4CEeEhRx2W954AaABAg,"Yeah Alex got it right, it’s the coalition of the losers 😂. Kalas has become a complete joke talking like a six year old girl",@adescomylove,2025-11-28T15:26:54Z,0,0
2kfGs7S1e0U,UgwUvc2PKkEY1GxM3rB4AaABAg,Thats why I say when Arsenal takes corners have your 2 smallest attackers stand on the half way line like Chelsea should have Neto and Esteavou stand there,@degodread7088,2025-11-28T14:10:02Z,0,0
2kfGs7S1e0U,Ugx1UU5tjZapj-k6MUJ4AaABAg,This is what we call high IQ,@thee_classic,2025-11-28T13:59:15Z,0,0
2kfGs7S1e0U,UgwvbSkJ9eEE4QwSxap4AaABAg,"This isn’t tactics, it’s self-sabotage. We all know Pep’s track record in the UCL. Let me be clear: with those three defenders, there’s absolutely no additional offensive option — their only role is to sit back and protect the zone. That means any opposing player can literally stroll up to the halfway line, grab a coffee, and just wait for a long ball (ask Fernando Torres about that ) Honestly, Pep is one of the worst tactical managers I’ve seen in 30 years of watching football. 

And let’s be honest: Thierry Henry is one of the most clueless analysts out there — he genuinely makes me laugh. I’d advise him to cherish his Arsenal years, because that was clearly the best period of his career. You’d think he’d feel a bit embarrassed about his time under Pep at Barcelona. His role was basically to stay far away from the play, just stretching the pitch to give Messi and Iniesta more space — he was practically glued to the touchline. It’s like he completely forgot the moment he stepped inside, linked up with Messi and Iniesta, scored, and Pep wasn’t even happy because Henry didn’t stick to “enlarging the space” as instructed. The whole thing is honestly absurd.

Pep: footbal plays on 3 dimensions not 2D",@benyazidanass,2025-11-28T10:02:02Z,0,0
2kfGs7S1e0U,Ugw9an0aPcL3JlfzPvB4AaABAg,Torres scored a goal against barca in UCL with that intelligence. Just one long pass can make a goal,@thangyi5289,2025-11-28T02:03:03Z,0,0
2kfGs7S1e0U,UgzZQbyuX_3Lwky3bvx4AaABAg,Ansolutely,@simonwanjohi1503,2025-11-27T22:28:21Z,0,0
2kfGs7S1e0U,UgxMhPQjAPeLFVk1M254AaABAg,Dear Jesus what an analysis,@jamesbanq3660,2025-11-27T21:50:32Z,0,0
2kfGs7S1e0U,UgwQrN2taV-ORDehXMp4AaABAg,"“All the very best…”

Facts.",@echomike5097,2025-11-27T21:18:21Z,0,0
2kfGs7S1e0U,UgzeprnTLZAesZtxt-14AaABAg,If im like this would they be like this  ?  Good insight ...but the delivery is exceptional 😂😂  noone can tell a joke like Henry ❤,@Yamasuba,2025-11-27T13:47:58Z,0,0
2kfGs7S1e0U,UgyUNG3bBHzB4pP67Kt4AaABAg,Tout a fait Thierry,@dominiq-mtr5727,2025-11-27T13:37:04Z,0,0
2kfGs7S1e0U,UgwUgQ-c8dnYFyS2XYl4AaABAg,Wowwww nice one,@djikaloukoudou6909,2025-11-27T13:16:19Z,0,0
2kfGs7S1e0U,UgzcyYy5LjVKuViLUid4AaABAg,#fcbarcelona get this to Hansi Flick.,@WorldUnitedSPORTS,2025-11-27T12:22:54Z,0,0
2kfGs7S1e0U,Ugz81WQazyhpyv6asft4AaABAg,Its good to analize in this time tecn. But inside fiel with pressure from oppened you dare😂,@JulixYung-kw2tr,2025-11-27T10:07:54Z,0,0
2kfGs7S1e0U,UgyBpGfKdgrwYFg5AM54AaABAg,"Henry also coach,he khow tactics",@jaasanhbk5775,2025-11-27T03:09:33Z,0,0
2kfGs7S1e0U,UgznBhhvKIf1l_3yAWx4AaABAg,"Henry's football mentality is not regimental like the everyday European players of now a days. They dont think for themselves but follow lock step, so there is no more creativity.  Henry says ""let him cook"", let a player experiment. Players like Henry, Messi, Ronaldo, Hazard etc never conformed and that made the difference.  Drogba, Henry etc used to stand in offside positions and that forced the defenders to abandon the high lines. Master class.",@fotelevision,2025-11-26T22:21:30Z,0,0
2kfGs7S1e0U,UgxB8JSHiUuBT1YIEPZ4AaABAg,"He is right somehow... But ... Is just a simple game  strategy... 

Is obvious that when you are attacking ... You are going to keep distances between players",@SonGjoka,2025-11-26T19:00:57Z,0,0
2kfGs7S1e0U,UgyjKmyB3oRRP4lg0bx4AaABAg,😂,@suddessalim9901,2025-11-26T08:14:55Z,0,0
2kfGs7S1e0U,Ugz5TPBGnurr84mN2fx4AaABAg,"As long as you're within your half side of the field, if an overhead passing is directed to you, there's no offside. It'll be you alone with the keeper. When a team is positioned like City, the goalkeeper usually comes out. Count that in your coconut!",@EdmondForster68,2025-11-25T12:09:33Z,0,0
2kfGs7S1e0U,Ugx9pM37lh5fbCYHq554AaABAg,Ayo 😂😂,@CoachDaKid,2025-11-25T09:20:22Z,0,0
2kfGs7S1e0U,UgxHpjssIh7W3jg2d9N4AaABAg,Henry is a football genius,@linvallowe4484,2025-11-25T08:21:48Z,0,0
2kfGs7S1e0U,Ugyzkk3O9KzSp8qhfQN4AaABAg,Manchester was united in one half,@princebekoe,2025-11-23T09:45:12Z,0,0
2kfGs7S1e0U,Ugw0Uz_8uxcDuGvhbON4AaABAg,"🗣️ Man City is a team that plays by blocking the opponent, controlling the opponent's movements, Thierry Henry said....",@davidhutapeatarutung13,2025-11-22T08:38:52Z,0,0
2kfGs7S1e0U,UgyO_T0g9e-etWAsRpR4AaABAg,You are in jail and you just don't know about it,@SportsConcept,2025-11-22T03:47:18Z,0,0
2kfGs7S1e0U,UgyMX8li6SotQROaOTh4AaABAg,"bro, who even is this trying to tell pro footballers how to play.",@nuxshotz78,2025-11-21T16:24:41Z,0,0
2kfGs7S1e0U,UgzONKnLOMpHt8tF4fJ4AaABAg,"This is not new. Teams have been doing this against my beloved Westham for a few seasons until Uno came in. Especially after we scored first. 
It's better to leave one man at the halfway line and keep the defenders with something to worry about but Graeme Potter in in his infinit wisdom sat on the bench and did nothing until we conceded a second goal. 
Why not have someone on the coaching staff up high in the stands to see the play from a different view?",@Beksization,2025-11-20T14:20:30Z,0,0
2kfGs7S1e0U,UgxDujq1hiHNa-3l1A94AaABAg,I m a City but That was Ten Hag not Amorim,@AltinoMason,2025-11-20T00:07:07Z,0,0
2kfGs7S1e0U,Ugyggf7ZIOIAo5SiMyd4AaABAg,It’s amazing how professional football teams have little sense,@Wayne-f1o,2025-11-19T16:23:42Z,0,0
2kfGs7S1e0U,UgyH7wxYQX4sh3PS_1h4AaABAg,"I don’t see why the striker is EVER more than 10 feet behind the half way line. Playing a game like this especially. You can’t be offside in your own half, take advantage of that! Always be ready for a counter attack. Strikers are made to SCORE, not defend",@JohzifRL,2025-11-19T02:01:19Z,0,0
2kfGs7S1e0U,Ugwu3_-Ljk3WeNoC52J4AaABAg,One thing is that talk is cheap let him be the manager 😂😂😂but I like his thinking,@reaganangel5367,2025-11-17T22:32:51Z,0,0
2kfGs7S1e0U,UgxB1NW0E8eFkH0HdfF4AaABAg,❤️,@REMEDANURGESAWAKO,2025-11-15T23:41:19Z,0,0
2kfGs7S1e0U,UgwHi3_8Oh9ttMGc4xd4AaABAg,"Amorim is just lucky sometimes, I don’t really trust using the same system for every game. A tactful enough manager plays something to match the strength of the opponent and always on the look to outwit them",@kitaradavid,2025-11-15T02:33:57Z,0,0
2kfGs7S1e0U,Ugzr9PiGXZBadvs7n7h4AaABAg,We Tried attacking football  at the etihad we were thrashed 6 3 😅,@Cristianoronal123,2025-11-14T05:34:46Z,0,0
2kfGs7S1e0U,UgxrzwEjKdk38bkffWR4AaABAg,"From his analysis you would think he won the premier league like 11 or 13 times...big mouth without medals to back it up,just like carragher..I would forgive giggs or scholes or Neville for  the talking",@vitalismenza6800,2025-11-13T16:28:36Z,0,0
2kfGs7S1e0U,UgxhtVi2JmjKcr6Yo3x4AaABAg,the difference between Gyokores and Merino up top for Arsenal,@binabdullah3904,2025-11-13T12:08:59Z,0,0
2kfGs7S1e0U,UgyCHzaBLnXqxrp8Afh4AaABAg,"I have always said that it doesnt take too much to play against Pep.. just be disciplined at marking and put a pacy man upfront, who waits patiently for the lost ball.",@godfreynwajei9694,2025-11-12T17:24:41Z,0,0
2kfGs7S1e0U,UgwVFUtJaItw6DgXzOB4AaABAg,Amaaaaaaaad! 😂😂😂,@saeedsaleh3460,2025-11-11T20:59:15Z,0,0
2kfGs7S1e0U,UgwAwoYkMWwB0fwK9Zd4AaABAg,Favorite player of my generation and favorìte pundit next to Arsene and Roy H,@BrianofBoru23,2025-11-11T05:16:24Z,0,0
2kfGs7S1e0U,UgzoeNmy5y2Li-tgTnd4AaABAg,"Our coaches used to say lets open the field and play, pep says, lets close the field and jail them",@morrez7655,2025-11-10T23:55:15Z,0,0
2kfGs7S1e0U,UgyflxSyWKFrln4sxBx4AaABAg,Beaten psychologically and they ain’t even know it. That’s insane,@M2TimesOfficial,2025-11-10T20:48:00Z,0,0
2kfGs7S1e0U,UgxyWGXoNaeX-HK-kiB4AaABAg,“The united team are INSIDE the man city team”.💀,@chiefjvgaming7069,2025-11-08T02:36:27Z,0,0
2kfGs7S1e0U,Ugxiz8Wnl7aLQ2DlsGF4AaABAg,All managers have to do is watch these clips to advance like MOTD,@asherweir7762,2025-11-06T15:22:37Z,0,0
2kfGs7S1e0U,UgyPjo9diUGlKNuuAZp4AaABAg,"And you failed as a coach, pundits for you 😂😂😂😂",@robertombwori502,2025-11-06T13:03:59Z,0,0
2kfGs7S1e0U,UgwWrcOoGMHT5mFgnxx4AaABAg,Thus real problem of amorin,@dadaharawa3613,2025-11-05T20:13:01Z,0,0
