video_id,comment_id,reply_id,reply_content,author,published_at,like_count
2kfGs7S1e0U,UgyCJxha_VjIgxwd_pB4AaABAg,UgyCJxha_VjIgxwd_pB4AaABAg.ANsdqpyyQfUANsm6hFN_At,"Being one of the best footballers British football has ever seen. The best striker to grace the Premier League. Terrifying pace dribbling and finishing. 

Maybe it’s that ?.",@danielberry4765,2025-10-05T02:16:34Z,0
2kfGs7S1e0U,UgwYJT4JH0plvn6kbwd4AaABAg,UgwYJT4JH0plvn6kbwd4AaABAg.ANsVGfNM5nRANslO9mCw1y,There’s a reason the best teams win all the time. Football isn’t a simple random game,@taro2k,2025-10-05T02:10:13Z,0
2kfGs7S1e0U,UgyqrtGTQqGTfGGpUbt4AaABAg,UgyqrtGTQqGTfGGpUbt4AaABAg.ANpD0ZTwM1sANqVVY6wW-j,You missed the point of everything he said lol,@eldiablorobotico9917,2025-10-04T05:04:11Z,0
2kfGs7S1e0U,Ugy3X1QiAuLFXMZa-nB4AaABAg,Ugy3X1QiAuLFXMZa-nB4AaABAg.ANn_JTADk0MAONDKcpoP14,Common knowledge for anyone that understands the game 🤷🏻‍♂️,@Ale-di2cy,2025-10-17T07:19:35Z,0
2kfGs7S1e0U,UgxVurjtiC6KwDCy9nJ4AaABAg,UgxVurjtiC6KwDCy9nJ4AaABAg.ANjwXfLi1uoANjx5-Bsrkj,😂.. let's be honest though - you are clueless.,@chrissimao14,2025-10-01T15:59:17Z,0
2kfGs7S1e0U,UgyO_tfH9NLB-hclFy14AaABAg,UgyO_tfH9NLB-hclFy14AaABAg.ANiOSPRQwbQANipFDmsRGD,His description of United being inside of City reminded me of when Ripley was carrying a Xenomorph,@PronStarKilluminati2,2025-10-01T05:31:32Z,0
2kfGs7S1e0U,UgyIO3z1-4RPsfO5R154AaABAg,UgyIO3z1-4RPsfO5R154AaABAg.ANhD4V0Sp9YANhJP-he_aV,"Lmao great player/great football mind doesn't necessarily translate  into great coach/manager. A big part of being a manager is man management and making the best of the players you have. A big complaint from the players he managed wasn't that his tactics were bad, it's that he expected them to do things they weren't good enough to do.

Which doesn't really apply here as what it is important is to give the defenders something to think about.",@rssspt,2025-09-30T15:25:16Z,0
2kfGs7S1e0U,UgyIO3z1-4RPsfO5R154AaABAg,UgyIO3z1-4RPsfO5R154AaABAg.ANhD4V0Sp9YANhScqZyIwp,"⁠@rssspt Did you actually talk to his former players to reach that conclusion? Don’t twist reality. He tried coaching and failed — that’s just a fact. Are you now trying to measure what he was good or bad at? Were you there to judge? Let’s stick to facts, otherwise it’s impossible to have a real discussion. He’s a weak coach — that’s proven. It’s frustrating to see people like that on TV talking about football as if they had all the answers. Hilarious and ridiculous.",@S4P13NS,2025-09-30T16:45:56Z,0
2kfGs7S1e0U,UgxqjXTtfCz_5MspXVN4AaABAg,UgxqjXTtfCz_5MspXVN4AaABAg.ANgElgJSFxSANn95jb--VJ,You are a good Father ❤,@emmanueloni2147,2025-10-02T21:50:42Z,28
2kfGs7S1e0U,UgxqjXTtfCz_5MspXVN4AaABAg,UgxqjXTtfCz_5MspXVN4AaABAg.ANgElgJSFxSANnD5MnbhT2,@emmanueloni2147 Thank you for the compliment. Game recognizes game.,@omarsheriffkaptan,2025-10-02T22:25:36Z,20
2kfGs7S1e0U,UgxqjXTtfCz_5MspXVN4AaABAg,UgxqjXTtfCz_5MspXVN4AaABAg.ANgElgJSFxSANnKa4sn6SO,Smart dad and son. Can’t stand right on half way so u can get a running start.,@AB-ff1cq,2025-10-02T23:31:06Z,9
2kfGs7S1e0U,UgxqjXTtfCz_5MspXVN4AaABAg,UgxqjXTtfCz_5MspXVN4AaABAg.ANgElgJSFxSANnnsoLp3gc,"Show him a Lewandowski analysis when he’s at the opponent’s box, shows how clinical he can be when shots are taken and all, just to boost his knowledge 🤩",@Nathanga007,2025-10-03T03:55:48Z,13
2kfGs7S1e0U,UgxqjXTtfCz_5MspXVN4AaABAg,UgxqjXTtfCz_5MspXVN4AaABAg.ANgElgJSFxSANont2PTd8q,"Nice one dad, trying to steer clear of my kids sports due to over stepping but that is quality coaching",@kristopherford5209,2025-10-03T13:15:04Z,6
2kfGs7S1e0U,UgzrA1lrf56v5oju2cN4AaABAg,UgzrA1lrf56v5oju2cN4AaABAg.ANfXx6xGf7CANgSQbHcEr-,😂,@epicfun9299,2025-09-30T07:24:53Z,1
2kfGs7S1e0U,Ugxueg0ryoavTcgQsbd4AaABAg,Ugxueg0ryoavTcgQsbd4AaABAg.ANfS1M6PjcrANkCzgbO6Qw,Not just greatest striker but greatest football overall the Premier league ever seen. Criminal to never win ballon dor😌,@seant3173,2025-10-01T18:26:58Z,8
2kfGs7S1e0U,Ugxueg0ryoavTcgQsbd4AaABAg,Ugxueg0ryoavTcgQsbd4AaABAg.ANfS1M6PjcrAPmtunqyu2k,"Not the best striker, but certainly and arguably the best all round forward.",@khilanshah9435,2025-11-21T12:32:03Z,0
2kfGs7S1e0U,Ugxueg0ryoavTcgQsbd4AaABAg,Ugxueg0ryoavTcgQsbd4AaABAg.ANfS1M6PjcrAPmu-azXFV4,"​@seant3173 As MUFC fan, I agree he should have been handed the Balon 'dor",@khilanshah9435,2025-11-21T12:32:50Z,0
2kfGs7S1e0U,UgyX_JCzCsYQ_oU1Fax4AaABAg,UgyX_JCzCsYQ_oU1Fax4AaABAg.ANf73hrbBo2ANpDfr3bA2k,He tried but failed on the human aspect of the job if I recall,@urilou777,2025-10-03T17:09:12Z,1
2kfGs7S1e0U,UgyX_JCzCsYQ_oU1Fax4AaABAg,UgyX_JCzCsYQ_oU1Fax4AaABAg.ANf73hrbBo2AOL7_C12lMj,​@urilou777 human aspect?! How did he fail that?! I don't understand,@ze_kangz932,2025-10-16T11:50:48Z,0
2kfGs7S1e0U,UgyX_JCzCsYQ_oU1Fax4AaABAg,UgyX_JCzCsYQ_oU1Fax4AaABAg.ANf73hrbBo2AOLEMbyT5OH,​@ze_kangz932 quick to lash out on players. Anger issues I would say from what I recall reading,@urilou777,2025-10-16T12:50:07Z,1
