video_id,comment_id,comment_content,author,published_at,like_count,reply_count
qEyegHKgiYs,UgziCTjGocKf96eporR4AaABAg,Well done Watkins,@nghiton08,2025-12-28T23:04:05Z,0,0
qEyegHKgiYs,UgxXu49mIlRJcWupNiB4AaABAg,OOOOHHHH.... Here comes Unai to haunt Arsenal.,@Vegan4L,2025-12-28T20:56:09Z,0,0
qEyegHKgiYs,UgzYUTJ_NEhpOsfOMlR4AaABAg,Villa luck gonna run out soon.  Chelsea diithered and should've been at least 3 up.,@Mock-w4m,2025-12-28T20:09:18Z,0,0
qEyegHKgiYs,UgwvvsVl1rPSlafeI4B4AaABAg,Aston villa is looking to lead the table in coming fixtures ahead of man city and arsenal,@rajindr1,2025-12-28T19:56:13Z,0,0
qEyegHKgiYs,UgwVyobTpFP_rOOsj214AaABAg,what a game ufff. fire🔥,@clay07-07,2025-12-28T19:36:56Z,0,0
qEyegHKgiYs,Ugx4OpN4Fi72RzApZBx4AaABAg,Unstoppable,@SanelTufekcic,2025-12-28T19:10:29Z,0,0
qEyegHKgiYs,Ugy2ufEEBMQO0D3FNHd4AaABAg,Remnds me of the it's Eleven for Vardy!,@Dezdichado1000,2025-12-28T19:04:32Z,1,0
qEyegHKgiYs,UgyVcU5GSNVKs5gIlyV4AaABAg,Sanchez carried the ball out of the box so many times I wondered if he thought he was playing rugby.🤦🏻‍♂️🤦🏻‍♂️😂😂😂,@bgorski6937,2025-12-28T18:54:46Z,0,0
qEyegHKgiYs,UgyPW49IptwlBg64-Wt4AaABAg,Wakins is such a BALLER 👽,@LeoMessi10-z3o,2025-12-28T18:40:04Z,0,0
qEyegHKgiYs,Ugy7NsQMsmXF1ZIY_7h4AaABAg,"As an arsenal fan, haha how about that..",@twenty-twenty,2025-12-28T18:25:39Z,0,0
qEyegHKgiYs,UgxtmDD83AAlXiuC7QV4AaABAg,"11 wins in a row the best the club has done in over 100 years. Both goals scored by #11 Ollie Ollie Watkins

Poetic Justice...",@SeaDorks,2025-12-28T17:41:18Z,0,0
qEyegHKgiYs,UgwNpgz0e0uhT9lcPcR4AaABAg,Anyone who even wondered if Unai Emery should've been fired at the beginning of the season has no business commentating on the game.,@smurfyday,2025-12-28T17:15:39Z,0,0
qEyegHKgiYs,UgyiINJa9_vesrwsLZd4AaABAg,How was that not a penalty?,@kulebrero,2025-12-28T16:18:13Z,0,0
qEyegHKgiYs,UgzmeHBMBqfdDkyv1KF4AaABAg,great win!!!!,@mikehoward9211,2025-12-28T16:14:18Z,0,0
qEyegHKgiYs,UgwtEXXDuFTvDWcPwAd4AaABAg,"What is Sanchez doing, rushing out with the ball like that? What's the point?",@MichaelCretu,2025-12-28T15:42:39Z,0,0
qEyegHKgiYs,UgyFyrhp-u9PV4DVywZ4AaABAg,It’s going to be hilarious win the title before Arteta,@Corneliusclewsbury,2025-12-28T15:04:55Z,1,0
qEyegHKgiYs,UgxE1YPEIz7fRAKE2qV4AaABAg,"Good ebening, did you forget about Unai?",@CtheGav,2025-12-28T14:37:35Z,0,0
