video_id,comment_id,reply_id,reply_content,author,published_at,like_count
sunUwncV3bw,UgwweRlO-GZ6_C4VK0l4AaABAg,UgwweRlO-GZ6_C4VK0l4AaABAg.ARFTslephRWARFoA1zdWwH,Keep dreaming,@BEYONDER150,2025-12-27T23:50:27Z,1
sunUwncV3bw,UgwHvtdBPkdiNQAfjQd4AaABAg,UgwHvtdBPkdiNQAfjQd4AaABAg.ARFQl226PtnARI6-QeDWFN,Do you need a trophy room,@StevieMc-bh8zs,2025-12-28T21:13:30Z,0
sunUwncV3bw,UgyWfFrLb-SukdTwN7t4AaABAg,UgyWfFrLb-SukdTwN7t4AaABAg.ARElk73DLZZARI6XmbvHHM,Talking bollocks,@StevieMc-bh8zs,2025-12-28T21:18:12Z,0
sunUwncV3bw,UgyvwAyvID7kP_w_5GR4AaABAg,UgyvwAyvID7kP_w_5GR4AaABAg.AREacpXZL-3ARElA_3AUBC,Did you watch the match? Give over,@iantemby7768,2025-12-27T14:05:04Z,0
sunUwncV3bw,Ugwc3JaBNQJqNcuLL-94AaABAg,Ugwc3JaBNQJqNcuLL-94AaABAg.AREYAL5g1abARErHk0pqxS,Liverpool looks toothless with him.,@trademark23,2025-12-27T14:58:28Z,0
sunUwncV3bw,UgzGHS8XkJX7aq2xMK94AaABAg,UgzGHS8XkJX7aq2xMK94AaABAg.AREIdkHrZ1BARFo8-LuW35,Keep dreaming,@BEYONDER150,2025-12-27T23:50:10Z,0
sunUwncV3bw,UgzNcD6TNxfn1Fz7FTR4AaABAg,UgzNcD6TNxfn1Fz7FTR4AaABAg.AREFraTWDSDARFoZvq_UIk,Keep dreaming he won't go to that finished club,@BEYONDER150,2025-12-27T23:53:59Z,0
sunUwncV3bw,UgwqiztS6vEB18s-RPh4AaABAg,UgwqiztS6vEB18s-RPh4AaABAg.ARECxbA-i17AREHcAYbPlM,"""So many""",@glebbus,2025-12-27T09:38:05Z,1
sunUwncV3bw,UgzvQqf2xX8sPXu8bTB4AaABAg,UgzvQqf2xX8sPXu8bTB4AaABAg.ARE5zwJwuKJAREklNZXXYR,i need 30minit of hilite,@biaxjohn22,2025-12-27T14:01:29Z,1
sunUwncV3bw,UgzvQqf2xX8sPXu8bTB4AaABAg,UgzvQqf2xX8sPXu8bTB4AaABAg.ARE5zwJwuKJARF2SoJiYp_,These extended alleged highlights are complete shite.,@jimmycrosby,2025-12-27T16:44:50Z,0
sunUwncV3bw,UgzvQqf2xX8sPXu8bTB4AaABAg,UgzvQqf2xX8sPXu8bTB4AaABAg.ARE5zwJwuKJARFGSBu3QUh,​@biaxjohn22 I need 90 minutes of highlights,@Tom65478,2025-12-27T18:47:05Z,0
sunUwncV3bw,UgyoISoPKx4uJ1W9lCx4AaABAg,UgyoISoPKx4uJ1W9lCx4AaABAg.ARE3AO7qA9xAREB64f_-G9,I heard Liverpool are selling Isaak 😂,@abelmakori,2025-12-27T08:41:09Z,0
sunUwncV3bw,Ugwj-_iYeVAHMTzBGSF4AaABAg,Ugwj-_iYeVAHMTzBGSF4AaABAg.ARE2-JiT-o5ARE3xp5OFNJ,Wetin concern drogba here bro,@chikannorom4585,2025-12-27T07:38:43Z,2
sunUwncV3bw,Ugwj-_iYeVAHMTzBGSF4AaABAg,Ugwj-_iYeVAHMTzBGSF4AaABAg.ARE2-JiT-o5ARE8jUXBBfS,​@chikannorom4585he mean dorgu I think,@plussportentertainment1851,2025-12-27T08:20:27Z,1
sunUwncV3bw,Ugz4hpmLy4zDRhPjbrB4AaABAg,Ugz4hpmLy4zDRhPjbrB4AaABAg.ARE0ScxOQWrAREeJgwsG74,"Onana is in your head rent free. Move on bro. cant dwell on the past, find something meaningfull to say about current players smh",@NBAiNFERIOR,2025-12-27T13:05:09Z,5
sunUwncV3bw,Ugz4hpmLy4zDRhPjbrB4AaABAg,Ugz4hpmLy4zDRhPjbrB4AaABAg.ARE0ScxOQWrARF-yp9Jnrf,@NBAiNFERIORhe’s right but atleast we won’t lament 😂😂 anymore. There’s never a mistake in Heaven too ✌🏻,@Timmieola,2025-12-27T16:23:08Z,1
sunUwncV3bw,Ugz4hpmLy4zDRhPjbrB4AaABAg,Ugz4hpmLy4zDRhPjbrB4AaABAg.ARE0ScxOQWrARFIrJalB3E,@Timmieola indeed 😂 but i want to move on from the nightmare I had with Ten Hag and Onana xD,@NBAiNFERIOR,2025-12-27T19:08:08Z,0
sunUwncV3bw,Ugz4hpmLy4zDRhPjbrB4AaABAg,Ugz4hpmLy4zDRhPjbrB4AaABAg.ARE0ScxOQWrARFTX6VSULc,"If United had Mbeumbo, Amad Bruno, De ligt, with Mainoo available for the bench instead of some seniors with some reserves and kids it would have been 4-0 or 5-0 United a different game in the second half, embarrassing losing with Tonali and Bruno up against Darren fletchers kids 😂",@TheLittlePersian,2025-12-27T20:41:22Z,6
