video_id,comment_id,reply_id,reply_content,author,published_at,like_count
2DpmeXKZZNo,Ugx93bLSmQeR-FWabIB4AaABAg,Ugx93bLSmQeR-FWabIB4AaABAg.AQ3TTq8C6i7AQ3ni3RoGpP,Cristiano Ronaldo?! 🐐 It's incomprehensible to me that Ronaldo's goals aren't here... top1 for me... why? because even at 40 he's better than anyone? is this a Messi fan?? video maker? shame,@zolibest,2025-11-28T11:24:13Z,17
2DpmeXKZZNo,Ugx93bLSmQeR-FWabIB4AaABAg,Ugx93bLSmQeR-FWabIB4AaABAg.AQ3TTq8C6i7AQ3y21Shy65,@zolibest Ronaldo was at #4 but removed… Sorry.❤,@TKHD.,2025-11-28T12:54:27Z,12
2DpmeXKZZNo,Ugx93bLSmQeR-FWabIB4AaABAg,Ugx93bLSmQeR-FWabIB4AaABAg.AQ3TTq8C6i7AQ4QmUQHPS2,​@TKHD.why .?,@PatapporColoen,2025-11-28T17:14:20Z,3
2DpmeXKZZNo,Ugx93bLSmQeR-FWabIB4AaABAg,Ugx93bLSmQeR-FWabIB4AaABAg.AQ3TTq8C6i7AQ4iiWqSVb_,@PatapporColoenprobably copyright issues with the Saudis,@martinmontes5383,2025-11-28T19:59:49Z,5
2DpmeXKZZNo,Ugx93bLSmQeR-FWabIB4AaABAg,Ugx93bLSmQeR-FWabIB4AaABAg.AQ3TTq8C6i7AQ6OeHmYkbX,He plays in Saudi Arabia. No one cares.,@dmdasoriginal2714,2025-11-29T11:34:13Z,11
2DpmeXKZZNo,UgxpRwIzdS0jTaMhimx4AaABAg,UgxpRwIzdS0jTaMhimx4AaABAg.ARBF2OL1ZG4ARDRO4jKor3,😵‍💫🤦🏻‍♂️💀,@ray-gardener,2025-12-27T01:44:10Z,0
2DpmeXKZZNo,UgxB4xgjuJUQSLZXivV4AaABAg,UgxB4xgjuJUQSLZXivV4AaABAg.AR2VprqgYbaAR2ZkXdiYQo,muhtemelen telif,@Xynos44,2025-12-22T20:25:38Z,0
2DpmeXKZZNo,UgzBtB9rpATzGXFqFQV4AaABAg,UgzBtB9rpATzGXFqFQV4AaABAg.AR1V5IKsAk4ARCrXt-0oYY,That fryed my brain,@w8rh8mmer,2025-12-26T20:22:12Z,0
2DpmeXKZZNo,Ugz5Qe1khN4t-KyUvEp4AaABAg,Ugz5Qe1khN4t-KyUvEp4AaABAg.AR-O9wEkqISAR-OSYJEMl9,And Andrei Ratiu 💙💛❤,@ZerexFN,2025-12-21T14:49:12Z,1
2DpmeXKZZNo,UgyOGIMSKYTE3a5YTCp4AaABAg,UgyOGIMSKYTE3a5YTCp4AaABAg.AQvdO_Twa8dARCojpK2ya5,Best goal for me. The situational awareness and the ability to trigger that shot out of nowhere is uncanny.,@TheHesseJames,2025-12-26T19:57:45Z,1
2DpmeXKZZNo,UgzY04JGBsxMcswRC5F4AaABAg,UgzY04JGBsxMcswRC5F4AaABAg.AQvVDkzs82qAR5nwG1BR4X,I agree!,@MayheM_646,2025-12-24T02:36:01Z,0
2DpmeXKZZNo,Ugz4VWtfVMJrZB-c7hN4AaABAg,Ugz4VWtfVMJrZB-c7hN4AaABAg.AQlo9uo6DBXAQvXdQzaAHy,Underrated comment,@mosibakhulu3178,2025-12-19T17:33:15Z,0
2DpmeXKZZNo,UgwEe_VtGBWnn8Amw9d4AaABAg,UgwEe_VtGBWnn8Amw9d4AaABAg.AQlSDoaVELKARH9S-ZauK-,Kasımpaşa - Çaykur Rizespor,@TKHD.,2025-12-28T12:24:23Z,0
2DpmeXKZZNo,UgzQMGs6PsNz8-cs1394AaABAg,UgzQMGs6PsNz8-cs1394AaABAg.AQfLE8sQfwBARDz4KylfpB,Comical MLS defending,@D0NKY,2025-12-27T06:47:18Z,0
2DpmeXKZZNo,UgxhhLAaK29qh6xDOL54AaABAg,UgxhhLAaK29qh6xDOL54AaABAg.AQXHnTAMTDNARDQxOdNImO,"He would have made it, like he did for 15 years. 👆🏻🤦🏻‍♂️🙄",@ray-gardener,2025-12-27T01:40:23Z,0
2DpmeXKZZNo,Ugw5BXBKmiam4qJtu_x4AaABAg,Ugw5BXBKmiam4qJtu_x4AaABAg.AQWk6J_vDEbARHRPs765uZ,Infraction - Landscape  🎶🎶,@TKHD.,2025-12-28T15:01:23Z,1
2DpmeXKZZNo,Ugw5BXBKmiam4qJtu_x4AaABAg,Ugw5BXBKmiam4qJtu_x4AaABAg.AQWk6J_vDEbARI2r52LKAb,@TKHD. thx! and the others? :D,@viktorkaaaaaaa,2025-12-28T20:46:01Z,0
2DpmeXKZZNo,Ugz8VVsDK1s7CsFF63R4AaABAg,Ugz8VVsDK1s7CsFF63R4AaABAg.AQUmo0IqJQlARCURwTp9H4,There's no 21.,@zemabar,2025-12-26T16:51:40Z,0
2DpmeXKZZNo,UgyJvSxPzM13tzVAU4J4AaABAg,UgyJvSxPzM13tzVAU4J4AaABAg.AQUlpLj6WO3ARDPrID_mX1,"Hurts to be a frenchie, always 2nd…🤦🏻‍♂️😶‍🌫️💨💀",@ray-gardener,2025-12-27T01:30:49Z,0
2DpmeXKZZNo,Ugy9cTr0fKm1J3OJjXp4AaABAg,Ugy9cTr0fKm1J3OJjXp4AaABAg.AQQwsODKaKDAQcU5W8WZ3U,지극히 주관적인,@user-gn3ln9wc5t,2025-12-12T07:56:42Z,1
2DpmeXKZZNo,UgzyVuALY7djW3I3t3J4AaABAg,UgzyVuALY7djW3I3t3J4AaABAg.AQNf3VbGXnEAQOy6PeJhaK,Kagawa 🇯🇵❤️,@TKHD.,2025-12-06T16:39:06Z,0
2DpmeXKZZNo,UgzmIXWDUEM3jADitEx4AaABAg,UgzmIXWDUEM3jADitEx4AaABAg.AQNBh2iQoHWAR7U3KYwTOm,Kaan Ayhan 😅,@oltakolik,2025-12-24T18:12:06Z,0
2DpmeXKZZNo,UgyD7xFcxd3aeWN6xQF4AaABAg,UgyD7xFcxd3aeWN6xQF4AaABAg.AQLBrjghH0MAQveHvM1Yh0,Has to be no.1,@Tsibiso-n7u,2025-12-19T18:40:05Z,0
2DpmeXKZZNo,UgxpFJBJKI3e5KJQITZ4AaABAg,UgxpFJBJKI3e5KJQITZ4AaABAg.AQJEgv8SXE6AQWpq0HlF4x,Und die 22 Šesko ⚽️,@renerichter7614,2025-12-09T18:00:45Z,0
2DpmeXKZZNo,UgyxBcVs1hutL7dE9ml4AaABAg,UgyxBcVs1hutL7dE9ml4AaABAg.AQIaExLDhQVARDOsuFOsTD,Grow up 😵‍💫,@ray-gardener,2025-12-27T01:22:18Z,0
2DpmeXKZZNo,Ugxi6LARjin1mp28GZ14AaABAg,Ugxi6LARjin1mp28GZ14AaABAg.AQHjFC2JeCYARHkyMsap4b,CR7 😎,@TKHD.,2025-12-28T18:00:59Z,0
2DpmeXKZZNo,Ugw5_QQUoZNNF28SqoN4AaABAg,Ugw5_QQUoZNNF28SqoN4AaABAg.AQHI3lYx3ejAQOcAVSBDsO,4th place: Ronaldo's bicycle goal,@pavelsharyakov3456,2025-12-06T13:27:25Z,0
2DpmeXKZZNo,Ugw2lPcldbJzYJXES8d4AaABAg,Ugw2lPcldbJzYJXES8d4AaABAg.AQHEX7DD2ZPARDPy2q1PB7,Stfu and learn football from the undisputed king,@ray-gardener,2025-12-27T01:31:44Z,0
2DpmeXKZZNo,Ugxyk89Z_mjwIL3v8bx4AaABAg,Ugxyk89Z_mjwIL3v8bx4AaABAg.AQH9OQd2PgdARHl9MVKSx6,:))),@TKHD.,2025-12-28T18:02:37Z,0
