video_id,comment_id,reply_id,reply_content,author,published_at,like_count
ft9aF4O87w4,UgyWtEiY1PHB7rJrPBJ4AaABAg,UgyWtEiY1PHB7rJrPBJ4AaABAg.ARG3gOBS72vARHn9FqPGGL,Check out Ramsdale save ve Leicester. Was even better!,@Shabasam19,2025-12-28T18:20:05Z,1
ft9aF4O87w4,UgyZeePnGllp6pIerVJ4AaABAg,UgyZeePnGllp6pIerVJ4AaABAg.ARFv19uyICwARGqZ61fE1P,Ath sheriya macha,@LebanonL-ly4wz,2025-12-28T09:30:35Z,0
ft9aF4O87w4,UgyLzwLFSOtTvlVRMkN4AaABAg,UgyLzwLFSOtTvlVRMkN4AaABAg.ARFuU4aDy2MARGDKhe0o7O,"I thought he played fairly well, he’s a hard worker.",@robinmayenfels9675,2025-12-28T03:39:06Z,1
ft9aF4O87w4,Ugy5rNRnF8-FF8kLNCh4AaABAg,Ugy5rNRnF8-FF8kLNCh4AaABAg.ARFsWOD4utcARFu3cHimUh,Cheers Geoff,@lander_yt2949,2025-12-28T00:42:00Z,0
ft9aF4O87w4,UgxGWQI8qajTv40AZTZ4AaABAg,UgxGWQI8qajTv40AZTZ4AaABAg.ARFqI4hLypCARFxyuIC5bW,Stop dreaming bro,@elmirageah1004,2025-12-28T01:16:11Z,5
ft9aF4O87w4,UgxGWQI8qajTv40AZTZ4AaABAg,UgxGWQI8qajTv40AZTZ4AaABAg.ARFqI4hLypCARG5uM_Ndj3,That is the biggest mini mouse crap of the season.,@Take__l__This__l,2025-12-28T02:34:12Z,2
ft9aF4O87w4,UgxGWQI8qajTv40AZTZ4AaABAg,UgxGWQI8qajTv40AZTZ4AaABAg.ARFqI4hLypCARGajCh6oV8,"No, Arsenal may win the league thanks to those unexpected own goals😅",@Lioninho,2025-12-28T07:12:18Z,1
ft9aF4O87w4,UgxGWQI8qajTv40AZTZ4AaABAg,UgxGWQI8qajTv40AZTZ4AaABAg.ARFqI4hLypCARGb9qEFtV3,Own goals,@Lioninho,2025-12-28T07:16:04Z,1
ft9aF4O87w4,UgxGWQI8qajTv40AZTZ4AaABAg,UgxGWQI8qajTv40AZTZ4AaABAg.ARFqI4hLypCARGbmkxrsgK,​@Lioninhoam accepting every help i get to win the league,@shawnfoster9749,2025-12-28T07:21:31Z,0
ft9aF4O87w4,Ugz4WotTfDhMKn3uzCl4AaABAg,Ugz4WotTfDhMKn3uzCl4AaABAg.ARFkfsh2JxIARFyN6pLv4v,Merino..is 100% better,@OnikisaBaravilala-p1q,2025-12-28T01:19:37Z,1
ft9aF4O87w4,Ugz4WotTfDhMKn3uzCl4AaABAg,Ugz4WotTfDhMKn3uzCl4AaABAg.ARFkfsh2JxIARH3LwOypOp,Should have scooped the ball over Verbruggen in the 2nd minute,@wheatish,2025-12-28T11:31:07Z,0
ft9aF4O87w4,Ugxv-l55L05Tb1VsZ8t4AaABAg,Ugxv-l55L05Tb1VsZ8t4AaABAg.ARFcREd_cW3ARFe2jggdCA,I hope he plays in our match against Villa,@eseimuededestiny801,2025-12-27T22:22:04Z,8
ft9aF4O87w4,Ugxv-l55L05Tb1VsZ8t4AaABAg,Ugxv-l55L05Tb1VsZ8t4AaABAg.ARFcREd_cW3ARFesWj9DAO,​@eseimuededestiny801definitely 🙏,@ZakkHaldane,2025-12-27T22:29:16Z,0
ft9aF4O87w4,Ugxv-l55L05Tb1VsZ8t4AaABAg,Ugxv-l55L05Tb1VsZ8t4AaABAg.ARFcREd_cW3ARGJirXrtI6,I hope same OG (Odegaard's Goal) will happen again. 😂,@lee8alan,2025-12-28T04:34:57Z,4
ft9aF4O87w4,Ugxv-l55L05Tb1VsZ8t4AaABAg,Ugxv-l55L05Tb1VsZ8t4AaABAg.ARFcREd_cW3ARGK3xh2WdZ,​@lee8alani miss his bangers,@ZakkHaldane,2025-12-28T04:37:58Z,2
ft9aF4O87w4,Ugxv-l55L05Tb1VsZ8t4AaABAg,Ugxv-l55L05Tb1VsZ8t4AaABAg.ARFcREd_cW3ARGOGZrORal,"​@lee8alanwell I don't mind if Own goal comes besides the Odegard goal 😂😂😂😂

Honestly it's becoming really refreshing to see the frustration on their faces 😂😂😂😂",@eseimuededestiny801,2025-12-28T05:14:39Z,4
ft9aF4O87w4,UgzRdv0ey4PhBDRQ3aR4AaABAg,UgzRdv0ey4PhBDRQ3aR4AaABAg.ARFbzpkH_MFARFd0IzxJjf,"They would have done with the squad they had when they got to the playoff final a few years ago. Hard to say with the current one, it’s good but it needs depth and almost all the players are unproven at this level.",@harrysmith2128,2025-12-27T22:13:00Z,0
