video_id,comment_id,reply_id,reply_content,author,published_at,like_count
xVe6XGdctOs,UgyaNa13O54fgXTPFYd4AaABAg,UgyaNa13O54fgXTPFYd4AaABAg.AQoN0-DjPv_AQoR-sAGjpq,It’s the Manchester United channel commentators loooooool,@Laosnrbsjje,2025-12-16T23:20:36Z,0
xVe6XGdctOs,UgyaNa13O54fgXTPFYd4AaABAg,UgyaNa13O54fgXTPFYd4AaABAg.AQoN0-DjPv_AQoW153Ir6b,"​@Laosnrbsjjeyou nut loose looooool have my lollipop,",@sumeshchandra6790,2025-12-17T00:04:28Z,0
xVe6XGdctOs,UgyG8TtiCjXvx6KtMMZ4AaABAg,UgyG8TtiCjXvx6KtMMZ4AaABAg.AQnEK_QFZ0YAQnF6QN55yy,"I hate fans like you, give lammens a bit of support instead of trying to knock his confidence. He’s young and still done a better job than what Onana or baydir would, he made some important saves as well, the defence needs to do better. Lemmens is not prime De Gea give him time and support.",@Slug-x7,2025-12-16T12:17:24Z,0
xVe6XGdctOs,UgzvxBP-F35Xl_xuYCV4AaABAg,UgzvxBP-F35Xl_xuYCV4AaABAg.AQnDgBOviltAQnFFIsirtL,"I hate fans like you, give lammens a bit of support instead of trying to knock his confidence. He’s young and still done a better job than what Onana or baydir would, he made some important saves as well, the defence needs to do better defence was poor missing De Light and Maguire. Lemmens is not prime De Gea give him time he’ll improve and support him.",@Slug-x7,2025-12-16T12:18:39Z,0
xVe6XGdctOs,UgzvxBP-F35Xl_xuYCV4AaABAg,UgzvxBP-F35Xl_xuYCV4AaABAg.AQnDgBOviltAQnhtbfW_RI,"​@Slug-x7please don't hate me for speaking the truth....
If you watched the game you'll have picked out what the commentator said.... the hard truth 
I have been a dedicated fan of the Red Devils for decades and complacency is unwelcome.
Our players have been sluggish at some point and therefore the need to up their game",@blessedsearcher6879,2025-12-16T16:37:40Z,0
xVe6XGdctOs,UgzvxBP-F35Xl_xuYCV4AaABAg,UgzvxBP-F35Xl_xuYCV4AaABAg.AQnDgBOviltAQnihWNaJx9,"@blessedsearcher6879 I think fans like you don’t understand what is mean to “SUPPORT a football team” do you “SUPPORT Man United yes or no?”

If you do then actually supports us, probably a Liverpool fan trying to get into the heads of the United players😂",@Slug-x7,2025-12-16T16:44:45Z,0
xVe6XGdctOs,UgzvxBP-F35Xl_xuYCV4AaABAg,UgzvxBP-F35Xl_xuYCV4AaABAg.AQnDgBOviltAQnkYInMimd,"​@Slug-x7😅😅 I don't think you've read what I wrote.....
Let me repeat.....
I have supported The Red Devils for decades.....
I can vividly recall the number of times I have screamed my lungs out when Ole Gunnar and Nicky Butt were demolishing teams with Ruud Van Nistelrooy doing clinical finishes for us.....
Ryan Giggs giving defenders jitters 
Paul Scholes with his trademark screamers....
Oh the list is endless",@blessedsearcher6879,2025-12-16T17:00:50Z,0
xVe6XGdctOs,UgwPjDrVmNiTvKJUuNR4AaABAg,UgwPjDrVmNiTvKJUuNR4AaABAg.AQnAxDIAPCzAQnFmZ5JcwB,"All 1 season wonders, we need to buy players that have been consistent for years",@Slug-x7,2025-12-16T12:23:18Z,0
xVe6XGdctOs,UgwZeFP92ksz3qCuRJ94AaABAg,UgwZeFP92ksz3qCuRJ94AaABAg.AQn8BFurG5_AQn8YKX4C1H,This is the man united channel commentary team. Of course they are united fans,@mindblown9365,2025-12-16T11:20:03Z,0
xVe6XGdctOs,Ugyeu9ixopDFME6xhux4AaABAg,Ugyeu9ixopDFME6xhux4AaABAg.AQn5hB75qzKAQnHqYpZd_U,"Still have to admit if this current squad  was part of the 90s/2000s team, 99.9% of these players would be benched. 

Their quality is nowhere near united quality.",@bhavzm9035,2025-12-16T12:41:19Z,1
xVe6XGdctOs,Ugyeu9ixopDFME6xhux4AaABAg,Ugyeu9ixopDFME6xhux4AaABAg.AQn5hB75qzKAQnIlhj7EEc,"You strong oo 😅 
HBP no catch you sir 🫢😂",@OgVicson,2025-12-16T12:49:24Z,5
xVe6XGdctOs,Ugyeu9ixopDFME6xhux4AaABAg,Ugyeu9ixopDFME6xhux4AaABAg.AQn5hB75qzKAQnPACenCAm,​@OgVicson😂😂😂😂 he dor endure shaa. HBP na nothing to m.,@philip5693,2025-12-16T13:45:19Z,1
xVe6XGdctOs,Ugyeu9ixopDFME6xhux4AaABAg,Ugyeu9ixopDFME6xhux4AaABAg.AQn5hB75qzKAQnRPS6aF_0,​@bhavzm9035well obviously? Whats your point,@momov4060,2025-12-16T14:04:53Z,0
xVe6XGdctOs,Ugyeu9ixopDFME6xhux4AaABAg,Ugyeu9ixopDFME6xhux4AaABAg.AQn5hB75qzKAQnTzKcZW9e,Always,@limerickkurniawan8724,2025-12-16T14:27:22Z,0
xVe6XGdctOs,Ugz-0p3JOB5FtFbcDC94AaABAg,Ugz-0p3JOB5FtFbcDC94AaABAg.AQn-ts6TWP4AQn0JOP-Lp3,صصص,@k________i140,2025-12-16T10:08:06Z,0
xVe6XGdctOs,UgzVx0hTr0ltAypCW654AaABAg,UgzVx0hTr0ltAypCW654AaABAg.AQmyr0ciIpLAQn3jD4McvP,"""Are you liverpool fan in disguise?""😂😂😂",@sugan2409,2025-12-16T10:37:59Z,1
