video_id,comment_id,comment_content,author,published_at,like_count,reply_count
hrO37SOX05k,UgyS8i5gf6XuZEVqxWR4AaABAg,Most of these goals are individual work. PL chanel please respect the football theory and mangers tactics,@MuathAlmazrou,2025-12-27T12:29:31Z,0,0
hrO37SOX05k,UgyOcR928_YJi3Ug2gN4AaABAg,richarlison  goal against united deserve  shout,@RL12894,2025-12-21T20:19:25Z,0,0
hrO37SOX05k,UgzS9p-uVEBSV_chPyJ4AaABAg,I didn't see Bryan mbuemo goal,@asowatajoshua3633,2025-12-20T14:22:49Z,0,0
hrO37SOX05k,UgzPTIxOdvahha2QN-p4AaABAg,"Manchester United offended EPL ?

Cos, I don't understand why I can't find any of their goals.",@OlamilekanAina-m2v,2025-12-17T11:48:02Z,0,0
hrO37SOX05k,UgyKvCDUObmwIwJexm54AaABAg,Zubamendi,@ParadiseLodge-t8b,2025-12-14T17:50:26Z,0,0
hrO37SOX05k,UgwRBbczMJhgRJMaS5R4AaABAg,Richarlison 🔥🔥,@GeorgeMukuka-q2y,2025-12-14T11:26:24Z,0,0
hrO37SOX05k,Ugy8G87tzQxn96Np7Ox4AaABAg,Hi,@ernielam6103,2025-12-14T04:54:56Z,0,0
hrO37SOX05k,UgwOStOHVFyqigL9WKB4AaABAg,Szoboszlai on firee🎉🎉🎉,@KudzaiMadzvamuse-i2i8i,2025-12-11T10:44:45Z,0,0
hrO37SOX05k,UgxBDkQI78DXLOJyugR4AaABAg,Richarlison🎉❤,@thechisomaga,2025-12-10T12:29:22Z,0,0
hrO37SOX05k,UgyQcaXCkx2mF6fPgiZ4AaABAg,Where is trossard goal❤,@KobraAbitulrk23,2025-12-08T23:46:11Z,0,0
hrO37SOX05k,UgzCX8nnJvhVnymhLzN4AaABAg,No Manchester united goal😂😂😂,@EkakitieEmmanuel,2025-12-08T08:00:40Z,0,0
hrO37SOX05k,UgwLGzZkO7wr--gunwx4AaABAg,Van Dijk's butt defending...,@2009arsk,2025-12-07T19:31:25Z,0,0
hrO37SOX05k,Ugz07eygZO9tFGhZ9l94AaABAg,Nah bruh lfc mid domino nah too far,@Taniafr09,2025-12-06T17:17:38Z,0,0
hrO37SOX05k,Ugx6piDJT9CYAbuf9jJ4AaABAg,all best gabriel martneli❤❤,@AbrhamBelay-e5p,2025-12-03T18:26:47Z,0,0
hrO37SOX05k,UgwCgu1Z9vra6fdob154AaABAg,Best 👌 goals 🙌,@T.M.MEDIA-1,2025-12-02T07:21:11Z,0,0
hrO37SOX05k,UgxZN_ButSuqEcBTHed4AaABAg,Have you seen Kudus' goal against Fulham,@nabimanyaherbert4421,2025-11-29T21:21:52Z,2,0
hrO37SOX05k,Ugyh_FP1C_p3hVOPCd94AaABAg,Man richarlison,@KAMBAAyub,2025-11-24T11:11:23Z,1,0
hrO37SOX05k,Ugxo2rlEjFl16lSeBlF4AaABAg,Isak's goals for Liverpool have been amazing...,@-James-A,2025-11-22T21:37:25Z,0,0
hrO37SOX05k,Ugy4G5BTVXuQqq-W6Zl4AaABAg,Zubi🎉🎉🎉,@MarcelDeNobele,2025-11-22T08:04:07Z,0,0
hrO37SOX05k,UgwpRswmUypWGUdnaw14AaABAg,where is Manchester united ❤,@caluush114,2025-11-21T18:21:29Z,0,0
hrO37SOX05k,UgzrEpg0m7kvs_oYY4B4AaABAg,How about Amad's goal ?,@zlatenlianvideoproduction3935,2025-11-21T01:55:25Z,0,0
hrO37SOX05k,UgwRudjBkJIRhKJCesV4AaABAg,"Semenyo❌❌
Luis Diaz PT.2✅✅",@SharonMoraa-yy1qv,2025-11-20T17:02:55Z,0,0
hrO37SOX05k,Ugw5kWa6WA7GH5LLCJZ4AaABAg,szoboszlai 🎉,@AbokorAbokor-po7ko,2025-11-20T16:28:37Z,2,0
hrO37SOX05k,UgxjaKP2rHuHIlANyxN4AaABAg,Dominik soboszlai free kick was good,@rajeekavairamuthu2910,2025-11-20T14:54:00Z,0,0
hrO37SOX05k,UgyObvEIBkVGzfTK_lF4AaABAg,Now I see where the van dijk twerking meme came from😂😂😂 caiceido's goal was so good vvd had to twerk those cheeks 😂😂,@mmofopefabunmi5749,2025-11-19T14:09:24Z,1,0
hrO37SOX05k,UgwJEVq5RcvefPoTIjJ4AaABAg,Now I see where the van dijk twerking meme came from😂😂😂 caiceido's goal was so good vvd had to twerk those cheeks 😂😂,@mmofopefabunmi5749,2025-11-19T14:09:00Z,0,0
hrO37SOX05k,UgzJbHhc8mXa8xp7N5N4AaABAg,Szboszlai fk class and caisedo vs liverpool,@jenniferradcliffe-m3q,2025-11-19T09:36:13Z,0,0
hrO37SOX05k,UgzwfWuUwA5ZGiViJd54AaABAg,Crazy🎉,@PrimeFootActu,2025-11-16T11:45:49Z,0,0
hrO37SOX05k,UgxQ1SvhHYR7CVfCV6V4AaABAg,I  watched till e end to c man u goal 😅,@KattoSuzario,2025-11-14T13:59:54Z,0,0
hrO37SOX05k,Ugy7xEgF7SpGy0LqwxJ4AaABAg,1:04,@tobycrippin,2025-11-13T11:50:05Z,0,0
hrO37SOX05k,UgwA9o6PY1AbNHNz9T54AaABAg,CAICEDO TRIVELA VOLLEY VS WOLVES?,@Davrik-j5j,2025-11-11T19:21:59Z,0,0
hrO37SOX05k,Ugws1IQAw1-CrJdUL_J4AaABAg,Mikel merino  goal are the best 👌 ❤,@kalicemartin5702,2025-11-11T01:31:33Z,1,0
hrO37SOX05k,UgwZaO74f6liKS4uLjR4AaABAg,not even one goal of man united . what type of channel is this lol,@swarooballay6813,2025-11-10T10:32:20Z,0,0
hrO37SOX05k,Ugw2HTM53MFejabx6Lh4AaABAg,FINGERS,@mayauk88,2025-11-08T16:38:31Z,1,1
hrO37SOX05k,UgzdU2TCZmUjF0JAxp14AaABAg,crazy!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!,@mayauk88,2025-11-08T16:38:07Z,1,1
hrO37SOX05k,UgwxjSKNK6AdgFxRAO94AaABAg,Semenyo ❤❤,@Fontain-u4,2025-11-08T08:50:05Z,0,0
hrO37SOX05k,UgwP8QRQQA6krVcRCJJ4AaABAg,Zubimendi stinker make sense passssssssssss oooooooo,@ChukwuemekaJude-n5f,2025-11-08T05:16:39Z,0,0
hrO37SOX05k,UgxPQXIZbc1Z8Jw_p1p4AaABAg,"So I want to ask , y not amad dialo goal against Manchester city in not among those one and for Jackson tht was included it is a normal goals",@GENZAABBAS-h9d6m,2025-11-06T17:44:10Z,0,0
hrO37SOX05k,UgxcNWJnQB2fOp4JP8p4AaABAg,stach,@LionelRodell,2025-11-06T10:46:33Z,0,0
hrO37SOX05k,UgzdJmG8o8oHSqu5yNh4AaABAg,anton stach has best goal this season,@LionelRodell,2025-11-06T10:45:05Z,0,1
