video_id,comment_id,comment_content,author,published_at,like_count,reply_count
BcUsvMTuyH8,UgwOvatIggOHsufcV5J4AaABAg,Yey!!!!,@lynnmorton7544,2025-12-07T20:19:19Z,0,0
BcUsvMTuyH8,Ugwy85aySajN3NqEl2l4AaABAg,This is not the Liverpool I grew up watching 😢,@MahadiLabib10,2025-12-01T09:36:25Z,1,0
BcUsvMTuyH8,UgxweLl38IAquRY9xwx4AaABAg,Ini akibat tdk menghargai peran pemain2 liverpool yg dijual ataupun yg dipinjamkan. Coba lihat goalkeeper yg dijual. Sementara yg dibeli tdk lebih baik. Demikian jg pemain2 yg dibeli.. tdk lebih baik dari yg dijual. Padahal juara premier league  adalah andil dari pemain2 yg lama peninggalan jurgen kloop,@henrysembiring3440,2025-11-29T12:11:06Z,0,0
BcUsvMTuyH8,Ugyj32o1lM7Uuv8wpD14AaABAg,Everybody keeps forgetting Nottingham Forest won the PL in 1979. So.. what did u expect.,@Corungil,2025-11-29T10:55:05Z,0,0
BcUsvMTuyH8,UgyAV7we7EWOL2Uis3F4AaABAg,And that was even before psv Eindhoven showed up...,@mosesngaiyaya1757,2025-11-28T18:18:05Z,0,0
BcUsvMTuyH8,UgylmllqLVDElHVok8V4AaABAg,Liverpool‘s system is in disarray and the spirit of hopelessness is overwhelming for both the players and the fans.😂😂😂😂😂,@Juy1234,2025-11-28T01:44:01Z,0,0
BcUsvMTuyH8,UgxdMD_i1rlm88i2v7d4AaABAg,Everything Jurgen Klop built has been destroyed in one season 😢 and nobody is doing anything about it.,@footballfantastic1950,2025-11-28T00:10:35Z,0,0
BcUsvMTuyH8,UgyuEENG5GxiYUwnx7Z4AaABAg,Hilarious you will never walk alone unless we are losing,@paulhaynes3688,2025-11-27T23:51:06Z,0,0
BcUsvMTuyH8,Ugw8H-3mTFPiXKhwz3B4AaABAg,13/14 Liverpool would thrash this Team,@leakingxboat8116,2025-11-27T22:59:56Z,0,0
BcUsvMTuyH8,UgwdpQQ4U5dkWIOipPZ4AaABAg,What is Liverpool doing about Slot n isak😢,@ZakheVelelo-v7b,2025-11-27T13:50:48Z,0,0
BcUsvMTuyH8,UgzK_KGWlC7xCUPrZpF4AaABAg,🎉,@Liv_822,2025-11-27T12:32:02Z,0,0
BcUsvMTuyH8,UgzLlFCLSRt5SMnW-8F4AaABAg,Slot to be sacked,@Margaretwakhungu-i1h,2025-11-27T06:58:04Z,0,0
BcUsvMTuyH8,UgzPgeJUhFgwfKbhwm54AaABAg,Slot is wasted,@tejitudubale,2025-11-27T03:45:32Z,0,0
BcUsvMTuyH8,UgxDrmOUW1OtTg4JPGl4AaABAg,Liverpool is small club,@tejitudubale,2025-11-27T03:44:50Z,0,0
BcUsvMTuyH8,Ugy1jrXjOP33uIVyBjF4AaABAg,"Diaz,Diaz,Diaz, Nunes, Nunes, Nunes !!!!!!!!!!!!!!!!!!!",@rolandolerena197,2025-11-27T01:32:09Z,0,0
BcUsvMTuyH8,UgwYhcjjDeKhp42n7wB4AaABAg,Arne slot lfc this season is a big flop,@adeoluadeniyi2389,2025-11-27T00:35:57Z,0,0
BcUsvMTuyH8,Ugyj_19JlyxQE660gdt4AaABAg,Arne - out,@psycotatake,2025-11-26T22:02:35Z,0,0
BcUsvMTuyH8,UgyNRVod1SffWVjPwrx4AaABAg,Welcome to liverpool mr jay idzes,@sutomozatmiko5615,2025-11-26T17:39:46Z,0,0
BcUsvMTuyH8,UgwxmXPBchUKcrMvpPR4AaABAg,wew needed a much better performance,@Sniprr-n7l,2025-11-26T12:33:08Z,0,0
BcUsvMTuyH8,UgzarpIYuxY_nfWJoTN4AaABAg,Salah not performing. Diaz sold to Bayern. Jota accident. Alisson not at his best. Arnold energy and his pinpoint long passes are missing. No midfield control by Mac Allister and big flops signings made my manager. It feels like someone has cursed this Liverpool team,@mba9565,2025-11-26T10:05:48Z,0,0
BcUsvMTuyH8,Ugzal3IBi0vxQpLdRvN4AaABAg,Is it that Arne slot does not want him,@patricksylvester7372,2025-11-26T08:14:53Z,0,0
BcUsvMTuyH8,UgzgJ4CCO7M1J8hxb3Z4AaABAg,What is wrong with stefan bajcetic or what kind of injuring is he battling with,@patricksylvester7372,2025-11-26T08:13:46Z,0,0
BcUsvMTuyH8,UgzAnDNTlw6fL--JR3Z4AaABAg,One team is getting the treble,@zd09261,2025-11-26T00:15:10Z,0,0
BcUsvMTuyH8,UgwsSTNogYeBQn3O95x4AaABAg,Gooooooooooooooooooolllll,@GunawanGunawan-t2x,2025-11-25T22:00:41Z,0,0
BcUsvMTuyH8,Ugz57Y5FSBvhbVVy88J4AaABAg,lol! everton supporter,@sanderoscmar5720,2025-11-25T20:06:34Z,0,0
BcUsvMTuyH8,UgxaOiCEEvDaQmScjXJ4AaABAg,liverpool defending has no found.,@fuggedabout,2025-11-25T18:29:30Z,0,0
