video_id,video_title,channel_id,channel_title,video_published_at,view_count,video_like_count,video_comment_count,comment_id,comment_parent_id,comment_author_display,comment_author_channel_id,comment_text,comment_lang,comment_published_utc,comment_published_local,comment_like_count,comment_reply_count
0-BjU97fvPM,Air Force Elite: Thunderbirds | Official Trailer | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-04-29T14:00:00Z,1577697,22078,883,UgxcMMBCFdRrF1jVz_h4AaABAg,NA,@KbiorcpJbks,UCw5Al5ANpYJqdbadi2K45PQ,Racist. No diversity at all. Zero stars.,NA,2025-12-13T09:52:55Z,2025-12-13 04:52:55,0,0
0-BjU97fvPM,Air Force Elite: Thunderbirds | Official Trailer | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-04-29T14:00:00Z,1577697,22078,883,Ugz9wIaYqCMPl7SUNvJ4AaABAg,NA,@robertodanielkusslerkussle6745,UCMjKMzaShw0ZHhy7GkeNccw,I am fanátic Tunderbirds,cy,2025-11-13T14:27:39Z,2025-11-13 09:27:39,0,0
0-BjU97fvPM,Air Force Elite: Thunderbirds | Official Trailer | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-04-29T14:00:00Z,1577697,22078,883,Ugx8yNMzHl3IZAu27Q14AaABAg,NA,@victoria8836,UCsV5n6Yt28SvGiL0yqhzr5Q,🍀👍,ja,2025-11-05T16:36:41Z,2025-11-05 11:36:41,0,0
0-BjU97fvPM,Air Force Elite: Thunderbirds | Official Trailer | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-04-29T14:00:00Z,1577697,22078,883,UgyDP2dAV1l0GMI0pWZ4AaABAg,NA,@chillalldaylongisthekey7316,UCdToWabEwO1gWEU4XluHlmw,"Patrouille de France is better, sorry American people",NA,2025-10-30T17:15:06Z,2025-10-30 13:15:06,0,0
0-BjU97fvPM,Air Force Elite: Thunderbirds | Official Trailer | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-04-29T14:00:00Z,1577697,22078,883,UgznT3PbHHzAyJIaeox4AaABAg,NA,@ramani1601,UC4kmCFrjvJObQw_NWtttKqQ,0:19 0:20 0:26,ja,2025-10-30T04:20:42Z,2025-10-30 00:20:42,0,0
0-BjU97fvPM,Air Force Elite: Thunderbirds | Official Trailer | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-04-29T14:00:00Z,1577697,22078,883,UgwM02rmMSB0-ac8V3F4AaABAg,NA,@Jurist_UpadhyayJi,UC-kPFTzfm0qkDw-1DVJm6Hg,SuryaKiran Acrobatic Team of Indian Air Force is far better than these,en,2025-10-27T04:02:51Z,2025-10-27 00:02:51,0,0
0-BjU97fvPM,Air Force Elite: Thunderbirds | Official Trailer | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-04-29T14:00:00Z,1577697,22078,883,UgzcPateB24IsjUSSsR4AaABAg,NA,@appmaster7808,UC0lYWZ-j4f-pCZdXPBjcYPg,What an absolute waste of tax payer money ..using weapons as a toy for some effects in the sky,en,2025-10-26T04:44:28Z,2025-10-26 00:44:28,0,0
0-BjU97fvPM,Air Force Elite: Thunderbirds | Official Trailer | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-04-29T14:00:00Z,1577697,22078,883,Ugy84AaBiRGJhh9Xb5N4AaABAg,NA,@shaheenhasan9567,UCmfOwMF58C6rDPMd_rUrd0Q,I thought this would be made by redbull but Netflix did it fast...😂,en,2025-10-26T03:06:37Z,2025-10-25 23:06:37,0,0
0-BjU97fvPM,Air Force Elite: Thunderbirds | Official Trailer | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-04-29T14:00:00Z,1577697,22078,883,UgxXLoxe1WCv6psEkpN4AaABAg,NA,@談珈維老爹或威廉老爸,UCax8Knw3wdKUFaCX-TU9BaQ,"It’s cool ! These pilots are the elite of Air Force, they’re awesome and great 。❤😂",en,2025-10-25T02:53:04Z,2025-10-24 22:53:04,1,0
0-BjU97fvPM,Air Force Elite: Thunderbirds | Official Trailer | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-04-29T14:00:00Z,1577697,22078,883,UgypNVZtUyPjLFL9dMF4AaABAg,NA,@Aaadil8,UCeV3JmA08Nh4Y6nH8RbPZkA,"I am a third world citizen and I don't like US support to a country that happily does the genocide! So US is indeed a great power but it's gone corrupt specially under Trump, which is the beginning of the end for the US!",en,2025-10-22T17:58:13Z,2025-10-22 13:58:13,0,0
0-BjU97fvPM,Air Force Elite: Thunderbirds | Official Trailer | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-04-29T14:00:00Z,1577697,22078,883,UgxWxF44DZq-fzArj-d4AaABAg,NA,@Low.Level.Fugazi,UCix2lFsmbuCK2LOaXxZIrNA,Clowns,lb,2025-10-22T08:56:03Z,2025-10-22 04:56:03,0,0
0-BjU97fvPM,Air Force Elite: Thunderbirds | Official Trailer | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-04-29T14:00:00Z,1577697,22078,883,UgyY3VX2qRA9A-b_Uqd4AaABAg,NA,@WorthlessGarbageV,UCsfmblDteEocNR__cnPDrIg,"Proud to be in the USA where these undefeated and fearless under all circumstances, heroic human beings exists.",en,2025-10-21T18:50:31Z,2025-10-21 14:50:31,0,0
0-BjU97fvPM,Air Force Elite: Thunderbirds | Official Trailer | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-04-29T14:00:00Z,1577697,22078,883,Ugwpnrn8rG6F1jFLCXh4AaABAg,NA,@pritambarai889,UC0E9kJBFHxd_KSzYduicOaw,A complimentary seduce obtain the pilots recticts motivated their own persons can hold the sympathy doing any action taken risks a height of the dynamics it's not panic self obtained should Aero subtitle they talk ❤️,en,2025-10-21T13:15:34Z,2025-10-21 09:15:34,0,0
0-BjU97fvPM,Air Force Elite: Thunderbirds | Official Trailer | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-04-29T14:00:00Z,1577697,22078,883,UgwkK8aRU-EJcsTtaCx4AaABAg,NA,@jayyreddot,UCD4HfCU8Ae6MVYwTkF12HWA,they have there own airline 🛬,en,2025-10-17T20:14:21Z,2025-10-17 16:14:21,0,0
0-BjU97fvPM,Air Force Elite: Thunderbirds | Official Trailer | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-04-29T14:00:00Z,1577697,22078,883,UgxohhlbIiQW6Z3FDbx4AaABAg,NA,@wayfaringoverlander,UC5uHXB7NV7duqKSBJVk2b3g,"Grew up down the road from El Toro MCAS, and used to go in the roof as a kid and watch Blue Angels practice.  Gave me a respect all of these guys do, from Blue Angles and Thunderbirds.",en,2025-10-09T00:32:37Z,2025-10-08 20:32:37,0,0
0-BjU97fvPM,Air Force Elite: Thunderbirds | Official Trailer | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-04-29T14:00:00Z,1577697,22078,883,UgyIpNVM91uKIMMNtcZ4AaABAg,NA,@vj4people,UCb0VSfbmgcubjcPC1GbGGLQ,I don’t think government jobs pay well. But since the men are strong they must be good in bed and they look handsome in uniforms.,en,2025-10-07T06:34:53Z,2025-10-07 02:34:53,0,0
0-BjU97fvPM,Air Force Elite: Thunderbirds | Official Trailer | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-04-29T14:00:00Z,1577697,22078,883,Ugxl0qJuCKCkJ_57QRR4AaABAg,NA,@davidotwelo3257,UCsGoZ2w2cTmYthOSqw5u7SA,Woow thsy woman pilot... Salute to her,en,2025-09-19T17:02:31Z,2025-09-19 13:02:31,0,0
0-BjU97fvPM,Air Force Elite: Thunderbirds | Official Trailer | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-04-29T14:00:00Z,1577697,22078,883,UgyjeQN3lY4VFgrcXG54AaABAg,NA,@FAFOActual,UC_eIEFdUBuDLVVycNOBBNYw,Obamas produced it 🤣 Pretending at patriotism.,NA,2025-09-16T23:36:01Z,2025-09-16 19:36:01,0,0
0-BjU97fvPM,Air Force Elite: Thunderbirds | Official Trailer | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-04-29T14:00:00Z,1577697,22078,883,UgzFWTy4doOXnwKWHu54AaABAg,NA,@xtasy6291,UCLQnq7XgB1FgS6FiKjI0yQA,"For the Top Guns 
Pakistan Airforce 🎉🎉",en,2025-09-16T14:36:21Z,2025-09-16 10:36:21,0,0
0-BjU97fvPM,Air Force Elite: Thunderbirds | Official Trailer | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-04-29T14:00:00Z,1577697,22078,883,UgxL1BG6sEbWKUtExuZ4AaABAg,NA,@evelineabreu4782,UC7oD7-4_SUsbbPYojuiVaLA,👏👏👏👏,ja,2025-09-09T22:17:15Z,2025-09-09 18:17:15,0,0
0-BjU97fvPM,Air Force Elite: Thunderbirds | Official Trailer | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-04-29T14:00:00Z,1577697,22078,883,UgxewYBWNtE-_7m_kL54AaABAg,NA,@pmarcin8737,UCVTnAWSHDqv-IjPi3-82ltw,I saw this team in Dęblin (Poland) 🇵🇱,NA,2025-09-09T17:57:13Z,2025-09-09 13:57:13,0,0
0-BjU97fvPM,Air Force Elite: Thunderbirds | Official Trailer | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-04-29T14:00:00Z,1577697,22078,883,Ugz-WRUHBJX8wQFfCYB4AaABAg,NA,@guillaumegrosjean6327,UCO2EoajCM6zyfT60xXNrXTA,"Beautiful
Amazing
Impressive",NA,2025-09-08T22:34:37Z,2025-09-08 18:34:37,0,0
0-BjU97fvPM,Air Force Elite: Thunderbirds | Official Trailer | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-04-29T14:00:00Z,1577697,22078,883,Ugx-0vxaI8TXi_DxEAF4AaABAg,NA,@KlkKlk-d4x,UCw9UiXucVxT_aAddR3ve8Jg,Es buena en español 😊,es,2025-09-04T18:13:14Z,2025-09-04 14:13:14,0,0
0-BjU97fvPM,Air Force Elite: Thunderbirds | Official Trailer | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-04-29T14:00:00Z,1577697,22078,883,Ugx52XPWZMz9lyXHhZt4AaABAg,NA,@marywest628,UCzX_mWEuh_cSlsYTzPafYJA,Amazing!,NA,2025-08-24T00:56:16Z,2025-08-23 20:56:16,0,0
0-BjU97fvPM,Air Force Elite: Thunderbirds | Official Trailer | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-04-29T14:00:00Z,1577697,22078,883,UgyZ_NGu5C_KQTs3Py54AaABAg,NA,@LawrenceEfienokwu,UC77gwHca1tK9M--7LLs5_ug,US air Force ❤,NA,2025-08-23T17:48:38Z,2025-08-23 13:48:38,0,0
0-BjU97fvPM,Air Force Elite: Thunderbirds | Official Trailer | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-04-29T14:00:00Z,1577697,22078,883,UgyQ2tixgEgfSHoRRTN4AaABAg,NA,@MrSamrayan,UCrUNQvpvSvDxiNEE72Cxsxg,What's the name of the soundtrack of the trailer,en,2025-08-22T19:11:32Z,2025-08-22 15:11:32,1,0
0-BjU97fvPM,Air Force Elite: Thunderbirds | Official Trailer | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-04-29T14:00:00Z,1577697,22078,883,UgyAp-r7v1ifJu1UzUx4AaABAg,NA,@AviationKid-d5c,UCIPJWA0BGpzuJAtJtPG41Xw,Best documentary I’ve ever watched.,en,2025-08-22T00:35:15Z,2025-08-21 20:35:15,0,0
0-BjU97fvPM,Air Force Elite: Thunderbirds | Official Trailer | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-04-29T14:00:00Z,1577697,22078,883,UgyWrO8FX15DyqDzF8x4AaABAg,NA,@Astro_Aps,UCQMKwLAM-WgPw3er36rVzQQ,"It was more than a movie, it was an emotion. Absolutely loved it",en,2025-08-20T18:03:30Z,2025-08-20 14:03:30,0,0
0-BjU97fvPM,Air Force Elite: Thunderbirds | Official Trailer | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-04-29T14:00:00Z,1577697,22078,883,UgyofHjE5Lps3d2dR1R4AaABAg,NA,@syedshaukatalista7637,UC-TiQPy1A6LJMO3iHx1gY5g,Pakistan zindabad,zu,2025-08-14T16:38:03Z,2025-08-14 12:38:03,0,0
0-BjU97fvPM,Air Force Elite: Thunderbirds | Official Trailer | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-04-29T14:00:00Z,1577697,22078,883,UgwhaWyLXM-8f7Z9xJl4AaABAg,NA,@ItsGigibish,UCw8DXm9YGbh4x4NVdTEJqgQ,Why are the Obamas putting this out,en,2025-08-13T09:59:46Z,2025-08-13 05:59:46,0,0
