video_id,video_url,comment_id,comment_author_display,comment_author_channel_id,comment_content,comment_lang,comment_time_utc,comment_time_local,comment_like_count,comment_reply_count,reply_id,reply_author_display,reply_author_channel_id,reply_content,reply_lang,reply_time_utc,reply_time_local,reply_like_count,view_count,like_count,comment_count,crawl_time
ZSfAsfU7Nu0,https://www.youtube.com/watch?v=ZSfAsfU7Nu0,UgyL5hiO4SHYmCGtkAt4AaABAg,@kingkawala767,UCYIS9sBvpJtaiUkqdupF-pg,I think the most prominent thing about the video right after his attack that was never mentioned is he said he was tussling on the ground with these guys and it was snowing but he didn't have any wet marks on him or any snow on him at all,en,2025-11-02T22:23:09Z,2025-11-02 17:23:09,3,2,UgyL5hiO4SHYmCGtkAt4AaABAg.AP21SWaPI7SAQ0k_po1g_E,@redrose3694,UCo_ke7CpRZT1MF_5vCaZVdA,In the Video where he’s getting inside the elevator he has his hoodie on and there’s snow all over the back of his hoodie,en,2025-11-27T06:59:09Z,2025-11-27 01:59:09,0,180989,2173,1880,"Tue, 16 Dec 2025 14:42:36 GMT"
ZSfAsfU7Nu0,https://www.youtube.com/watch?v=ZSfAsfU7Nu0,UgyL5hiO4SHYmCGtkAt4AaABAg,@kingkawala767,UCYIS9sBvpJtaiUkqdupF-pg,I think the most prominent thing about the video right after his attack that was never mentioned is he said he was tussling on the ground with these guys and it was snowing but he didn't have any wet marks on him or any snow on him at all,en,2025-11-02T22:23:09Z,2025-11-02 17:23:09,3,2,UgyL5hiO4SHYmCGtkAt4AaABAg.AP21SWaPI7SAQ1I-IQfiSj,@kingkawala767,UCYIS9sBvpJtaiUkqdupF-pg,​@redrose3694that's not true,NA,2025-11-27T11:59:52Z,2025-11-27 06:59:52,0,180989,2173,1880,"Tue, 16 Dec 2025 14:42:36 GMT"
ZSfAsfU7Nu0,https://www.youtube.com/watch?v=ZSfAsfU7Nu0,UgypqBrmWFQth6dSZ_p4AaABAg,@MegatronRacing237,UCL6gzB3y2yicqp7MCCxdnfw,Time to cancel my Netflix subscription,en,2025-09-10T16:24:21Z,2025-09-10 12:24:21,0,1,UgypqBrmWFQth6dSZ_p4AaABAg.AMtvGB1_EM9AN4KoU4anKv,@VicInNocal,UC1tswtHs72TzWcFXMAx5nVg,Just now? What a normie you are. You mean them going woke over BLM 5 years ago wasnt enough?,en,2025-09-15T02:48:00Z,2025-09-14 22:48:00,0,180989,2173,1880,"Tue, 16 Dec 2025 14:42:36 GMT"
ZSfAsfU7Nu0,https://www.youtube.com/watch?v=ZSfAsfU7Nu0,UgwzsZy9K94UhxOlHTd4AaABAg,@YamyamAndCoco,UCRA3Z0OgLbb1Fm57tIW64Bw,"I believe him 
Brothers lied to cover for themselves",en,2025-09-08T17:53:59Z,2025-09-08 13:53:59,0,2,UgwzsZy9K94UhxOlHTd4AaABAg.AMovvyxcsFNAMqMU4p0dgj,@CDKV,UCtd-ZUSM7wmDY_1faO71xxw,Bahahahahaha!,mg,2025-09-09T07:13:57Z,2025-09-09 03:13:57,1,180989,2173,1880,"Tue, 16 Dec 2025 14:42:36 GMT"
ZSfAsfU7Nu0,https://www.youtube.com/watch?v=ZSfAsfU7Nu0,UgwzsZy9K94UhxOlHTd4AaABAg,@YamyamAndCoco,UCRA3Z0OgLbb1Fm57tIW64Bw,"I believe him 
Brothers lied to cover for themselves",en,2025-09-08T17:53:59Z,2025-09-08 13:53:59,0,2,UgwzsZy9K94UhxOlHTd4AaABAg.AMovvyxcsFNANLbt47qr2L,@barbarageric7604,UCY2C2mZQdCun8OabRC5JBiA,"And they bought mask,just for fun😅",en,2025-09-21T19:53:00Z,2025-09-21 15:53:00,1,180989,2173,1880,"Tue, 16 Dec 2025 14:42:36 GMT"
ZSfAsfU7Nu0,https://www.youtube.com/watch?v=ZSfAsfU7Nu0,UgwDJUC-YgJbfCyGcL54AaABAg,@Indueseason7,UCn2gpIl3hhbnN-t1XdbcwgA,I believe him after watching the series,en,2025-09-08T04:35:44Z,2025-09-08 00:35:44,0,2,UgwDJUC-YgJbfCyGcL54AaABAg.AMnV_UCOIE-AMnvf_H_FA_,@monkeyrise856,UC4r1f_EhYzCjKs4M5eZTj0A,"gratz, you got brainwashed. 🤡",NA,2025-09-08T08:32:30Z,2025-09-08 04:32:30,3,180989,2173,1880,"Tue, 16 Dec 2025 14:42:36 GMT"
ZSfAsfU7Nu0,https://www.youtube.com/watch?v=ZSfAsfU7Nu0,UgwDJUC-YgJbfCyGcL54AaABAg,@Indueseason7,UCn2gpIl3hhbnN-t1XdbcwgA,I believe him after watching the series,en,2025-09-08T04:35:44Z,2025-09-08 00:35:44,0,2,UgwDJUC-YgJbfCyGcL54AaABAg.AMnV_UCOIE-AMqM_GeZUsp,@CDKV,UCtd-ZUSM7wmDY_1faO71xxw,That’s hilarious.,en,2025-09-09T07:14:47Z,2025-09-09 03:14:47,2,180989,2173,1880,"Tue, 16 Dec 2025 14:42:36 GMT"
ZSfAsfU7Nu0,https://www.youtube.com/watch?v=ZSfAsfU7Nu0,UgwC7ik3R0Cmp8DveFZ4AaABAg,@5tarClip,UClhhx8ZPhMZec9WsT9Nd7WA,Jussie is innocent idc what anyone says about him,en,2025-09-07T17:28:12Z,2025-09-07 13:28:12,0,1,UgwC7ik3R0Cmp8DveFZ4AaABAg.AMmJBK9OmzrAMqMrA4_Iok,@CDKV,UCtd-ZUSM7wmDY_1faO71xxw,How are you not embarrassed for being this unintelligent?,en,2025-09-09T07:17:14Z,2025-09-09 03:17:14,2,180989,2173,1880,"Tue, 16 Dec 2025 14:42:36 GMT"
ZSfAsfU7Nu0,https://www.youtube.com/watch?v=ZSfAsfU7Nu0,Ugw6wuvdVbdmgCIDSmt4AaABAg,@roseroyce15,UCto4sx_g9iBbJ_rH5OUIu_w,I’m so sorry that took you through this Jussie.  Smh.  🙏🏾 Lord Jesus.,en,2025-09-06T02:50:47Z,2025-09-05 22:50:47,0,1,Ugw6wuvdVbdmgCIDSmt4AaABAg.AMi9z-FPnZGAMqNDpTVBmi,@CDKV,UCtd-ZUSM7wmDY_1faO71xxw,Anyone who believes he’s  innocent is easily brainwashed.,en,2025-09-09T07:20:28Z,2025-09-09 03:20:28,0,180989,2173,1880,"Tue, 16 Dec 2025 14:42:36 GMT"
ZSfAsfU7Nu0,https://www.youtube.com/watch?v=ZSfAsfU7Nu0,Ugxd2ImTrlqMWozzCFF4AaABAg,@uditfonseka,UCjApHWMeJr70poqWnwSm8lg,"white people bad---that is the theme of much of movies, tv etc.   but our eyes, brains and ears tell us something different.",en,2025-09-05T01:19:59Z,2025-09-04 21:19:59,0,2,Ugxd2ImTrlqMWozzCFF4AaABAg.AMfQn8zbmOUAMhqNyZFvAJ,@larrybaygaming,UCGmROK8Pf5FX04qX-q30yyQ,You might want to sit down before i tell you who is in charge of funding the projects with this theme…,en,2025-09-05T23:50:50Z,2025-09-05 19:50:50,0,180989,2173,1880,"Tue, 16 Dec 2025 14:42:36 GMT"
