video_id,video_title,channel_id,channel_title,video_published_at,reply_id,reply_parent_comment_id,reply_author_display,reply_author_channel_id,reply_text,reply_lang,reply_published_utc,reply_published_local,reply_like_count
XjS3CIJ8zFc,"My Father, the BTK Killer | Official Trailer | Netflix",UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-09-22T16:00:00Z,Ugwx9hI9p8qqfr9n99B4AaABAg.AONzM4eM8tvAOOtWBynbaO,Ugwx9hI9p8qqfr9n99B4AaABAg,@junkfoodguy,UCzqHrKNOAqhIbQLdnXYz78A,Blame her rifht,no,2025-10-17T22:56:09Z,2025-10-17 18:56:09,0
XjS3CIJ8zFc,"My Father, the BTK Killer | Official Trailer | Netflix",UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-09-22T16:00:00Z,UgxMJ7qIpWW_vWkGZN54AaABAg.AONyyyZz1n5AOOtXpdziWe,UgxMJ7qIpWW_vWkGZN54AaABAg,@junkfoodguy,UCzqHrKNOAqhIbQLdnXYz78A,Ok bro,bs,2025-10-17T22:56:22Z,2025-10-17 18:56:22,1
XjS3CIJ8zFc,"My Father, the BTK Killer | Official Trailer | Netflix",UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-09-22T16:00:00Z,UgwyX6O6dXonGcFW9-t4AaABAg.AON5dGCGzwCAOOtZZXmZi7,UgwyX6O6dXonGcFW9-t4AaABAg,@junkfoodguy,UCzqHrKNOAqhIbQLdnXYz78A,Nobody else related to killer rigjt,en,2025-10-17T22:56:36Z,2025-10-17 18:56:36,0
XjS3CIJ8zFc,"My Father, the BTK Killer | Official Trailer | Netflix",UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-09-22T16:00:00Z,Ugw50affTD93HqEgZnR4AaABAg.AOMoOdOfP1hAOOtb7A78GF,Ugw50affTD93HqEgZnR4AaABAg,@junkfoodguy,UCzqHrKNOAqhIbQLdnXYz78A,You have no epsyu right,en,2025-10-17T22:56:57Z,2025-10-17 18:56:57,0
XjS3CIJ8zFc,"My Father, the BTK Killer | Official Trailer | Netflix",UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-09-22T16:00:00Z,Ugw50affTD93HqEgZnR4AaABAg.AOMoOdOfP1hAOYHQ8gOj_b,Ugw50affTD93HqEgZnR4AaABAg,@HannaG888,UCsGe74LxXcBTL-gzF4Hl0Pw,​@junkfoodguyWhy don't you learn to spell,en,2025-10-21T14:26:56Z,2025-10-21 10:26:56,0
XjS3CIJ8zFc,"My Father, the BTK Killer | Official Trailer | Netflix",UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-09-22T16:00:00Z,Ugw50affTD93HqEgZnR4AaABAg.AOMoOdOfP1hAQ4_3n6Ryz_,Ugw50affTD93HqEgZnR4AaABAg,@watercolourferns,UCqpKGfjVNnIsVrwNltk5xKw,"Put yourself in her shoes. The shame she must’ve felt. You can feel empathy for the victims, YES, but you’re also a human. And she went through mental abuse by him. Abuse breeds shame and shame breeds anger.",en,2025-11-28T18:35:29Z,2025-11-28 13:35:29,0
XjS3CIJ8zFc,"My Father, the BTK Killer | Official Trailer | Netflix",UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-09-22T16:00:00Z,Ugye3409HCuuL_IxQXZ4AaABAg.AOJT538OlceAOLosSGFpSs,Ugye3409HCuuL_IxQXZ4AaABAg,@junkfoodguy,UCzqHrKNOAqhIbQLdnXYz78A,How would feel.relsted btk killer would you wanna go through this,en,2025-10-16T18:17:54Z,2025-10-16 14:17:54,0
XjS3CIJ8zFc,"My Father, the BTK Killer | Official Trailer | Netflix",UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-09-22T16:00:00Z,Ugwp_rKLo0NkfivUEjZ4AaABAg.AOFSOCk3XzFAOH5hmSxN9m,Ugwp_rKLo0NkfivUEjZ4AaABAg,@MiidNightRambler,UCJoiwYPDuT2mnl_IsA6ECcQ,"That's one of my favorite criminology shows and it's ashame it never got the attn it deserved, mostly because people took it out of context and presumed someone was just trying to cash in on victims. If you want to look at it like that, then yeah, okay 😂 but if anything I see it as paying homage to them. It doesn't glorify killers at all and it's merely an almost autobiographical account from the original behavioral science agents in Q/cuantico. No matter what you do, when it comes to true events, people will always find a way to make it an exploitation piece.",en,2025-10-14T22:17:32Z,2025-10-14 18:17:32,0
XjS3CIJ8zFc,"My Father, the BTK Killer | Official Trailer | Netflix",UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-09-22T16:00:00Z,UgxEGToR1At05q1EPl14AaABAg.AOEj_eya5tTAOLoxZqUPUb,UgxEGToR1At05q1EPl14AaABAg,@junkfoodguy,UCzqHrKNOAqhIbQLdnXYz78A,We better pull this doc now because idiots like you,en,2025-10-16T18:18:36Z,2025-10-16 14:18:36,0
XjS3CIJ8zFc,"My Father, the BTK Killer | Official Trailer | Netflix",UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-09-22T16:00:00Z,UgwBbk-LZXLFI4RSarh4AaABAg.AOEG6qOYf-zAOLp09Ez2fi,UgwBbk-LZXLFI4RSarh4AaABAg,@junkfoodguy,UCzqHrKNOAqhIbQLdnXYz78A,She wrote her before rhis,en,2025-10-16T18:19:06Z,2025-10-16 14:19:06,0
