video_id,video_title,channel_id,channel_title,video_published_at,reply_id,reply_parent_comment_id,reply_author_display,reply_author_channel_id,reply_text,reply_lang,reply_published_utc,reply_published_local,reply_like_count
8cQZlovbS-o,Formula 1: Drive to Survive - Season 7 | Official Trailer | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-02-28T16:00:03Z,UgxP6jYPJwhU_tv87LZ4AaABAg.AHwcutBxI2HAHwd3PvEWhg,UgxP6jYPJwhU_tv87LZ4AaABAg,@VaishaliGadekar-p2i,UCb-HRLMyXkym5NB1hfJ6tqg,0:55,ja,2025-05-10T11:06:04Z,2025-05-10 07:06:04,0
8cQZlovbS-o,Formula 1: Drive to Survive - Season 7 | Official Trailer | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-02-28T16:00:03Z,UgzOmOvHbfp4aYScgAl4AaABAg.AFT2Ih7bdcOAGCmA4Wszqx,UgzOmOvHbfp4aYScgAl4AaABAg,@TheKeystoneChannel,UCZpAe-J4auVs_AqyHVbqfKg,"Thankfully, stick to DTS cause F1 is not for you, you wouldn't get it",en,2025-03-28T09:49:55Z,2025-03-28 05:49:55,0
8cQZlovbS-o,Formula 1: Drive to Survive - Season 7 | Official Trailer | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-02-28T16:00:03Z,Ugyxi4yF4EPzDBrALxx4AaABAg.AFFGTXrXv50AFLaPe6MDBF,Ugyxi4yF4EPzDBrALxx4AaABAg,@marctemura2017,UCfkzpGkT87EcUM5j7aMv8_Q,You sound so cynical,NA,2025-03-06T23:28:57Z,2025-03-06 18:28:57,0
8cQZlovbS-o,Formula 1: Drive to Survive - Season 7 | Official Trailer | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-02-28T16:00:03Z,UgwW948TZRdafB6Q6Q14AaABAg.AFDN1a56i6iAJQ6tyqb77O,UgwW948TZRdafB6Q6Q14AaABAg,@gizzyguzzi,UCAjgRVJj51KEkWxZy2NnIeQ,you could call anyone in that room a prick and not be far off.,en,2025-06-16T03:44:08Z,2025-06-15 23:44:08,0
8cQZlovbS-o,Formula 1: Drive to Survive - Season 7 | Official Trailer | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-02-28T16:00:03Z,Ugy3Fh2E-VmY5HDR1UJ4AaABAg.AFDIe8noXmzAFLafOQ56kd,Ugy3Fh2E-VmY5HDR1UJ4AaABAg,@marctemura2017,UCfkzpGkT87EcUM5j7aMv8_Q,"You can't you'll bore everyone to tears if you talk about ground affect and drag of rear wing of the Formula one cars.   And I'm engineer, and I love that that kind of talk but I know it will put the average person to sleep half the time.",en,2025-03-06T23:31:14Z,2025-03-06 18:31:14,0
8cQZlovbS-o,Formula 1: Drive to Survive - Season 7 | Official Trailer | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-02-28T16:00:03Z,UgxbsPjXcGKvc2f1-MV4AaABAg.AFC-BWeQVubAFE3f3VTKk6,UgxbsPjXcGKvc2f1-MV4AaABAg,@walover165,UCo0SC58qOyuQRXvbyJanO_w,"Should be mid-February, ideally the week before pre-season testing.",en,2025-03-04T01:19:25Z,2025-03-03 20:19:25,0
8cQZlovbS-o,Formula 1: Drive to Survive - Season 7 | Official Trailer | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-02-28T16:00:03Z,UgzM5SA9clOvqZl82YZ4AaABAg.AF9p4XsIQigAFE3vQAPnhY,UgzM5SA9clOvqZl82YZ4AaABAg,@walover165,UCo0SC58qOyuQRXvbyJanO_w,They have been hunting for a new protagonist for a while. They tried Gasly but it didn't work. I doubt it'll work with Leclerc either.,en,2025-03-04T01:21:39Z,2025-03-03 20:21:39,0
8cQZlovbS-o,Formula 1: Drive to Survive - Season 7 | Official Trailer | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-02-28T16:00:03Z,Ugzi5Yy9f-I2schgEwR4AaABAg.AF9T5NM0q75AFE43B3uK-W,Ugzi5Yy9f-I2schgEwR4AaABAg,@walover165,UCo0SC58qOyuQRXvbyJanO_w,Because Haas finally realised he's a woefully incompetent raging egomaniac who shouldn't be within cooee of running a racing team.,en,2025-03-04T01:22:51Z,2025-03-03 20:22:51,0
8cQZlovbS-o,Formula 1: Drive to Survive - Season 7 | Official Trailer | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-02-28T16:00:03Z,UgzALb0qZTVSoIHUQXJ4AaABAg.AF9IZaCknNxAFGc6XpzFNA,UgzALb0qZTVSoIHUQXJ4AaABAg,@danielcalvi101,UCIW9-xghNGJvNVwMWvM_9lA,"Sadly, he is not going to be there. I wish he is there, but news are tellin he is not.",en,2025-03-05T01:07:37Z,2025-03-04 20:07:37,1
8cQZlovbS-o,Formula 1: Drive to Survive - Season 7 | Official Trailer | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-02-28T16:00:03Z,UgzALb0qZTVSoIHUQXJ4AaABAg.AF9IZaCknNxAFINVuf6eNn,UgzALb0qZTVSoIHUQXJ4AaABAg,@carlosalbertopaz7997,UC_y8g0pnCPDJUy6N-kmeUpg,@danielcalvi101  is 2024 season and he was there 🤦🏻‍♂️🤷🏻‍♂️,NA,2025-03-05T17:29:45Z,2025-03-05 12:29:45,1
