video_id,video_url,comment_id,comment_author_display,comment_author_channel_id,comment_content,comment_lang,comment_time_utc,comment_time_local,comment_like_count,comment_reply_count,reply_id,reply_author_display,reply_author_channel_id,reply_content,reply_lang,reply_time_utc,reply_time_local,reply_like_count,view_count,like_count,comment_count,crawl_time
mLRbltNrEBk,https://www.youtube.com/watch?v=mLRbltNrEBk,Ugzz1bkDglYs5QKPyvp4AaABAg,@yaomiinaya5523,UCIRuHXEhUBoS07ZRZNYbeNw,"Why when I clicked the film, it automatically played the film, not showing the synopsis??

How can I fix this problem? I like to read the synopsis before watching the film 😞😞 it's annoying",en,2025-11-23T16:45:20Z,2025-11-23 11:45:20,2,1,Ugzz1bkDglYs5QKPyvp4AaABAg.APsVUhGvs0cAPsViP4uW9u,@yaomiinaya5523,UCIRuHXEhUBoS07ZRZNYbeNw,Watch it on TV btw,fy,2025-11-23T16:47:21Z,2025-11-23 11:47:21,0,412538,9340,1356,"Tue, 16 Dec 2025 17:36:18 GMT"
mLRbltNrEBk,https://www.youtube.com/watch?v=mLRbltNrEBk,UgzJbxbr7nnBopv9aR14AaABAg,@WindowsWorldFan,UCvQvJg5tBm1JR2yx0a6mftw,"I like the new ui, but when are the new features coming? I only have the new rows and new rounded buttons, but no new features shown on video.

Updated from an LG WebOS 2.0 TV.",en,2025-08-29T13:44:45Z,2025-08-29 09:44:45,0,1,UgzJbxbr7nnBopv9aR14AaABAg.AMPjSkjt-J2AMPjf4fldSV,@WindowsWorldFan,UCvQvJg5tBm1JR2yx0a6mftw,Also I wish we got a new TV or use my dad's NETFLIX account,sr,2025-08-29T13:46:34Z,2025-08-29 09:46:34,0,412538,9340,1356,"Tue, 16 Dec 2025 17:36:18 GMT"
mLRbltNrEBk,https://www.youtube.com/watch?v=mLRbltNrEBk,UgzCYMip8vP3ljH93k94AaABAg,@BigSmartArmed,UCu7dXbVotCvOTizJm_-WN_A,"So far the only fix to this human torture feature, is to use a computer browser, go to security, and turn off ""Feature Testing"".  If your computer can connect to or screen cast on the TV then so far it's only human way to use Netflix.",en,2025-08-29T09:46:28Z,2025-08-29 05:46:28,3,1,UgzCYMip8vP3ljH93k94AaABAg.AMPJBZk42UMAMPuDCxtcp7,@Paradroidx,UC0-sgQ8VUXYATulLMefmQ6g,Username checks out ⬆️👍,NA,2025-08-29T15:18:45Z,2025-08-29 11:18:45,1,412538,9340,1356,"Tue, 16 Dec 2025 17:36:18 GMT"
mLRbltNrEBk,https://www.youtube.com/watch?v=mLRbltNrEBk,UgypnjrqrzDQE53VmHN4AaABAg,@LeefromDudley,UCQZOxuFy178LFMPXJ1zwvTw,Does anybody have a pc or laptop? Id love to know how many thumbs down this video has. Going by the comments not good. 😂,en,2025-08-11T19:40:10Z,2025-08-11 15:40:10,1,2,UgypnjrqrzDQE53VmHN4AaABAg.ALh0p9OGRPSALh51K7hXd8,@darkmond8680,UCS_68eOUFiPat-Cd9vw6sYg,730 dislikes,ms,2025-08-11T20:16:55Z,2025-08-11 16:16:55,1,412538,9340,1356,"Tue, 16 Dec 2025 17:36:18 GMT"
mLRbltNrEBk,https://www.youtube.com/watch?v=mLRbltNrEBk,UgypnjrqrzDQE53VmHN4AaABAg,@LeefromDudley,UCQZOxuFy178LFMPXJ1zwvTw,Does anybody have a pc or laptop? Id love to know how many thumbs down this video has. Going by the comments not good. 😂,en,2025-08-11T19:40:10Z,2025-08-11 15:40:10,1,2,UgypnjrqrzDQE53VmHN4AaABAg.ALh0p9OGRPSALhPhw_ll_j,@LeefromDudley,UCQZOxuFy178LFMPXJ1zwvTw,​@darkmond8680 Thanks bud.,de,2025-08-11T23:17:38Z,2025-08-11 19:17:38,0,412538,9340,1356,"Tue, 16 Dec 2025 17:36:18 GMT"
mLRbltNrEBk,https://www.youtube.com/watch?v=mLRbltNrEBk,Ugzb4XukipcF4cYytSd4AaABAg,@deecrystal82,UCFr4H6HocKpBXRsgBbg69Og,"This platform is beyond horriffic. Before you could open it up and see at least 16 shows on one screen. You could easily open one up, the one you want to see more of,and select what you want to watch. Now you can barely see 4 shows or movies. It sucks big time. It looks like every other shitty platform out there. Change it back. Going into Netflix used to be comforting now, it's a stress filled, frustrating sh*tshow.",en,2025-08-10T16:47:16Z,2025-08-10 12:47:16,4,1,Ugzb4XukipcF4cYytSd4AaABAg.ALe8F-xxFlUALh0bOF2Mvn,@LeefromDudley,UCQZOxuFy178LFMPXJ1zwvTw,You forgot to mention they removed the categories option. Just to make it even more of a hassle.,en,2025-08-11T19:38:17Z,2025-08-11 15:38:17,2,412538,9340,1356,"Tue, 16 Dec 2025 17:36:18 GMT"
mLRbltNrEBk,https://www.youtube.com/watch?v=mLRbltNrEBk,Ugy9HEzWj6GCMgVelsx4AaABAg,@bestbass42,UC9LGx-bwBbJXWqRphbzROIQ,ABSOLUTELY CRAP!!!!! Why have you changed it to this garbage???? I'm afraid I'm going to have to cancel my subscription.,en,2025-08-01T07:48:51Z,2025-08-01 03:48:51,5,1,Ugy9HEzWj6GCMgVelsx4AaABAg.ALH-TbuVZ6ZALHC6LT5Xuv,@froggy9191,UCzGUe1KM47F1InzGFOMPIeA,Same here 😔,NA,2025-08-01T09:39:16Z,2025-08-01 05:39:16,1,412538,9340,1356,"Tue, 16 Dec 2025 17:36:18 GMT"
mLRbltNrEBk,https://www.youtube.com/watch?v=mLRbltNrEBk,Ugz9OtSZoS5dgDdRPy94AaABAg,@stephoenix6290,UCsvfROnoGj8LYomC8G0MKBw,Is there a way to shrink the number of movies displayed at a time? I would really like for it to just show one movie at a time so it can be as useless as possible,en,2025-07-28T04:14:30Z,2025-07-28 00:14:30,3,1,Ugz9OtSZoS5dgDdRPy94AaABAg.AL6JlChSJSLALNm8oSQ8oq,@SR-uy9lw,UC8U2EgU4ZbV1DvlPtjjNeRA,That would be the only suggestion they actually would listen to during this whole mess,en,2025-08-03T22:58:22Z,2025-08-03 18:58:22,0,412538,9340,1356,"Tue, 16 Dec 2025 17:36:18 GMT"
mLRbltNrEBk,https://www.youtube.com/watch?v=mLRbltNrEBk,Ugxb0w7L51XjRzPblQx4AaABAg,@fstirling3843,UCrdLykOqj3DhxsGm1dDJI_w,"The new interface is un-usable, it’s impossible to browse when you can only see one show per screen….. what clown green lit this?",en,2025-07-25T10:36:08Z,2025-07-25 06:36:08,2,1,Ugxb0w7L51XjRzPblQx4AaABAg.AL-H2fymrGvAL-H8FuPBoe,@fstirling3843,UCrdLykOqj3DhxsGm1dDJI_w,I have literally stopped using it because of this interface,en,2025-07-25T10:36:54Z,2025-07-25 06:36:54,0,412538,9340,1356,"Tue, 16 Dec 2025 17:36:18 GMT"
mLRbltNrEBk,https://www.youtube.com/watch?v=mLRbltNrEBk,Ugy6h-HN7Npr4bMagTp4AaABAg,@suggoz,UCEz7FYSvfb-hwjL3T3BN4uA,"Hey! F0ckers at Netflix, your new UI made me cancel your sh!tty streaming service and there are alot more of me that have done the same thing. Smart, very smart.",en,2025-07-24T21:18:21Z,2025-07-24 17:18:21,1,1,Ugy6h-HN7Npr4bMagTp4AaABAg.AKyqkWFFYY2AL0F_96LbEi,@nicolabrierley8434,UCZYJeMYsevjyBZW4tEnYHRw,"I did the same. I cancelled it until they change it back, but it doesn't look like they're listening to their customers at all...",en,2025-07-25T19:42:28Z,2025-07-25 15:42:28,0,412538,9340,1356,"Tue, 16 Dec 2025 17:36:18 GMT"
