video_id,video_title,channel_id,channel_title,video_published_at,view_count,video_like_count,video_comment_count,comment_id,comment_parent_id,comment_author_display,comment_author_channel_id,comment_text,comment_lang,comment_published_utc,comment_published_local,comment_like_count,comment_reply_count
Gucw6ZNYPIA,Fixed | Director’s Cut | Official Red Band Teaser | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-07-17T14:00:00Z,722135,10942,5682,UgxUOY3l2iERJvv34gd4AaABAg,NA,@orbiewan4501,UCgQi6llOgwKchbnHTNtcBtg,Never watching this trash,en,2025-12-15T05:56:14Z,2025-12-15 00:56:14,0,0
Gucw6ZNYPIA,Fixed | Director’s Cut | Official Red Band Teaser | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-07-17T14:00:00Z,722135,10942,5682,UgwNS9c6EorMQ-_Z5ZZ4AaABAg,NA,@mariomarques999,UCjhlhNeDOKkWn-6tPJ7eV8w,"What a shame, put the movie in a list of a criminal abuse of cildrens , you lost your mind.
The media is lost to with agendas in the head , you are 70% of problems in planet with manipulation of people🖕",en,2025-11-24T11:02:23Z,2025-11-24 06:02:23,0,0
Gucw6ZNYPIA,Fixed | Director’s Cut | Official Red Band Teaser | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-07-17T14:00:00Z,722135,10942,5682,UgzCUws-4OtHDi7J--p4AaABAg,NA,@CaptainDoctorScienceMan,UCugFmt0HVwQN7XuSTxbDWmw,Pure 💩. Not even worth a drunk watch. AI written garbage,en,2025-11-15T02:46:41Z,2025-11-14 21:46:41,1,0
Gucw6ZNYPIA,Fixed | Director’s Cut | Official Red Band Teaser | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-07-17T14:00:00Z,722135,10942,5682,Ugyse7tNuvBhaxxnF-V4AaABAg,NA,@DarienSpiderAnimation,UCrE8Zv3moH70YEH4tW2Pp9Q,En realidad fue una película mediocre me arrepiento😒😒😒😒😒😒😒,es,2025-11-09T18:24:15Z,2025-11-09 13:24:15,0,0
Gucw6ZNYPIA,Fixed | Director’s Cut | Official Red Band Teaser | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-07-17T14:00:00Z,722135,10942,5682,UgzwS5cMePeFeIEKzZ94AaABAg,NA,@eduardmanecuta5350,UCOYFXPSrfaVhftNWmiKOeKg,"What... the... f*ck... I just saw?
Did Genndy Tartakovsky wrote this or he had part only in animation?",en,2025-11-08T23:25:49Z,2025-11-08 18:25:49,1,0
Gucw6ZNYPIA,Fixed | Director’s Cut | Official Red Band Teaser | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-07-17T14:00:00Z,722135,10942,5682,UgyVcsBSu_CVJvtwRKh4AaABAg,NA,@RingoRivers,UCgEoKzcFIdKzNUf1RkDSNpQ,"0:05 - 0:08 everything starts off promising with a cute puppy 

0:10 - 0:12 and then everything went south quickly, I really wanted to like this film it was originally promising but this film just ruined my life, at least the 2D animation looks great and beautiful but still not helping to save this disaster",en,2025-10-25T23:37:48Z,2025-10-25 19:37:48,2,0
Gucw6ZNYPIA,Fixed | Director’s Cut | Official Red Band Teaser | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-07-17T14:00:00Z,722135,10942,5682,UgxlhEkzfWuwPYmqSqd4AaABAg,NA,@DrunkGuitarist,UCDn2tkt8apKHQ93DcjlyHZw,"i just saw this film, it was hilarious",en,2025-10-25T08:01:25Z,2025-10-25 04:01:25,0,0
Gucw6ZNYPIA,Fixed | Director’s Cut | Official Red Band Teaser | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-07-17T14:00:00Z,722135,10942,5682,UgxVeHWH3RJxJCPZ0_B4AaABAg,NA,@MexlyCruzLópez,UCE_ROEWCbFzvwKuzrS-OxxA,😅😂😂,ja,2025-10-19T19:06:10Z,2025-10-19 15:06:10,0,0
Gucw6ZNYPIA,Fixed | Director’s Cut | Official Red Band Teaser | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-07-17T14:00:00Z,722135,10942,5682,UgwtIL2yMn1w4GhiD8x4AaABAg,NA,@MexlyCruzLópez,UCE_ROEWCbFzvwKuzrS-OxxA,😊,ja,2025-10-19T19:05:48Z,2025-10-19 15:05:48,0,0
Gucw6ZNYPIA,Fixed | Director’s Cut | Official Red Band Teaser | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-07-17T14:00:00Z,722135,10942,5682,Ugw8-lcaVG4T62O8rZh4AaABAg,NA,@JulioCésarGarcíabetan,UCKDlC2TxzPJNA00_X9XCfqw,I thnk this ❤❤,en,2025-10-19T19:02:38Z,2025-10-19 15:02:38,1,0
Gucw6ZNYPIA,Fixed | Director’s Cut | Official Red Band Teaser | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-07-17T14:00:00Z,722135,10942,5682,Ugw_LheLFuuIEOn2KAl4AaABAg,NA,@LightSwitchStudiosOSC,UChCHNCmez38VrpxC5LYG7_g,What the hell is this movie 😭,en,2025-10-19T01:34:15Z,2025-10-18 21:34:15,2,0
Gucw6ZNYPIA,Fixed | Director’s Cut | Official Red Band Teaser | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-07-17T14:00:00Z,722135,10942,5682,Ugxilga3TT5vJ3ZY1op4AaABAg,NA,@NaomiGraham-r2c,UCByhfGu-sqmj3iltRBeBD8A,👎👎👎👎👎👎,ja,2025-10-16T17:45:26Z,2025-10-16 13:45:26,2,0
Gucw6ZNYPIA,Fixed | Director’s Cut | Official Red Band Teaser | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-07-17T14:00:00Z,722135,10942,5682,UgzBR5YgujNQ9WUPGo14AaABAg,NA,@Poor_Jimmy9514,UC-2vX7GxyojgrluR7ScZdbA,I just watched this movie.. and it's quite fun!,en,2025-10-15T12:58:51Z,2025-10-15 08:58:51,1,0
Gucw6ZNYPIA,Fixed | Director’s Cut | Official Red Band Teaser | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-07-17T14:00:00Z,722135,10942,5682,UgwHDUmY3iCiOQzrA9Z4AaABAg,NA,@Gracieday-f4x,UCs4VqmUdjP4ABJlMEuptWgA,Fever dream,pt,2025-10-11T14:37:09Z,2025-10-11 10:37:09,1,0
Gucw6ZNYPIA,Fixed | Director’s Cut | Official Red Band Teaser | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-07-17T14:00:00Z,722135,10942,5682,UgwH_z4qzGJ_ekv3CjZ4AaABAg,NA,@elmundodepaolo474,UChqQs_6WATB_oGNTZ100rhg,Absolute cinema 👌,NA,2025-10-06T23:40:24Z,2025-10-06 19:40:24,0,0
Gucw6ZNYPIA,Fixed | Director’s Cut | Official Red Band Teaser | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-07-17T14:00:00Z,722135,10942,5682,UgzIxcj1mrj1Mj2a5394AaABAg,NA,@JanosBari-v1v,UCwdF0ZzoM24k0rCSmKQdV0g,Why is this in Netflix 💀,en,2025-10-04T18:54:57Z,2025-10-04 14:54:57,1,0
