video_id,video_title,channel_id,channel_title,video_published_at,reply_id,reply_parent_comment_id,reply_author_display,reply_author_channel_id,reply_text,reply_lang,reply_published_utc,reply_published_local,reply_like_count
UxEza8wLcS0,Haunted Hotel | Official Trailer | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-08-11T15:00:01Z,UgxdCRHnNs-LbmFNMmd4AaABAg.AOXTUxEyxDEAPFLbKRcIGR,UgxdCRHnNs-LbmFNMmd4AaABAg,@DamienAlexander-Ducroix,UCxxI0KUKcfCG0q-28iBsKyw,"To make us care about the characters, of course.",en,2025-11-08T02:29:23Z,2025-11-07 21:29:23,1
UxEza8wLcS0,Haunted Hotel | Official Trailer | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-08-11T15:00:01Z,Ugx9JrYIh7pqMr05DM94AaABAg.AOTpVSk-zSpAO_B6GheP5m,Ugx9JrYIh7pqMr05DM94AaABAg,@BURGATRON,UC9iPAEfybHbZmvqcnTFK1QQ,ok!,NA,2025-10-22T08:10:16Z,2025-10-22 04:10:16,0
UxEza8wLcS0,Haunted Hotel | Official Trailer | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-08-11T15:00:01Z,Ugx9JrYIh7pqMr05DM94AaABAg.AOTpVSk-zSpAO_MnBFfmyA,Ugx9JrYIh7pqMr05DM94AaABAg,@ericotoo1361,UCeSawaqkH2h_r5AP66DhfDg,​@BURGATRONThank you for replying my message. I need Netflix account to watch. Please,en,2025-10-22T09:52:23Z,2025-10-22 05:52:23,0
UxEza8wLcS0,Haunted Hotel | Official Trailer | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-08-11T15:00:01Z,Ugxx_1OneOgzJcp3oxZ4AaABAg.AOLw-co3EySAOM-Eq26q1i,Ugxx_1OneOgzJcp3oxZ4AaABAg,@IzzyFizzy111,UCBgfWxXAP5tMnOQSSArCOuw,Need a spinoff of his youtube channel videos,en,2025-10-16T19:57:13Z,2025-10-16 15:57:13,0
UxEza8wLcS0,Haunted Hotel | Official Trailer | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-08-11T15:00:01Z,UgyJwDBhTTSAuftoSc94AaABAg.ANyoKK-rjiMAOACWW2BlMd,UgyJwDBhTTSAuftoSc94AaABAg,@chrysophylax7199,UCUpiogf1teoqpeaWnDXvUcg,😂 you missed out on a really good story and it’s your loss,en,2025-10-12T06:02:20Z,2025-10-12 02:02:20,0
UxEza8wLcS0,Haunted Hotel | Official Trailer | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-08-11T15:00:01Z,UgzAo3XIYds9yBq_vVR4AaABAg.ANfq8IRGUbKAOAHaGx3xgp,UgzAo3XIYds9yBq_vVR4AaABAg,@jerrythediarrheaseel3199,UCGsLqYfH8i1g_zsRVDA9A-w,"Yup, there was no politics whatsoever, just a weird show that’s quite entertaining with likeable characters. It’s also getting pretty decent reviews and could make Netflix a pretty penny…Aaaaaaand they’ll cancel it after this season and then greenlight a show about a fat, disabled lesbian poc that fights crime against bad guys who all happen to be white, with the show pandering to groups that won’t actually watch the show in the most condescending ways possible. It’ll get greenlit for 4 more seasons after the first season airs despite it being hatewatched and trashed online. I swear that Netflix started out doing great until someone in charge turned the streaming service into a tax writeoff scheme 😂",en,2025-10-12T06:46:41Z,2025-10-12 02:46:41,0
UxEza8wLcS0,Haunted Hotel | Official Trailer | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-08-11T15:00:01Z,Ugx1avv81S_lGspmZKl4AaABAg.ANa1uj361MRAOM1BxhXztM,Ugx1avv81S_lGspmZKl4AaABAg,@IzzyFizzy111,UCBgfWxXAP5tMnOQSSArCOuw,"Those are all ghosts, except keith david, he's there for one episode though along with another demon later on in the show so the only demon thats consistantly there is the 1700's boy",en,2025-10-16T20:14:18Z,2025-10-16 16:14:18,0
UxEza8wLcS0,Haunted Hotel | Official Trailer | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-08-11T15:00:01Z,UgyWrqKvSiWpfcrqFKh4AaABAg.ANYpTPLc66cAOACgZtqxe7,UgyWrqKvSiWpfcrqFKh4AaABAg,@chrysophylax7199,UCUpiogf1teoqpeaWnDXvUcg,You won’t be disappointed. I was insanely surprised by this one in the best ways!!! Pls give it a shot! And to the end!,en,2025-10-12T06:03:51Z,2025-10-12 02:03:51,0
UxEza8wLcS0,Haunted Hotel | Official Trailer | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-08-11T15:00:01Z,Ugxo0ohvJPVOsQnaIVF4AaABAg.ANUt-u6GkvHANWhp9xorkk,Ugxo0ohvJPVOsQnaIVF4AaABAg,@Ladynoirisback,UCTmTu6CXtXHYPYxxho8L6Xw,Did you watch the show?,en,2025-09-26T03:16:33Z,2025-09-25 23:16:33,5
UxEza8wLcS0,Haunted Hotel | Official Trailer | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-08-11T15:00:01Z,Ugxo0ohvJPVOsQnaIVF4AaABAg.ANUt-u6GkvHAO74lQQReeh,Ugxo0ohvJPVOsQnaIVF4AaABAg,@Speedoodleman,UCCRugv0OhsNdti17lsPn8qQ,I don’t think there is a single confirmed gay character in this show besides one joke character in a single episode that isn’t even their own individual person 🫩,en,2025-10-11T00:56:53Z,2025-10-10 20:56:53,0
UxEza8wLcS0,Haunted Hotel | Official Trailer | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-08-11T15:00:01Z,UgybiJU6zgTpFZ41g_Z4AaABAg.ANPZ3_HQhIDANWhb7wchZJ,UgybiJU6zgTpFZ41g_Z4AaABAg,@Ladynoirisback,UCTmTu6CXtXHYPYxxho8L6Xw,It wasn't cancelled yet,en,2025-09-26T03:14:38Z,2025-09-25 23:14:38,0
UxEza8wLcS0,Haunted Hotel | Official Trailer | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-08-11T15:00:01Z,UgwIlcsvW-wfWMk4Jn14AaABAg.ANOjU6KB-QTANThNAoYwRH,UgwIlcsvW-wfWMk4Jn14AaABAg,@nostalgit3625,UCj2FYfxegnC_pz4QabqkZ4g,It did,mt,2025-09-24T23:14:52Z,2025-09-24 19:14:52,0
UxEza8wLcS0,Haunted Hotel | Official Trailer | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-08-11T15:00:01Z,UgwIlcsvW-wfWMk4Jn14AaABAg.ANOjU6KB-QTANThRLp7-bg,UgwIlcsvW-wfWMk4Jn14AaABAg,@nostalgit3625,UCj2FYfxegnC_pz4QabqkZ4g,Its always 10 episodes and wait for 2nd season,en,2025-09-24T23:15:26Z,2025-09-24 19:15:26,0
UxEza8wLcS0,Haunted Hotel | Official Trailer | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-08-11T15:00:01Z,UgzcQ8udAC-PV2mBi3F4AaABAg.ANNrrFQ5NLKAOACwSNXTI9,UgzcQ8udAC-PV2mBi3F4AaABAg,@chrysophylax7199,UCUpiogf1teoqpeaWnDXvUcg,Give it a chance. I just finished it and it actually made me tear up. It’s worth it—going through the 10 episodes. This one deserves a green light for a second season.,en,2025-10-12T06:06:01Z,2025-10-12 02:06:01,0
UxEza8wLcS0,Haunted Hotel | Official Trailer | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-08-11T15:00:01Z,UgzD33f46OdACgFYTPd4AaABAg.ANNkDhGAC2cANfCDZa-OWQ,UgzD33f46OdACgFYTPd4AaABAg,@GOAParis,UC8dprcF-93s_e2VJRe5IcKA,"For example, what deep subjects did it touch upon? Thanks",en,2025-09-29T19:44:04Z,2025-09-29 15:44:04,0
UxEza8wLcS0,Haunted Hotel | Official Trailer | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-08-11T15:00:01Z,UgzD33f46OdACgFYTPd4AaABAg.ANNkDhGAC2cANqwer_9m7N,UgzD33f46OdACgFYTPd4AaABAg,@ancestralfire,UC907EFMlx45SCPtpTqwri5w,"Suicide, love for your family, self love",en,2025-10-04T09:10:16Z,2025-10-04 05:10:16,1
UxEza8wLcS0,Haunted Hotel | Official Trailer | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-08-11T15:00:01Z,UgxxewL3bYviXtg2AGV4AaABAg.ANN_kQErHkOANWhHvy7EHh,UgxxewL3bYviXtg2AGV4AaABAg,@Ladynoirisback,UCTmTu6CXtXHYPYxxho8L6Xw,"There's similarities yes, but haunted hotel takes place in new York instead of hell but hell does make an appearance in the show(very different than hazbin's hell its more like a traditional hell)",en,2025-09-26T03:11:52Z,2025-09-25 23:11:52,0
UxEza8wLcS0,Haunted Hotel | Official Trailer | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-08-11T15:00:01Z,UgxxewL3bYviXtg2AGV4AaABAg.ANN_kQErHkOANbgV7IeFTi,UgxxewL3bYviXtg2AGV4AaABAg,@mauuuuuuryy,UC0ji-Sct9PF9dHtDG5kqcsA,"I have both accounts and i love both shows, im gonna watch both regardless",en,2025-09-28T11:00:23Z,2025-09-28 07:00:23,0
UxEza8wLcS0,Haunted Hotel | Official Trailer | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-08-11T15:00:01Z,UgxxewL3bYviXtg2AGV4AaABAg.ANN_kQErHkOAO74tL3zyOF,UgxxewL3bYviXtg2AGV4AaABAg,@Speedoodleman,UCCRugv0OhsNdti17lsPn8qQ,This is nothing like hazbin hotel,NA,2025-10-11T00:57:58Z,2025-10-10 20:57:58,0
UxEza8wLcS0,Haunted Hotel | Official Trailer | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-08-11T15:00:01Z,UgzTFDMVv53gkXnOefd4AaABAg.ANMzwcOnGjZANWh31Uexg_,UgzTFDMVv53gkXnOefd4AaABAg,@Ladynoirisback,UCTmTu6CXtXHYPYxxho8L6Xw,She doesn't but I can see her voicing the character,en,2025-09-26T03:09:50Z,2025-09-25 23:09:50,0
UxEza8wLcS0,Haunted Hotel | Official Trailer | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-08-11T15:00:01Z,UgwgNVymYHCt0WIJUW14AaABAg.ANLCnahoHAkANOZHWgTLPT,UgwgNVymYHCt0WIJUW14AaABAg,@worldsonlywachenroderfan,UCKhuJhzsLcPfTWuttfPo6RA,It's gone bro give it up 😭😭😭✌️✌️✌️,en,2025-09-22T23:19:15Z,2025-09-22 19:19:15,3
UxEza8wLcS0,Haunted Hotel | Official Trailer | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-08-11T15:00:01Z,UgxmwN-Ah0I8EMLLpFF4AaABAg.ANJ3QcVpRYBANJ9Ss9RJs9,UgxmwN-Ah0I8EMLLpFF4AaABAg,@liamhill4679,UCaSO15DesE9274kZa9nRS2g,…You do know this is a Netflix show right?,en,2025-09-20T20:57:24Z,2025-09-20 16:57:24,1
UxEza8wLcS0,Haunted Hotel | Official Trailer | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-08-11T15:00:01Z,UgxmwN-Ah0I8EMLLpFF4AaABAg.ANJ3QcVpRYBANJZyZO9hMU,UgxmwN-Ah0I8EMLLpFF4AaABAg,@Ben-p5e,UCnT4AdRvHYfeLkpFHgEqRvA,@liamhill4679 we can only hope and Pray,en,2025-09-21T00:49:03Z,2025-09-20 20:49:03,0
UxEza8wLcS0,Haunted Hotel | Official Trailer | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-08-11T15:00:01Z,UgxmwN-Ah0I8EMLLpFF4AaABAg.ANJ3QcVpRYBANKl38JUlkz,UgxmwN-Ah0I8EMLLpFF4AaABAg,@afrozzz5634,UCDohDyQE6z3FgZ_Bry5slvA,@liamhill4679 😭 don’t remind me,en,2025-09-21T11:53:55Z,2025-09-21 07:53:55,0
UxEza8wLcS0,Haunted Hotel | Official Trailer | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,2025-08-11T15:00:01Z,UgzwV5GJ7n4sVAxamYB4AaABAg.ANHpt-LgyfBANIRym_tu5G,UgzwV5GJ7n4sVAxamYB4AaABAg,@SLG4Studios,UCrt0CCcGMTf_tM6s1ECB9bQ,"Why is that, are you Too Afraid that Haunted Hotel might Get the ""Inside Job"" Treatment if Netflix ever thinks about Cancelling it after Only 1 Season?",en,2025-09-20T14:19:56Z,2025-09-20 10:19:56,2
